"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"220720 Padre Marcos";-;-;-;-;-;1;-;1;-;-;-;-;2
"220730 Paes Landim";1;-;-;-;-;-;-;-;-;-;-;-;1
"220770 Parnaíba";-;2;-;1;-;-;1;3;-;2;2;2;13
"220779 Pau D'Arco do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"220780 Paulistana";-;-;-;1;-;-;-;2;-;-;-;-;3
"220785 Pavussu";1;-;-;-;-;-;-;-;-;-;-;1;2
"220790 Pedro II";-;-;-;3;-;1;2;-;-;-;-;-;6
"220800 Picos";1;-;-;-;1;-;-;1;-;1;-;-;4
"220810 Pimenteiras";-;-;-;-;-;-;-;-;-;-;-;1;1
"220830 Piracuruca";-;-;-;-;-;-;-;-;-;-;1;-;1
"220850 Porto";-;1;-;-;-;-;-;-;-;-;-;-;1
"220860 Prata do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220880 Regeneração";-;-;-;-;-;-;-;-;-;1;-;-;1
"220900 Rio Grande do Piauí";-;-;1;-;-;1;-;-;-;-;1;-;3
"220910 Santa Cruz do Piauí";1;-;1;1;-;-;-;-;-;-;-;-;3
"220920 Santa Filomena";-;-;-;-;-;1;-;-;-;1;-;-;2
"220930 Santa Luz";-;-;-;1;-;-;-;-;-;-;-;-;1
"220937 Santa Rosa do Piauí";1;-;-;-;-;-;-;2;-;-;-;-;3
"220940 Santo Antônio de Lisboa";-;-;-;-;1;1;-;-;-;-;-;-;2
"220955 São Braz do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220965 São Francisco de Assis do Piauí";-;-;1;-;1;-;1;-;-;-;-;-;3
"220970 São Francisco do Piauí";-;-;1;-;-;-;-;-;1;-;-;-;2
"220975 São Gonçalo do Gurguéia";-;1;-;-;-;-;-;-;-;-;-;-;1
"220997 São João do Arraial";-;-;1;-;-;-;-;-;-;-;-;-;1
"221000 São João do Piauí";-;-;-;1;-;-;-;1;-;-;-;1;3
"221005 São José do Divino";-;-;-;-;-;-;1;-;-;-;-;-;1
"221040 São Miguel do Tapuio";1;-;-;-;-;-;-;-;-;-;-;-;1
"221050 São Pedro do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"221060 São Raimundo Nonato";-;-;-;-;-;-;2;-;-;-;-;-;2
"221065 Sigefredo Pacheco";-;-;-;1;-;-;-;1;-;-;-;-;2
"221093 Sussuapara";-;-;-;1;-;-;-;-;-;-;-;-;1
"221100 Teresina";2;4;7;5;7;3;2;5;7;3;7;4;56
"221110 União";-;-;-;-;-;-;-;-;1;-;-;-;1
"221120 Uruçuí";1;-;-;-;-;-;-;-;-;-;-;-;1
"221130 Valença do Piauí";-;-;-;-;-;-;1;-;-;1;1;-;3
"221140 Várzea Grande";1;-;-;-;-;-;-;-;-;-;-;-;1
"221150 Vera Mendes";-;-;-;1;-;-;-;-;-;-;-;-;1
"230015 Acarape";-;-;-;-;-;-;-;-;-;-;1;-;1
"230020 Acaraú";1;2;-;-;-;-;-;1;1;-;-;-;5
"230030 Acopiara";1;-;-;-;1;-;1;2;-;-;-;1;6
"230040 Aiuaba";-;-;-;-;-;-;-;-;-;-;-;1;1
"230060 Altaneira";-;1;-;-;-;-;-;-;-;-;-;-;1
"230070 Alto Santo";-;-;-;-;-;-;-;-;-;-;1;-;1
"230080 Antonina do Norte";1;-;-;-;-;-;-;-;-;-;-;-;1
"230090 Apuiarés";-;1;-;-;-;-;-;-;-;-;-;1;2
"230100 Aquiraz";2;1;1;-;-;-;-;-;-;1;-;1;6
"230110 Aracati";-;-;-;-;-;-;1;1;1;-;1;-;4
"230130 Araripe";-;-;-;-;-;-;1;-;-;-;-;-;1
"230160 Assaré";-;-;-;-;-;-;1;-;-;-;-;-;1
"230170 Aurora";-;-;-;-;-;2;-;-;-;-;-;-;2
"230185 Banabuiú";-;-;-;-;-;-;-;-;-;-;-;1;1
"230190 Barbalha";-;-;-;2;2;-;-;-;-;1;-;-;5
"230195 Barreira";1;-;-;-;-;1;-;-;-;-;-;-;2
"230205 Barroquinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"230210 Baturité";-;1;1;-;-;-;1;-;-;-;-;-;3
"230220 Beberibe";1;-;1;-;-;-;-;-;1;-;-;-;3
"230230 Bela Cruz";-;-;-;-;-;-;-;-;-;1;-;-;1
"230240 Boa Viagem";-;-;-;-;-;-;-;1;1;-;-;-;2
"230250 Brejo Santo";-;-;-;-;-;1;-;-;1;-;2;-;4
"230260 Camocim";-;-;-;-;-;-;-;-;-;-;1;-;1
"230270 Campos Sales";1;-;-;1;1;-;-;-;-;-;-;-;3
"230280 Canindé";1;1;-;1;-;-;1;2;-;-;-;2;8
"230300 Caridade";1;-;-;-;-;-;-;-;-;-;-;-;1
"230310 Cariré";1;-;-;-;-;-;-;-;-;-;-;-;1
"230320 Caririaçu";-;-;-;-;-;-;-;1;-;-;1;1;3
"230330 Cariús";-;-;-;-;-;-;-;-;2;-;-;-;2
"230340 Carnaubal";-;-;-;-;-;-;-;-;-;-;1;-;1
"230350 Cascavel";-;-;-;-;-;-;1;1;-;-;-;-;2
"230360 Catarina";-;-;-;1;-;-;1;1;-;-;-;1;4
"230365 Catunda";-;-;-;-;-;-;-;1;-;-;-;-;1
"230370 Caucaia";1;-;5;2;2;-;4;2;1;2;2;-;21
"230380 Cedro";-;-;-;1;-;-;1;1;-;-;-;1;4
"230393 Choró";1;-;-;-;-;-;-;-;-;1;-;1;3
"230395 Chorozinho";-;-;-;-;-;1;-;1;-;-;-;-;2
"230410 Crateús";-;-;1;-;-;-;-;-;1;2;1;-;5
"230420 Crato";2;1;-;-;-;1;-;1;2;1;-;-;8
"230423 Croatá";-;1;-;-;-;1;-;-;-;1;-;-;3
"230427 Ererê";-;-;-;-;-;-;-;1;-;-;-;-;1
"230428 Eusébio";1;-;1;-;1;-;-;-;-;-;-;-;3
"230430 Farias Brito";-;-;-;-;-;-;-;-;1;-;-;-;1
"230435 Forquilha";-;-;-;-;-;-;-;2;-;1;-;-;3
"230440 Fortaleza";19;11;7;8;13;13;10;7;12;15;12;17;144
"230445 Fortim";-;-;-;-;-;-;-;-;-;1;-;-;1
"230450 Frecheirinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"230465 Graça";-;-;-;-;-;-;1;-;-;-;-;-;1
"230470 Granja";-;-;1;1;-;-;-;-;-;-;-;-;2
"230490 Groaíras";-;-;-;-;-;-;-;-;-;-;2;-;2
"230495 Guaiúba";1;-;-;-;-;-;-;-;-;1;-;-;2
"230520 Hidrolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"230523 Horizonte";1;-;-;-;1;1;2;-;-;2;1;-;8
"230530 Ibiapina";-;-;-;-;-;-;1;1;1;-;-;2;5
"230533 Ibicuitinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"230535 Icapuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"230540 Icó";2;-;-;1;1;1;2;1;1;-;1;1;11
"230550 Iguatu";2;1;1;1;-;1;1;1;1;-;-;-;9
"230560 Independência";-;-;-;-;-;-;1;1;1;-;-;-;3
"230565 Ipaporanga";-;-;-;-;-;-;-;-;-;1;-;-;1
"230570 Ipaumirim";-;-;-;-;1;-;-;-;-;-;-;-;1
"230580 Ipu";1;-;-;-;-;-;-;-;-;-;-;-;1
"230590 Ipueiras";1;-;1;-;1;-;-;-;-;-;-;-;3
"230600 Iracema";-;-;2;1;-;-;-;-;-;-;-;-;3
"230610 Irauçuba";-;-;-;-;-;-;-;-;-;1;-;-;1
"230620 Itaiçaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"230625 Itaitinga";-;-;-;-;-;1;-;-;-;1;-;-;2
"230630 Itapagé";-;-;-;-;-;-;1;-;-;-;-;-;1
"230640 Itapipoca";1;-;1;3;1;1;3;4;-;-;-;1;15
"230655 Itarema";1;-;-;-;-;-;-;-;-;-;-;-;1
"230690 Jaguaribe";-;-;-;-;-;1;-;-;-;-;-;-;1
"230700 Jaguaruana";1;-;-;-;-;-;-;-;-;-;-;-;1
"230710 Jardim";1;-;-;-;-;1;-;-;-;-;1;-;3
"230720 Jati";-;-;-;-;-;-;-;-;1;1;-;-;2
"230725 Jijoca de Jericoacoara";1;-;-;-;-;-;-;-;-;-;-;-;1
"230730 Juazeiro do Norte";1;-;1;3;2;3;1;-;1;1;1;-;14
"230750 Lavras da Mangabeira";-;-;-;-;-;-;-;-;-;-;1;1;2
"230760 Limoeiro do Norte";-;1;-;1;-;-;-;-;-;-;-;-;2
"230763 Madalena";-;-;-;-;-;1;-;-;-;-;-;-;1
"230765 Maracanaú";-;2;1;1;-;-;2;1;1;1;-;1;10
"230770 Maranguape";-;1;1;-;1;-;-;-;1;1;-;-;5
"230780 Marco";-;-;1;-;-;-;-;-;-;-;-;1;2
"230790 Martinópole";-;-;-;-;-;1;-;-;-;1;-;-;2
"230800 Massapê";-;3;2;1;-;-;-;2;-;-;-;-;8
"230810 Mauriti";2;-;-;-;-;1;-;-;-;1;-;-;4
"230820 Meruoca";-;-;-;-;-;-;-;1;-;-;-;-;1
"230830 Milagres";-;-;1;1;1;-;-;-;-;-;-;-;3
"230835 Milhã";-;-;-;-;1;-;-;-;-;1;-;1;3
"230837 Miraíma";-;-;-;-;1;-;-;-;-;-;-;-;1
"230840 Missão Velha";-;1;-;-;-;-;-;-;-;-;-;-;1
"230850 Mombaça";-;-;-;-;-;-;-;-;-;-;1;-;1
"230860 Monsenhor Tabosa";-;-;1;-;-;-;-;-;-;-;-;-;1
"230880 Moraújo";-;-;-;-;-;-;-;1;-;-;-;1;2
"230890 Morrinhos";-;-;-;-;-;-;-;1;-;-;-;-;1
"230900 Mucambo";-;-;-;-;-;1;-;-;-;-;-;-;1
"230930 Nova Russas";-;-;-;-;-;-;-;2;1;-;1;1;5
"230940 Novo Oriente";1;1;-;-;-;1;-;-;1;-;1;-;5
"230945 Ocara";1;-;-;-;-;-;-;-;-;-;1;-;2
"230950 Orós";-;-;-;-;-;-;1;-;-;1;-;1;3
"230960 Pacajus";-;-;-;1;-;-;-;-;-;-;-;-;1
"230970 Pacatuba";1;-;-;-;-;-;1;-;1;-;-;-;3
"231000 Palhano";-;-;-;-;1;-;-;-;1;-;-;-;2
"231020 Paracuru";1;-;-;1;-;-;-;-;-;-;-;-;2
"231025 Paraipaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"231030 Parambu";-;-;-;-;-;1;-;-;1;-;-;-;2
"231050 Pedra Branca";-;-;-;-;-;1;-;-;-;-;-;2;3
"231070 Pentecoste";-;-;-;-;-;-;-;-;-;-;1;1;2
"231085 Pindoretama";1;-;1;-;1;-;1;-;1;-;-;1;6
"231090 Piquet Carneiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"231100 Poranga";-;-;-;-;-;-;-;1;-;-;-;-;1
"231110 Porteiras";-;-;-;-;1;1;-;-;-;-;-;-;2
"231120 Potengi";-;-;-;-;-;-;1;-;-;-;-;-;1
"231123 Potiretama";-;-;-;-;1;-;-;-;-;-;-;-;1
"231126 Quiterianópolis";-;1;-;1;-;-;-;-;-;-;-;-;2
"231130 Quixadá";-;-;-;1;-;1;1;-;-;-;-;1;4
"231140 Quixeramobim";2;-;-;-;3;-;-;-;-;2;-;-;7
"231150 Quixeré";-;-;-;-;1;-;1;-;-;-;-;-;2
"231170 Reriutaba";-;1;2;-;-;1;-;-;1;1;-;-;6
"231180 Russas";-;1;-;-;1;1;-;1;-;1;-;-;5
"231190 Saboeiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"231195 Salitre";-;-;-;-;-;-;-;-;-;-;-;1;1
"231220 Santa Quitéria";-;-;-;-;-;-;-;1;-;-;-;-;1
"231200 Santana do Acaraú";-;1;-;-;-;-;-;1;-;-;-;1;3
"231230 São Benedito";1;1;-;1;-;-;-;-;1;-;-;-;4
"231240 São Gonçalo do Amarante";-;1;1;-;-;-;-;-;-;2;-;-;4
"231250 São João do Jaguaribe";2;-;-;-;-;-;-;-;-;-;-;-;2
"231260 São Luís do Curu";1;-;-;-;-;-;-;-;1;-;-;-;2
"231270 Senador Pompeu";-;-;-;-;-;1;-;-;-;-;1;-;2
"231290 Sobral";1;1;2;1;-;1;1;-;1;-;1;-;9
"231310 Tabuleiro do Norte";-;1;1;-;-;-;-;-;-;-;-;-;2
"231320 Tamboril";-;-;-;-;-;-;-;1;-;-;-;-;1
"231330 Tauá";-;-;-;-;1;-;1;1;3;1;-;-;7
"231340 Tianguá";-;1;-;1;2;1;-;-;1;-;-;3;9
"231350 Trairi";-;-;-;1;-;-;-;1;1;1;-;-;4
"231355 Tururu";-;-;-;-;-;-;-;1;-;-;-;-;1
"231360 Ubajara";-;-;1;-;-;-;-;-;-;-;1;-;2
"231370 Umari";-;-;-;-;-;-;-;-;1;-;-;1;2
"231375 Umirim";-;-;-;-;-;-;-;-;-;-;-;2;2
"231380 Uruburetama";-;-;-;-;-;-;1;-;-;-;-;-;1
"231400 Várzea Alegre";-;-;-;-;-;1;-;-;-;1;1;-;3
"231410 Viçosa do Ceará";-;-;-;-;-;2;-;-;-;-;-;2;4
"240020 Açu";1;1;-;-;-;-;-;-;1;-;-;-;3
"240030 Afonso Bezerra";-;-;-;-;-;-;-;-;1;-;1;-;2
"240050 Alexandria";-;-;-;-;-;1;-;-;-;-;-;-;1
"240060 Almino Afonso";1;-;-;-;-;1;-;-;-;-;-;-;2
"240070 Alto do Rodrigues";-;-;-;-;-;-;-;-;1;-;-;-;1
"240080 Angicos";-;-;1;-;-;-;-;-;-;-;-;-;1
"240090 Antônio Martins";-;1;-;-;-;-;-;-;-;-;-;-;1
"240100 Apodi";1;-;-;-;-;1;-;-;-;1;-;-;3
"240120 Arês";-;-;-;-;1;-;-;-;-;-;-;-;1
"240170 Bom Jesus";-;-;2;-;-;-;-;-;-;-;-;-;2
"240200 Caicó";1;-;-;1;1;1;-;2;-;-;-;-;6
"240210 Campo Redondo";-;1;-;-;-;-;-;-;-;-;-;-;1
"240220 Canguaretama";-;-;-;-;-;1;-;-;1;-;-;-;2
"240230 Caraúbas";-;-;-;1;-;-;-;-;-;-;-;-;1
"240240 Carnaúba dos Dantas";-;-;-;-;-;1;-;-;-;-;-;-;1
"240260 Ceará-Mirim";-;-;-;-;1;-;-;1;-;1;1;-;4
"240270 Cerro Corá";-;-;-;-;-;-;1;-;-;-;-;-;1
"240300 Cruzeta";-;-;-;-;-;-;1;-;-;-;1;-;2
"240310 Currais Novos";-;-;-;-;-;-;-;1;1;-;-;-;2
"240330 Encanto";-;-;1;-;-;-;1;1;-;-;-;-;3
"240340 Equador";-;-;-;-;-;-;1;-;-;-;1;-;2
"240350 Espírito Santo";-;-;-;-;-;-;-;-;-;1;-;-;1
"240360 Extremoz";-;-;-;-;-;-;1;-;-;-;-;-;1
"240380 Florânia";-;-;-;-;-;-;-;1;-;1;-;-;2
"240400 Frutuoso Gomes";1;-;-;-;-;-;-;-;-;-;-;-;1
"240420 Goianinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"240560 Jardim de Piranhas";-;-;-;-;1;-;-;-;1;-;-;-;2
"240570 Jardim do Seridó";-;-;1;-;-;-;-;-;-;-;-;-;1
"240580 João Câmara";-;-;-;-;-;-;1;1;-;-;-;-;2
"240600 José da Penha";-;-;-;-;-;-;-;-;-;1;-;-;1
"240610 Jucurutu";-;-;-;-;-;1;-;-;-;-;-;-;1
"240620 Lagoa d'Anta";-;-;-;-;-;-;-;-;1;-;-;-;1
"240650 Lagoa Nova";-;-;-;-;-;-;-;-;-;1;1;-;2
"240660 Lagoa Salgada";-;-;-;-;-;-;-;-;-;-;-;1;1
"240700 Luís Gomes";-;1;-;-;-;1;-;-;-;-;-;-;2
"240710 Macaíba";-;1;-;-;1;-;-;-;-;1;-;-;3
"240720 Macau";1;-;-;-;-;-;-;-;-;-;1;-;2
"240800 Mossoró";3;2;5;1;-;-;-;1;2;-;1;1;16
"240810 Natal";3;2;1;2;2;-;1;1;2;2;3;4;23
"240820 Nísia Floresta";-;-;-;-;-;-;-;-;-;-;1;-;1
"240830 Nova Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"240860 Paraná";-;-;1;-;-;-;-;-;-;-;-;-;1
"240890 Parelhas";-;-;1;-;-;-;-;-;-;-;-;-;1
"240325 Parnamirim";3;1;1;1;1;-;-;-;-;2;1;-;10
"240910 Passa e Fica";-;-;-;-;-;1;-;-;-;-;-;-;1
"240930 Patu";-;-;-;-;-;-;-;-;-;-;1;-;1
"240940 Pau dos Ferros";-;-;-;1;1;-;1;-;-;-;1;1;5
"240980 Pedro Velho";-;-;-;-;-;-;-;-;1;1;-;-;2
"240990 Pendências";-;-;-;-;-;-;-;-;-;1;-;-;1
"241025 Porto do Mangue";-;-;-;-;-;-;-;-;-;-;1;-;1
"241060 Rafael Godeiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"240895 Rio do Fogo";-;-;-;-;-;1;-;-;-;-;-;-;1
"241120 Santa Cruz";-;-;-;-;-;-;2;1;-;2;-;-;5
"241140 Santana do Matos";-;-;1;-;-;-;-;-;-;-;-;-;1
"241142 Santana do Seridó";-;-;-;-;-;-;-;1;-;-;-;-;1
"241170 São Bento do Trairí";-;-;-;-;-;-;-;-;-;-;-;1;1
"241200 São Gonçalo do Amarante";-;-;-;-;2;-;-;-;-;1;-;-;3
"241210 São João do Sabugi";-;-;-;-;-;-;-;-;-;-;-;1;1
"241220 São José de Mipibu";-;-;-;-;1;-;-;-;1;-;1;-;3
"241230 São José do Campestre";-;-;-;1;-;-;-;-;-;-;-;-;1
"241250 São Miguel";-;-;-;-;-;-;-;1;-;-;3;-;4
"241260 São Paulo do Potengi";-;-;-;-;-;-;-;-;-;-;1;-;1
"241030 Serra Caiada";-;1;-;-;-;-;-;-;-;-;1;-;2
"241330 Serra de São Bento";-;-;-;-;1;-;-;-;-;-;-;-;1
"241400 Tangará";-;-;-;-;-;-;-;1;-;-;-;-;1
"241105 Tibau";-;-;-;-;-;-;-;-;-;-;-;2;2
"241420 Tibau do Sul";-;-;-;-;-;1;-;-;-;-;1;-;2
"241440 Touros";-;1;-;1;-;-;-;-;-;-;-;-;2
"241450 Umarizal";-;-;-;-;-;-;1;-;-;-;-;-;1
"241470 Várzea";-;-;-;-;-;-;-;-;-;-;-;1;1
"241475 Venha-Ver";-;-;-;-;-;-;-;-;-;-;-;1;1
"241480 Vera Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"241490 Viçosa";-;-;1;-;-;-;-;1;-;-;-;-;2
"250020 Aguiar";-;1;-;-;-;-;-;1;-;-;1;-;3
"250030 Alagoa Grande";-;-;1;-;1;-;-;-;-;-;-;-;2
"250040 Alagoa Nova";-;-;-;-;-;-;-;-;-;-;1;1;2
"250077 Aparecida";-;1;-;-;-;-;-;1;-;-;-;-;2
"250080 Araçagi";1;-;-;-;-;-;-;-;-;-;-;-;1
"250090 Arara";-;-;1;-;-;-;-;1;-;-;-;-;2
"250100 Araruna";-;-;-;-;-;1;-;-;-;-;-;-;1
"250130 Aroeiras";-;1;-;-;-;-;-;-;-;-;-;-;1
"250135 Assunção";-;1;-;-;-;-;-;-;-;-;-;-;1
"250150 Bananeiras";-;1;-;-;-;-;-;1;-;-;-;-;2
"250153 Baraúna";-;-;-;1;-;-;-;-;-;-;-;-;1
"250180 Bayeux";1;-;-;-;-;-;-;-;-;-;-;-;1
"250205 Bernardino Batista";-;1;-;-;-;-;-;1;-;-;-;-;2
"250230 Bom Sucesso";-;-;-;-;1;-;-;-;-;-;-;-;1
"250250 Boqueirão";-;-;-;-;-;-;-;-;1;-;-;-;1
"250280 Brejo do Cruz";-;1;-;-;-;-;-;-;-;-;-;1;2
"250290 Brejo dos Santos";-;-;-;-;-;-;-;-;1;-;-;-;1
"250300 Caaporã";-;-;-;-;-;-;-;1;-;-;1;-;2
"250320 Cabedelo";-;-;1;-;1;-;-;1;-;-;-;-;3
"250340 Cacimba de Areia";-;-;-;-;-;-;-;-;-;-;1;-;1
"250350 Cacimba de Dentro";-;-;-;-;-;-;-;-;-;-;-;1;1
"250370 Cajazeiras";2;-;-;1;-;-;-;-;-;-;2;-;5
"250390 Camalaú";-;-;1;-;-;-;-;-;-;-;-;-;1
"250400 Campina Grande";1;-;1;1;1;-;2;4;-;-;1;1;12
"250415 Casserengue";-;-;-;-;-;-;1;-;-;-;-;-;1
"250430 Catolé do Rocha";-;-;-;-;-;-;-;2;1;-;-;-;3
"250440 Conceição";-;-;-;-;-;-;-;-;-;1;-;-;1
"250460 Conde";-;-;-;1;-;-;-;-;-;1;-;-;2
"250480 Coremas";-;-;-;-;-;-;-;-;-;1;-;1;2
"250490 Cruz do Espírito Santo";-;-;-;-;-;-;-;-;-;-;-;1;1
"250510 Cuité";-;-;-;-;-;2;-;-;-;-;-;-;2
"250520 Cuitegi";-;-;1;-;1;-;-;-;-;-;-;-;2
"250530 Curral Velho";-;-;-;-;-;1;-;-;-;-;-;-;1
"250560 Diamante";-;-;-;1;-;-;-;-;-;-;-;-;1
"250610 Fagundes";-;-;-;1;-;-;-;-;-;-;-;-;1
"250625 Gado Bravo";-;-;-;-;-;-;-;1;-;-;-;-;1
"250660 Ibiara";1;-;-;-;-;-;-;-;-;-;-;-;1
"250700 Itaporanga";-;-;-;-;-;-;-;1;-;-;-;-;1
"250720 Itatuba";-;-;1;-;-;-;-;-;-;-;-;-;1
"250730 Jacaraú";-;-;-;-;-;-;-;-;-;1;-;-;1
"250750 João Pessoa";-;1;-;4;1;1;1;3;1;3;1;1;17
"250830 Lagoa Seca";-;-;-;-;-;1;-;-;-;-;-;-;1
"250850 Livramento";1;-;-;-;-;-;-;-;-;-;-;-;1
"250855 Logradouro";-;-;-;-;-;-;-;1;-;-;-;-;1
"250890 Mamanguape";-;-;-;-;-;-;1;-;-;-;-;-;1
"250910 Mari";1;-;-;-;-;-;-;-;-;1;-;-;2
"250920 Massaranduba";-;-;-;-;2;-;-;-;-;-;-;-;2
"250970 Monteiro";-;-;-;-;-;-;-;-;1;-;1;-;2
"250990 Natuba";-;-;-;-;-;-;-;-;1;-;-;-;1
"251010 Nova Floresta";-;1;-;-;1;-;-;-;-;-;-;-;2
"251080 Patos";1;1;2;-;-;1;-;2;2;1;-;1;11
"251090 Paulista";-;-;-;1;-;1;-;-;-;-;-;-;2
"251120 Pedras de Fogo";-;1;-;-;-;-;-;-;-;-;-;-;1
"251130 Piancó";-;-;-;-;-;1;-;-;-;-;-;-;1
"251140 Picuí";1;-;1;-;-;-;-;1;-;-;-;-;3
"251160 Pilões";-;-;-;-;1;-;-;-;-;-;-;-;1
"251203 Poço Dantas";-;-;-;-;-;-;-;-;1;-;-;-;1
"251210 Pombal";-;1;-;-;1;-;1;1;-;1;-;-;5
"251250 Queimadas";-;-;1;-;-;-;1;-;-;-;-;-;2
"251260 Quixabá";-;1;-;-;-;-;-;-;-;-;-;-;1
"251275 Riachão do Bacamarte";-;1;-;-;-;-;-;-;-;-;-;-;1
"251276 Riachão do Poço";-;-;-;-;-;-;-;-;-;1;-;-;1
"251340 Santa Luzia";-;-;1;-;-;-;-;-;-;-;-;-;1
"251370 Santa Rita";-;1;1;-;1;-;-;-;-;-;-;-;3
"251360 Santana dos Garrotes";-;-;-;-;-;-;-;-;-;-;1;-;1
"251390 São Bento";1;1;-;-;-;-;-;-;-;1;-;-;3
"251398 São Francisco";1;-;-;-;-;-;-;-;-;-;-;-;1
"251420 São José da Lagoa Tapada";-;-;-;-;-;-;-;-;1;-;-;-;1
"251530 Sapé";-;-;-;2;-;-;-;-;-;-;-;-;2
"251600 Solânea";-;-;-;1;-;-;-;-;-;-;-;-;1
"251620 Sousa";-;2;-;-;-;-;-;-;-;-;1;-;3
"251630 Sumé";-;-;-;-;-;-;1;-;-;-;-;-;1
"251640 Tacima";-;-;-;-;-;-;-;-;-;-;1;-;1
"251650 Taperoá";1;-;-;-;-;-;-;-;-;-;-;-;1
"251660 Tavares";-;-;-;-;1;-;-;-;-;-;-;1;2
"251670 Teixeira";-;-;-;-;-;-;-;-;-;-;1;-;1
"251690 Uiraúna";-;-;-;-;-;1;-;1;-;-;-;-;2
"251720 Vieirópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"260005 Abreu e Lima";-;1;-;-;-;-;-;-;-;1;1;-;3
"260020 Afrânio";-;-;-;-;1;-;-;-;-;1;-;-;2
"260040 Água Preta";-;1;-;-;-;-;-;-;-;1;-;-;2
"260050 Águas Belas";-;-;1;-;-;-;-;-;-;-;-;-;1
"260060 Alagoinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"260070 Aliança";-;-;-;-;2;-;-;-;-;-;-;-;2
"260080 Altinho";-;1;-;-;-;-;1;-;-;-;-;-;2
"260100 Angelim";-;-;-;-;-;-;-;-;-;-;1;-;1
"260105 Araçoiaba";-;-;-;-;-;-;-;-;-;1;-;-;1
"260110 Araripina";2;-;-;-;-;-;2;-;1;-;-;-;5
"260120 Arcoverde";1;-;-;-;-;1;-;-;-;-;-;-;2
"260140 Barreiros";-;-;1;-;-;-;-;-;-;-;-;1;2
"260170 Belo Jardim";-;1;-;2;-;-;-;-;-;1;1;-;5
"260190 Bezerros";-;-;1;-;1;-;-;-;2;-;1;-;5
"260200 Bodocó";-;-;-;-;1;1;1;-;-;-;-;-;3
"260210 Bom Conselho";-;2;2;-;-;-;-;-;-;-;-;-;4
"260220 Bom Jardim";-;-;-;-;-;-;-;-;-;1;-;-;1
"260260 Brejo da Madre de Deus";-;-;-;-;-;-;1;-;-;-;-;-;1
"260270 Buenos Aires";-;-;2;-;-;-;-;-;-;-;-;-;2
"260280 Buíque";-;1;-;-;-;-;-;-;2;2;-;-;5
"260290 Cabo de Santo Agostinho";-;-;-;1;-;-;-;2;1;2;-;-;6
"260300 Cabrobó";-;-;-;-;-;-;-;-;1;-;-;-;1
"260320 Caetés";2;-;-;2;-;-;-;-;-;-;-;-;4
"260330 Calçado";-;-;-;-;-;-;-;1;-;-;-;1;2
"260345 Camaragibe";1;1;-;-;-;-;-;3;1;1;-;-;7
"260350 Camocim de São Félix";-;-;1;1;-;-;-;-;-;-;-;-;2
"260370 Canhotinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"260380 Capoeiras";-;-;-;1;-;-;-;-;1;-;-;-;2
"260390 Carnaíba";-;-;-;-;1;-;-;-;-;-;-;-;1
"260392 Carnaubeira da Penha";-;-;-;-;-;-;1;-;-;-;-;-;1
"260410 Caruaru";-;-;-;2;1;-;2;1;1;1;-;2;10
"260415 Casinhas";-;-;-;-;-;-;-;-;-;-;-;1;1
"260450 Chã Grande";-;-;-;-;1;-;-;-;-;-;1;-;2
"260460 Condado";-;-;-;-;-;-;-;-;1;-;-;-;1
"260500 Cupira";-;-;-;-;1;-;-;-;-;-;-;-;1
"260520 Escada";-;-;-;-;-;1;-;-;-;-;2;1;4
"260530 Exu";-;-;-;-;-;-;-;-;-;-;-;1;1
"260540 Feira Nova";-;1;-;-;-;-;-;-;-;-;-;-;1
"260550 Ferreiros";-;-;-;-;1;-;-;-;-;-;-;-;1
"260570 Floresta";-;1;-;-;-;-;-;-;1;-;-;-;2
"260580 Frei Miguelinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"260600 Garanhuns";-;-;2;1;-;1;-;1;-;-;-;1;6
"260610 Glória do Goitá";-;-;-;-;-;-;-;-;-;-;-;1;1
"260620 Goiana";-;-;-;-;-;-;-;1;1;-;-;1;3
"260630 Granito";-;-;-;-;-;-;-;-;1;-;-;-;1
"260640 Gravatá";2;-;1;3;-;-;-;1;-;-;-;-;7
