"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"230190 Barbalha";-;-;-;-;-;-;1;-;-;-;-;-;1
"230195 Barreira";-;-;1;-;-;-;-;-;-;-;-;-;1
"230205 Barroquinha";1;-;1;-;-;-;-;-;-;-;-;-;2
"230220 Beberibe";1;1;1;-;1;-;-;-;1;-;-;-;5
"230230 Bela Cruz";-;-;-;-;-;-;1;-;-;-;-;-;1
"230240 Boa Viagem";2;-;1;1;-;2;-;-;-;-;-;-;6
"230250 Brejo Santo";-;2;-;-;-;-;-;-;1;-;-;-;3
"230260 Camocim";-;-;1;1;-;1;-;-;1;-;1;1;6
"230270 Campos Sales";-;-;-;-;-;2;-;-;-;-;-;-;2
"230280 Canindé";2;-;-;-;-;2;-;-;-;3;2;1;10
"230300 Caridade";-;-;-;-;-;-;1;-;-;-;1;-;2
"230310 Cariré";-;-;-;-;-;-;-;-;-;-;-;1;1
"230320 Caririaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"230330 Cariús";-;-;-;-;-;-;-;1;-;-;-;-;1
"230340 Carnaubal";-;-;1;-;-;-;-;-;-;-;1;-;2
"230350 Cascavel";1;-;-;-;1;-;-;-;-;-;1;-;3
"230370 Caucaia";1;1;1;3;1;1;-;1;1;1;2;2;15
"230380 Cedro";-;1;-;-;-;-;-;-;-;1;-;-;2
"230395 Chorozinho";-;-;-;-;-;-;1;-;1;-;-;-;2
"230400 Coreaú";-;-;-;-;-;-;-;2;-;-;-;-;2
"230410 Crateús";-;-;-;-;1;-;-;1;-;-;-;1;3
"230420 Crato";-;1;-;1;-;1;1;-;1;-;-;-;5
"230425 Cruz";-;-;-;-;-;-;-;-;1;-;-;-;1
"230428 Eusébio";-;-;-;-;-;-;-;-;-;-;1;-;1
"230430 Farias Brito";1;-;-;-;1;-;-;-;-;-;-;-;2
"230435 Forquilha";-;-;-;-;-;1;-;-;-;-;-;-;1
"230440 Fortaleza";13;10;7;12;10;9;7;9;9;15;10;12;123
"230450 Frecheirinha";-;-;2;-;-;-;-;-;-;-;-;-;2
"230470 Granja";-;1;-;1;-;-;1;-;-;2;-;-;5
"230495 Guaiúba";-;-;1;-;-;-;-;1;-;-;1;1;4
"230520 Hidrolândia";-;-;-;-;-;-;-;-;-;1;1;-;2
"230526 Ibaretama";-;-;-;-;-;-;1;-;-;-;-;-;1
"230530 Ibiapina";-;-;-;-;-;-;-;-;-;-;1;-;1
"230540 Icó";2;-;1;-;-;-;-;-;-;1;-;-;4
"230550 Iguatu";-;-;1;-;-;-;-;-;1;-;-;1;3
"230560 Independência";-;-;-;1;1;-;-;-;-;-;-;-;2
"230565 Ipaporanga";-;-;-;-;-;-;-;-;2;-;-;-;2
"230580 Ipu";1;-;-;1;-;-;1;1;1;-;-;1;6
"230590 Ipueiras";-;-;-;-;-;-;-;-;-;1;-;-;1
"230600 Iracema";-;-;2;-;-;-;-;-;-;-;-;-;2
"230610 Irauçuba";-;-;-;-;1;-;-;-;-;-;1;-;2
"230630 Itapagé";-;-;-;2;1;-;-;-;-;-;-;1;4
"230640 Itapipoca";-;-;-;1;1;-;1;1;1;-;1;3;9
"230670 Jaguaretama";-;-;1;-;-;-;-;-;-;-;-;-;1
"230680 Jaguaribara";-;-;-;-;-;-;-;-;-;-;1;-;1
"230690 Jaguaribe";-;-;2;-;-;-;-;-;1;-;-;-;3
"230700 Jaguaruana";-;1;-;-;-;-;1;-;-;1;-;-;3
"230720 Jati";-;1;-;-;-;-;-;-;-;-;-;-;1
"230725 Jijoca de Jericoacoara";-;-;-;-;-;-;-;-;-;-;-;1;1
"230730 Juazeiro do Norte";-;-;-;-;-;1;-;-;-;-;1;-;2
"230740 Jucás";1;-;1;-;-;-;-;-;-;-;1;1;4
"230750 Lavras da Mangabeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"230760 Limoeiro do Norte";-;-;-;1;-;-;-;-;-;2;1;-;4
"230763 Madalena";-;-;-;-;-;-;-;-;-;1;-;-;1
"230765 Maracanaú";2;1;-;2;-;-;3;4;1;2;1;1;17
"230770 Maranguape";-;-;1;1;-;-;2;1;-;1;-;-;6
"230780 Marco";1;-;-;2;-;-;1;-;-;-;-;-;4
"230810 Mauriti";1;-;1;1;-;-;-;1;-;-;-;-;4
"230830 Milagres";-;-;-;-;-;-;-;-;-;1;-;1;2
"230835 Milhã";-;-;-;-;-;-;-;1;-;1;-;-;2
"230837 Miraíma";-;-;-;-;-;-;-;-;-;-;-;1;1
"230840 Missão Velha";1;-;-;-;-;-;-;-;-;-;-;-;1
"230850 Mombaça";-;-;2;1;1;-;1;-;-;-;-;1;6
"230860 Monsenhor Tabosa";1;-;-;1;-;1;-;-;-;-;-;-;3
"230870 Morada Nova";-;1;-;1;-;-;-;-;-;-;-;-;2
"230910 Mulungu";-;-;1;-;-;-;1;1;-;-;-;-;3
"230920 Nova Olinda";-;-;-;-;1;-;-;-;-;-;-;-;1
"230940 Novo Oriente";-;-;-;1;-;-;1;1;-;-;1;-;4
"230950 Orós";-;-;-;1;-;-;-;1;-;-;-;-;2
"230960 Pacajus";-;-;-;1;-;-;-;3;1;-;-;-;5
"230970 Pacatuba";1;1;1;1;-;-;-;-;-;1;1;-;6
"231000 Palhano";-;1;-;-;-;-;-;-;-;-;-;-;1
"231020 Paracuru";-;-;-;-;1;1;-;-;-;-;-;-;2
"231025 Paraipaba";-;-;-;-;-;-;-;-;-;1;-;-;1
"231030 Parambu";1;-;-;-;1;-;-;-;-;-;-;1;3
"231040 Paramoti";-;-;-;-;-;-;1;-;2;-;-;-;3
"231050 Pedra Branca";-;-;-;-;1;-;-;1;-;-;-;-;2
"231070 Pentecoste";-;-;-;-;1;-;1;1;1;-;-;-;4
"231080 Pereiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"231085 Pindoretama";1;-;-;-;-;-;-;-;-;-;-;-;1
"231090 Piquet Carneiro";-;-;-;1;-;-;-;-;-;1;-;-;2
"231100 Poranga";-;-;1;-;-;-;-;-;-;1;1;-;3
"231110 Porteiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"231126 Quiterianópolis";-;-;-;1;1;-;-;1;-;-;1;-;4
"231130 Quixadá";-;-;1;-;-;-;-;-;-;1;2;3;7
"231135 Quixelô";-;-;-;1;-;-;-;-;1;2;-;-;4
"231140 Quixeramobim";-;-;-;-;-;1;1;-;-;-;1;-;3
"231150 Quixeré";-;-;-;-;1;-;-;1;-;-;-;-;2
"231160 Redenção";-;1;1;-;-;-;-;1;-;-;-;-;3
"231170 Reriutaba";-;1;-;-;-;-;-;-;-;1;-;-;2
"231180 Russas";-;-;-;-;-;-;-;-;-;-;1;-;1
"231195 Salitre";-;-;-;-;-;1;-;1;-;-;-;-;2
"231220 Santa Quitéria";-;-;1;-;-;-;-;1;1;-;-;-;3
"231200 Santana do Acaraú";-;-;1;-;-;-;-;-;-;-;-;-;1
"231210 Santana do Cariri";-;-;-;1;-;-;-;-;1;-;-;-;2
"231230 São Benedito";-;-;-;-;-;2;2;-;-;-;1;-;5
"231240 São Gonçalo do Amarante";-;-;-;-;1;1;-;-;-;-;-;-;2
"231260 São Luís do Curu";-;-;-;-;-;1;1;-;-;-;-;-;2
"231270 Senador Pompeu";-;1;-;-;-;-;-;1;-;-;-;-;2
"231290 Sobral";1;-;2;2;1;1;2;1;1;1;2;1;15
"231310 Tabuleiro do Norte";-;-;-;-;-;-;-;-;1;-;-;2;3
"231320 Tamboril";-;-;-;-;-;-;-;1;-;-;-;1;2
"231325 Tarrafas";-;-;-;-;-;-;-;1;-;-;-;-;1
"231330 Tauá";-;1;-;-;1;1;1;-;-;-;-;-;4
"231340 Tianguá";1;-;-;-;-;-;1;1;2;1;1;1;8
"231350 Trairi";-;-;-;1;-;-;-;-;1;-;-;-;2
"231355 Tururu";-;-;-;-;-;-;1;-;-;-;-;-;1
"231360 Ubajara";-;1;-;-;-;-;1;-;-;1;1;-;4
"231375 Umirim";-;-;-;-;-;-;-;-;-;-;1;-;1
"231395 Varjota";-;-;-;-;1;-;-;1;-;-;-;-;2
"231410 Viçosa do Ceará";-;-;1;1;2;1;-;-;-;1;-;-;6
"240020 Açu";-;1;-;-;1;-;-;1;-;1;-;-;4
"240060 Almino Afonso";-;-;-;-;-;-;1;-;-;-;-;-;1
"240100 Apodi";-;-;1;1;-;-;-;-;-;1;1;1;5
"240110 Areia Branca";-;-;-;1;-;-;-;-;1;-;1;-;3
"240145 Baraúna";-;-;-;-;-;-;-;-;1;-;-;-;1
"240165 Bodó";-;-;-;-;-;1;-;1;-;-;-;-;2
"240170 Bom Jesus";-;-;-;-;-;-;-;-;-;-;1;-;1
"240180 Brejinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"240200 Caicó";1;1;-;-;-;-;-;-;-;-;1;-;3
"240210 Campo Redondo";-;-;-;-;-;-;-;-;-;-;-;1;1
"240230 Caraúbas";1;-;-;-;-;-;1;-;-;1;-;-;3
"240240 Carnaúba dos Dantas";-;-;-;-;-;-;2;-;-;-;-;-;2
"240260 Ceará-Mirim";-;-;-;-;-;-;-;-;1;-;-;1;2
"240300 Cruzeta";-;-;-;-;-;-;-;1;-;-;-;-;1
"240310 Currais Novos";-;-;-;-;-;-;-;-;-;1;-;-;1
"240320 Doutor Severiano";1;-;-;-;-;-;-;-;-;1;-;-;2
"240340 Equador";-;-;-;-;-;-;1;-;-;-;-;-;1
"240370 Felipe Guerra";-;-;-;-;-;-;-;1;-;-;-;-;1
"240380 Florânia";-;-;-;-;-;-;-;1;-;-;-;-;1
"240420 Goianinha";1;-;-;1;-;-;-;-;-;-;-;-;2
"240450 Guamaré";-;-;-;-;-;-;-;-;-;1;-;-;1
"240470 Ipanguaçu";-;-;-;-;1;-;-;-;-;1;-;-;2
"240490 Itaú";-;-;-;-;-;-;1;-;-;-;-;-;1
"240500 Jaçanã";1;-;-;-;-;-;-;-;-;-;-;-;1
"240570 Jardim do Seridó";-;-;-;-;-;-;-;-;-;-;1;-;1
"240600 José da Penha";-;-;-;-;-;-;1;-;-;-;-;-;1
"240610 Jucurutu";-;-;-;1;-;1;-;2;-;-;-;-;4
"240650 Lagoa Nova";-;-;-;-;-;-;1;-;-;-;1;-;2
"240660 Lagoa Salgada";-;-;-;-;-;1;-;-;-;-;-;-;1
"240690 Lucrécia";1;-;-;-;-;-;-;-;-;-;-;-;1
"240700 Luís Gomes";-;-;-;-;-;1;-;-;-;-;-;-;1
"240710 Macaíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"240720 Macau";2;-;-;-;-;-;-;-;-;-;-;-;2
"240740 Martins";-;-;-;-;-;1;-;-;-;-;-;-;1
"240750 Maxaranguape";-;1;-;-;-;-;-;-;-;-;-;-;1
"240770 Montanhas";-;-;-;-;1;-;-;-;-;-;-;-;1
"240800 Mossoró";6;-;1;3;1;3;1;6;2;1;-;-;24
"240810 Natal";3;3;3;2;-;2;-;-;1;3;1;3;21
"240830 Nova Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"240840 Olho-d'Água do Borges";-;-;-;1;-;-;-;-;-;-;-;-;1
"240850 Ouro Branco";-;-;-;-;-;-;-;-;-;-;-;1;1
"240860 Paraná";-;-;-;-;-;-;-;-;1;-;-;-;1
"240870 Paraú";1;-;-;-;-;-;-;-;-;-;-;-;1
"240880 Parazinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"240325 Parnamirim";-;-;1;-;-;-;-;-;-;-;1;-;2
"240940 Pau dos Ferros";-;-;-;-;-;-;-;-;-;1;-;-;1
"241020 Portalegre";-;-;-;-;1;-;-;-;-;-;-;-;1
"241070 Riacho da Cruz";-;-;1;-;-;-;-;-;-;-;-;-;1
"241080 Riacho de Santana";-;-;-;-;-;-;1;-;-;-;-;-;1
"241100 Rodolfo Fernandes";-;-;-;-;-;1;-;-;-;1;-;-;2
"241120 Santa Cruz";-;-;-;-;-;-;-;-;1;-;-;-;1
"240933 Santa Maria";-;-;-;-;-;-;-;-;-;-;-;1;1
"241140 Santana do Matos";-;-;-;-;-;-;-;1;-;-;1;-;2
"241180 São Fernando";-;-;-;-;-;-;-;-;1;-;-;-;1
"241200 São Gonçalo do Amarante";-;1;-;-;1;-;-;-;1;-;-;1;4
"241210 São João do Sabugi";-;-;-;1;1;-;-;-;-;-;-;-;2
"241250 São Miguel";-;1;1;-;-;-;-;-;1;1;-;-;4
"241300 São Vicente";-;-;-;-;-;1;-;-;-;-;-;-;1
"241330 Serra de São Bento";-;1;-;-;-;-;-;-;-;-;-;-;1
"241355 Serrinha dos Pintos";-;1;-;-;-;-;-;-;-;-;-;-;1
"241360 Severiano Melo";-;1;-;-;-;-;-;-;-;-;-;-;1
"241400 Tangará";1;1;-;-;-;-;-;-;-;-;-;-;2
"241410 Tenente Ananias";-;-;-;-;-;-;-;-;-;1;-;-;1
"241440 Touros";-;1;1;-;-;-;-;-;-;-;-;-;2
"241490 Viçosa";-;-;-;-;-;-;-;1;-;-;-;-;1
"250030 Alagoa Grande";1;-;-;-;1;-;-;-;1;-;-;-;3
"250060 Alhandra";-;-;-;-;-;1;-;-;1;-;-;-;2
"250080 Araçagi";-;-;-;-;1;-;-;-;-;-;-;-;1
"250100 Araruna";-;-;-;-;-;-;-;-;-;-;-;2;2
"250110 Areia";-;-;-;-;-;-;-;-;-;-;1;-;1
"250120 Areial";-;-;-;1;-;-;-;-;-;-;-;-;1
"250130 Aroeiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"250170 Barra de São Miguel";-;-;-;-;-;-;-;-;-;1;-;-;1
"250180 Bayeux";-;-;-;-;-;-;-;-;-;-;2;-;2
"250190 Belém";-;-;-;1;-;-;-;-;-;-;-;-;1
"250200 Belém do Brejo do Cruz";-;-;-;-;-;-;-;-;1;-;-;-;1
"250210 Boa Ventura";-;-;-;-;1;-;-;-;-;-;-;-;1
"250230 Bom Sucesso";-;-;-;-;-;-;-;-;1;-;-;-;1
"250240 Bonito de Santa Fé";-;-;-;-;-;-;-;-;-;-;1;-;1
"250250 Boqueirão";-;-;-;-;-;-;-;-;-;-;1;-;1
"250280 Brejo do Cruz";-;-;-;-;-;-;1;-;-;-;-;-;1
"250300 Caaporã";-;-;-;-;-;1;-;-;-;-;-;-;1
"250320 Cabedelo";-;-;-;-;-;-;1;-;-;-;-;-;1
"250350 Cacimba de Dentro";-;-;-;-;-;-;-;-;-;-;1;-;1
"250355 Cacimbas";-;-;1;-;-;-;-;-;1;-;-;-;2
"250360 Caiçara";-;-;-;-;1;-;-;-;-;-;-;-;1
"250370 Cajazeiras";-;-;1;-;1;-;-;1;-;-;-;-;3
"250390 Camalaú";-;-;-;-;-;2;-;-;-;-;-;-;2
"250400 Campina Grande";-;2;1;2;-;2;1;2;1;2;4;-;17
"250415 Casserengue";-;-;-;-;-;-;1;-;-;-;-;-;1
"250430 Catolé do Rocha";1;-;-;-;-;-;-;-;-;-;-;-;1
"250490 Cruz do Espírito Santo";-;-;-;-;-;-;-;-;1;-;-;-;1
"250510 Cuité";-;-;-;-;1;-;-;-;-;-;-;1;2
"250523 Cuité de Mamanguape";-;-;-;-;-;-;-;-;-;1;-;-;1
"250560 Diamante";-;-;-;1;-;-;-;-;-;-;-;-;1
"250570 Dona Inês";-;-;-;-;-;-;-;-;-;-;-;1;1
"250600 Esperança";2;1;-;-;-;-;-;-;1;-;-;2;6
"250610 Fagundes";1;-;-;-;-;-;-;-;-;-;-;-;1
"250630 Guarabira";-;-;-;-;1;-;-;-;1;-;-;-;2
"250260 Igaracy";1;-;-;-;-;-;-;-;-;-;-;-;1
"250680 Ingá";-;-;-;-;-;1;-;-;-;-;-;-;1
"250700 Itaporanga";-;-;1;-;-;1;-;-;-;-;-;-;2
"250710 Itapororoca";-;-;-;-;1;-;-;-;-;-;-;-;1
"250720 Itatuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"250750 João Pessoa";-;2;2;1;4;1;3;3;1;3;-;2;22
"251365 Joca Claudino";-;-;-;-;-;-;-;-;-;-;1;-;1
"250820 Lagoa de Dentro";1;-;-;-;-;-;-;-;-;-;-;-;1
"250830 Lagoa Seca";1;-;-;1;-;-;-;1;-;-;-;-;3
"250860 Lucena";-;1;-;-;-;-;-;-;-;-;-;-;1
"250880 Malta";1;-;-;-;-;-;1;-;-;-;-;-;2
"250890 Mamanguape";-;1;-;-;-;-;-;-;-;-;1;-;2
"250920 Massaranduba";1;1;-;-;1;-;-;-;-;-;1;-;4
"250930 Mataraca";-;-;1;-;-;-;-;-;-;-;-;-;1
"250939 Maturéia";-;-;-;-;-;1;-;-;-;-;-;-;1
"251010 Nova Floresta";-;1;-;-;-;-;-;-;-;-;-;-;1
"251080 Patos";-;-;-;-;2;-;1;1;-;-;-;1;5
"251100 Pedra Branca";-;-;-;-;-;-;-;-;-;-;1;-;1
"251120 Pedras de Fogo";-;-;-;-;1;1;-;-;-;-;-;-;2
"251130 Piancó";-;-;-;-;-;-;-;-;-;1;-;-;1
"251140 Picuí";-;-;-;-;-;-;-;1;-;-;-;-;1
"251190 Pitimbu";-;-;1;-;-;-;-;-;1;-;1;-;3
"251200 Pocinhos";-;-;-;1;-;-;-;-;-;-;-;-;1
"251220 Prata";-;-;-;-;-;-;1;-;-;-;-;-;1
"251230 Princesa Isabel";-;-;-;-;-;1;-;-;-;-;-;-;1
"251250 Queimadas";-;-;-;2;-;-;-;-;-;-;1;-;3
"251270 Remígio";-;-;-;-;-;-;-;-;-;-;-;1;1
"251330 Santa Helena";1;-;-;-;-;-;-;-;-;-;-;-;1
"251340 Santa Luzia";-;-;-;-;-;-;1;1;-;-;-;-;2
"251370 Santa Rita";-;1;-;-;-;-;-;-;-;-;1;1;3
"251360 Santana dos Garrotes";-;-;-;-;-;-;1;-;-;-;-;-;1
"251390 São Bento";-;2;-;-;-;-;-;-;-;-;1;-;3
"251400 São João do Cariri";-;-;-;1;-;-;-;-;-;-;-;-;1
"251410 São João do Tigre";-;-;-;-;-;-;-;-;-;-;-;1;1
"251420 São José da Lagoa Tapada";-;-;-;-;-;1;-;-;-;-;-;-;1
"251440 São José de Espinharas";-;-;-;-;-;1;-;-;-;-;1;-;2
"251450 São José de Piranhas";-;-;-;-;-;-;-;-;1;1;-;-;2
"251470 São José do Sabugi";-;-;-;-;-;-;-;-;-;1;-;-;1
"251500 São Miguel de Taipu";-;-;-;-;-;-;-;-;-;-;-;1;1
"251530 Sapé";-;-;1;-;1;-;-;-;-;-;-;-;2
"251550 Serra Branca";-;-;-;-;-;-;-;-;-;-;-;1;1
"251620 Sousa";-;-;1;-;2;-;-;2;-;-;-;-;5
"251650 Taperoá";-;-;-;-;-;-;1;-;-;-;-;-;1
"251660 Tavares";-;-;-;-;-;-;1;-;-;-;-;-;1
"251670 Teixeira";-;-;-;-;-;-;-;-;-;-;-;1;1
"251700 Umbuzeiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"251710 Várzea";-;1;-;-;-;-;-;-;-;-;-;-;1
"251720 Vieirópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"250550 Vista Serrana";-;-;-;-;-;1;-;-;-;1;-;-;2
"260005 Abreu e Lima";1;-;1;-;-;1;-;1;-;-;-;-;4
"260010 Afogados da Ingazeira";-;-;-;-;-;-;-;-;1;-;-;-;1
"260020 Afrânio";-;-;-;-;1;1;-;-;-;-;-;-;2
"260030 Agrestina";-;-;-;-;-;-;-;-;-;1;-;1;2
"260040 Água Preta";-;-;-;-;-;-;1;-;-;-;-;-;1
"260050 Águas Belas";-;-;-;1;-;-;-;-;-;-;-;-;1
"260060 Alagoinha";-;1;-;-;-;-;-;-;-;-;-;-;1
"260080 Altinho";-;-;1;-;-;-;-;-;1;-;1;-;3
"260090 Amaraji";-;-;-;-;-;-;-;-;-;-;-;1;1
"260110 Araripina";3;-;3;-;1;1;-;1;-;3;-;-;12
"260120 Arcoverde";-;-;-;-;-;-;-;-;-;-;1;-;1
"260140 Barreiros";-;-;-;-;-;-;-;-;2;-;-;-;2
"260150 Belém de Maria";-;-;-;-;-;-;-;-;1;-;-;-;1
"260160 Belém do São Francisco";-;-;-;-;-;1;-;-;-;-;-;-;1
"260170 Belo Jardim";-;-;-;-;-;-;-;-;1;1;-;1;3
"260190 Bezerros";-;-;-;-;-;-;-;1;1;-;-;-;2
"260200 Bodocó";-;-;-;-;-;-;-;-;-;1;1;-;2
"260210 Bom Conselho";-;-;-;-;-;-;-;1;-;-;-;1;2
"260220 Bom Jardim";-;-;1;-;-;-;-;-;-;-;-;-;1
"260230 Bonito";-;1;-;-;-;-;-;-;1;-;-;-;2
"260240 Brejão";1;-;1;1;-;-;-;-;-;-;-;-;3
"260260 Brejo da Madre de Deus";-;-;-;-;1;-;-;-;-;-;-;-;1
"260270 Buenos Aires";-;-;-;-;-;-;-;-;-;-;1;-;1
"260280 Buíque";-;-;-;-;-;-;-;-;-;-;1;-;1
"260290 Cabo de Santo Agostinho";-;1;-;-;-;-;-;1;-;2;-;-;4
"260300 Cabrobó";-;1;1;-;-;-;-;-;-;1;2;-;5
"260320 Caetés";-;-;-;-;-;-;-;-;-;-;-;1;1
"260340 Calumbi";-;-;-;1;-;1;-;1;-;-;-;-;3
"260345 Camaragibe";-;-;-;-;-;-;-;1;-;1;-;-;2
"260350 Camocim de São Félix";1;-;-;-;-;-;-;1;-;-;-;-;2
"260370 Canhotinho";-;-;1;-;-;-;1;-;-;-;-;-;2
"260380 Capoeiras";-;-;-;-;-;-;-;-;-;-;1;-;1
"260390 Carnaíba";-;-;-;-;1;-;-;-;-;-;-;-;1
"260400 Carpina";-;1;-;-;-;1;-;1;1;1;-;-;5
"260410 Caruaru";-;-;2;1;2;-;2;5;1;1;-;1;15
"260420 Catende";-;-;-;-;1;-;-;-;-;1;-;-;2
"260450 Chã Grande";-;-;-;1;-;-;-;-;-;-;-;2;3
"260460 Condado";-;-;-;-;-;1;-;-;-;-;-;-;1
"260470 Correntes";1;-;-;-;-;-;-;-;-;-;-;-;1
"260490 Cumaru";-;-;-;1;-;-;-;-;-;-;-;-;1
"260510 Custódia";-;-;-;1;-;-;-;-;-;1;-;1;3
"260540 Feira Nova";-;-;-;-;-;-;-;1;-;-;-;-;1
"260550 Ferreiros";-;-;-;-;1;-;-;-;-;1;-;-;2
"260560 Flores";-;-;-;-;-;-;1;-;-;-;-;-;1
"260570 Floresta";1;1;1;-;-;-;-;-;-;-;-;-;3
"260590 Gameleira";-;-;-;-;-;1;-;-;1;-;-;-;2
"260600 Garanhuns";2;-;1;-;1;1;-;1;1;-;1;-;8
"260610 Glória do Goitá";-;1;-;-;-;-;-;-;-;-;-;-;1
"260620 Goiana";-;-;1;1;-;-;-;-;-;-;-;-;2
"260630 Granito";-;-;-;-;-;-;-;-;1;-;-;-;1
"260640 Gravatá";-;-;-;-;-;-;1;1;1;-;-;-;3
"260650 Iati";-;-;-;-;-;-;1;-;-;-;-;-;1
"260670 Ibirajuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"260720 Ipojuca";-;-;2;-;-;-;1;-;-;1;1;-;5
"260730 Ipubi";-;1;1;-;-;-;-;-;-;-;-;-;2
"260740 Itacuruba";-;-;-;-;-;-;-;1;-;-;-;-;1
"260750 Itaíba";-;1;2;-;-;-;-;1;-;-;-;-;4
"260765 Itambé";-;-;-;-;1;1;1;1;-;-;-;-;4
"260775 Itapissuma";-;-;-;1;-;-;-;-;-;-;-;-;1
"260790 Jaboatão dos Guararapes";1;4;1;-;2;1;1;4;-;-;-;1;15
"260850 Lagoa de Itaenga";-;-;-;-;-;-;-;1;-;-;-;-;1
"260870 Lagoa dos Gatos";-;-;-;-;-;-;-;1;-;-;-;-;1
"260875 Lagoa Grande";-;-;1;-;-;-;1;-;-;-;-;-;2
"260890 Limoeiro";1;-;-;-;1;-;-;-;-;-;-;-;2
"260900 Macaparana";-;-;-;-;-;-;1;-;-;-;-;1;2
"260910 Machados";-;-;-;-;-;-;-;-;-;1;-;-;1
"260920 Maraial";-;-;-;-;-;1;-;-;-;-;-;-;1
"260930 Mirandiba";-;-;-;-;-;-;-;-;-;-;-;1;1
"260960 Olinda";1;-;-;1;-;-;-;2;1;1;-;1;7
"260970 Orobó";-;-;-;-;-;1;-;-;-;-;2;-;3
"260980 Orocó";-;-;-;1;-;-;-;-;-;-;-;-;1
"260990 Ouricuri";-;-;-;-;1;-;-;-;-;-;-;-;1
"261000 Palmares";-;-;-;-;-;-;-;-;-;1;-;-;1
"261010 Palmeirina";-;-;-;-;-;1;-;-;-;-;-;-;1
"261020 Panelas";-;-;-;-;-;-;-;-;1;-;-;-;1
"261030 Paranatama";-;-;-;-;-;-;-;-;-;1;-;-;1
"261040 Parnamirim";-;-;-;-;-;-;-;-;1;-;-;-;1
"261070 Paulista";-;-;1;1;1;-;1;-;1;2;-;1;8
"261090 Pesqueira";1;-;-;-;-;-;-;-;2;-;-;-;3
"261100 Petrolândia";-;-;-;-;1;-;-;-;1;1;-;-;3
"261110 Petrolina";1;5;1;2;1;1;1;-;2;-;2;-;16
"261120 Poção";1;-;-;-;-;-;-;-;-;-;-;-;1
"261130 Pombos";-;-;-;-;-;1;-;-;-;-;-;-;1
"261140 Primavera";1;-;-;-;1;-;-;-;-;-;-;-;2
"261160 Recife";-;5;3;1;5;4;2;7;7;4;5;1;44
"261170 Riacho das Almas";-;-;-;-;1;-;-;-;-;-;-;-;1
"261220 Salgueiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"261230 Saloá";-;-;-;-;-;-;-;-;1;-;-;-;1
"261245 Santa Cruz";-;-;-;-;1;1;-;-;1;-;1;-;4
"261247 Santa Cruz da Baixa Verde";-;1;-;-;-;-;-;-;-;-;-;-;1
"261250 Santa Cruz do Capibaribe";-;-;-;-;1;1;-;-;1;-;-;-;3
"261255 Santa Filomena";-;-;1;-;-;1;-;-;-;-;-;-;2
"261260 Santa Maria da Boa Vista";-;1;1;-;-;-;-;-;-;-;-;-;2
"261270 Santa Maria do Cambucá";-;-;-;-;1;-;-;-;-;-;-;-;1
"261290 São Benedito do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"261310 São Caitano";-;-;-;-;-;-;1;-;-;-;-;-;1
"261350 São José do Belmonte";-;-;-;2;-;-;-;-;-;-;-;-;2
"261360 São José do Egito";-;-;-;-;-;-;-;-;1;1;-;-;2
"261370 São Lourenço da Mata";-;-;-;1;1;-;-;-;-;-;-;-;2
"261390 Serra Talhada";1;1;1;-;-;1;1;-;-;-;1;-;6
"261400 Serrita";1;-;-;-;-;-;-;-;-;-;-;-;1
"261410 Sertânia";1;-;-;-;-;-;-;-;-;-;-;-;1
"261440 Solidão";-;-;-;1;-;-;-;1;-;-;-;-;2
"261450 Surubim";-;-;1;1;-;-;-;-;-;-;-;1;3
"261500 Taquaritinga do Norte";-;-;-;-;-;-;-;-;-;-;1;1;2
"261520 Terra Nova";-;-;1;-;-;-;-;-;-;1;-;-;2
"261530 Timbaúba";1;-;-;-;1;-;-;1;-;-;-;-;3
"261540 Toritama";-;1;-;-;-;-;-;-;-;-;-;-;1
"261550 Tracunhaém";1;-;-;-;-;-;-;-;-;-;-;-;1
"261560 Trindade";-;-;-;-;-;2;-;-;-;-;-;-;2
"261570 Triunfo";-;2;-;-;1;-;-;-;-;-;-;-;3
"261580 Tupanatinga";-;-;-;-;-;1;-;-;-;-;-;-;1
"261600 Venturosa";-;-;-;-;-;-;-;-;1;-;-;-;1
"261640 Vitória de Santo Antão";1;1;1;-;1;-;1;-;1;-;-;-;6
"261650 Xexéu";-;-;1;-;-;-;-;-;-;-;-;-;1
"260000 Município ignorado - PE";-;-;1;-;-;-;-;-;-;-;-;-;1
