"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"270070 Batalha";-;-;-;-;-;-;-;-;-;-;1;-;1
"270130 Cajueiro";-;-;-;-;-;-;-;-;-;1;-;-;1
"270230 Coruripe";-;-;1;1;-;-;1;-;-;-;-;-;3
"270250 Dois Riachos";-;-;1;-;-;-;-;-;-;-;-;-;1
"270260 Feira Grande";-;-;-;-;-;-;-;-;-;-;1;2;3
"270300 Ibateguara";-;-;-;-;-;-;-;-;1;-;-;-;1
"270310 Igaci";-;-;-;-;1;-;1;-;-;-;-;-;2
"270350 Jacuípe";-;-;-;-;-;1;-;-;-;-;-;-;1
"270400 Junqueiro";-;-;-;1;-;-;-;-;-;-;-;-;1
"270430 Maceió";2;4;3;3;2;1;3;4;2;1;2;2;29
"270440 Major Isidoro";-;1;-;-;-;-;-;-;-;-;-;-;1
"270470 Marechal Deodoro";1;-;-;-;-;-;2;-;-;-;-;-;3
"270480 Maribondo";-;-;-;-;1;-;-;-;-;-;-;-;1
"270510 Matriz de Camaragibe";-;-;-;-;-;-;-;-;-;1;-;-;1
"270630 Palmeira dos Índios";-;-;1;-;-;-;-;-;1;-;-;1;3
"270642 Pariconha";-;-;-;1;-;-;-;-;-;-;-;-;1
"270670 Penedo";-;-;-;-;-;-;1;-;-;-;-;1;2
"270690 Pilar";-;-;1;-;-;-;-;1;-;-;-;-;2
"270800 Santana do Ipanema";1;-;-;-;-;-;-;-;-;-;-;1;2
"270820 São Brás";-;1;-;-;-;1;-;-;-;-;-;-;2
"270840 São José da Tapera";-;-;-;-;-;-;-;-;-;-;-;1;1
"270850 São Luís do Quitunde";-;-;-;-;1;-;-;-;-;-;-;-;1
"270860 São Miguel dos Campos";-;-;-;-;-;-;-;-;-;-;-;1;1
"270880 São Sebastião";-;-;-;-;-;-;1;-;-;-;-;-;1
"270890 Satuba";-;-;-;1;-;-;-;-;-;-;-;-;1
"270895 Senador Rui Palmeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"270915 Teotônio Vilela";-;-;-;1;-;-;-;-;-;1;-;-;2
"270920 Traipu";-;-;-;-;-;-;-;-;1;-;-;-;1
"280020 Aquidabã";-;-;-;1;-;-;-;-;-;1;-;-;2
"280030 Aracaju";7;3;4;6;7;2;1;-;4;2;4;2;42
"280050 Areia Branca";-;-;-;1;-;-;-;-;-;-;-;-;1
"280060 Barra dos Coqueiros";-;-;-;-;-;-;-;-;-;-;1;-;1
"280067 Boquim";-;-;-;-;-;1;1;-;-;1;1;-;4
"280070 Brejo Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"280120 Canindé de São Francisco";-;-;-;-;-;-;-;1;1;-;-;1;3
"280130 Capela";-;2;-;-;-;-;-;-;-;-;1;-;3
"280210 Estância";-;-;-;-;-;-;1;-;-;-;-;-;1
"280230 Frei Paulo";-;-;-;-;-;-;-;1;-;-;-;1;2
"280280 Indiaroba";-;-;-;1;-;-;-;-;-;-;-;-;1
"280290 Itabaiana";1;2;1;1;2;-;-;-;-;4;-;-;11
"280350 Lagarto";2;-;1;-;-;1;-;1;-;1;-;-;6
"280360 Laranjeiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"280370 Macambira";-;-;-;-;-;-;-;-;-;1;-;-;1
"280390 Malhador";-;-;-;1;-;-;-;-;-;-;1;-;2
"280410 Moita Bonita";-;-;-;-;-;-;-;1;-;-;-;1;2
"280420 Monte Alegre de Sergipe";1;-;-;-;1;-;-;-;-;-;-;-;2
"280430 Muribeca";-;-;-;-;-;-;-;-;-;1;-;-;1
"280440 Neópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"280450 Nossa Senhora da Glória";-;-;-;-;-;-;-;-;-;1;1;-;2
"280460 Nossa Senhora das Dores";2;-;-;-;-;-;-;-;-;-;-;1;3
"280480 Nossa Senhora do Socorro";1;-;-;1;1;-;2;2;-;3;-;-;10
"280500 Pedra Mole";-;-;1;-;-;-;-;-;-;-;-;-;1
"280510 Pedrinhas";-;-;-;-;-;1;-;-;-;-;-;-;1
"280550 Poço Verde";-;-;1;-;-;-;-;-;1;-;-;-;2
"280560 Porto da Folha";-;-;-;-;1;-;1;1;-;-;-;-;3
"280570 Propriá";-;1;-;-;-;-;-;-;-;-;-;-;1
"280580 Riachão do Dantas";-;-;1;-;-;-;1;-;-;-;-;-;2
"280640 Santana do São Francisco";-;-;-;-;-;-;-;1;-;-;-;-;1
"280660 Santo Amaro das Brotas";-;-;-;-;-;-;-;1;-;-;-;-;1
"280670 São Cristóvão";-;-;-;1;-;1;-;2;-;-;1;-;5
"280690 São Francisco";-;-;-;-;-;-;-;-;-;-;-;1;1
"280710 Simão Dias";1;-;-;-;1;-;-;-;-;-;-;-;2
"280720 Siriri";-;-;-;-;-;-;1;-;-;-;-;-;1
"280740 Tobias Barreto";1;-;-;-;-;-;-;-;-;1;-;-;2
"280760 Umbaúba";-;-;-;-;-;-;-;-;1;-;-;-;1
"280000 Município ignorado - SE";-;-;-;-;1;-;-;-;-;1;-;-;2
"290010 Abaíra";-;-;-;1;-;-;-;-;-;-;-;-;1
"290020 Abaré";-;-;-;-;-;-;1;-;1;-;-;-;2
"290040 Água Fria";-;-;-;-;-;1;-;-;-;-;1;-;2
"290060 Aiquara";-;-;-;-;-;-;-;-;-;-;1;-;1
"290070 Alagoinhas";1;-;1;-;-;1;-;-;-;1;-;-;4
"290080 Alcobaça";-;-;-;-;-;1;-;-;-;-;1;-;2
"290100 Amargosa";-;1;-;-;-;-;-;-;-;-;-;-;1
"290110 Amélia Rodrigues";-;-;1;-;-;-;-;-;-;-;-;-;1
"290130 Andaraí";-;-;-;-;-;-;-;1;-;-;-;-;1
"290135 Andorinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"290190 Aporá";-;-;-;1;-;-;-;-;-;-;-;-;1
"290195 Apuarema";-;-;1;-;-;-;-;-;-;-;-;-;1
"290210 Araci";1;-;-;-;-;-;-;-;-;-;-;-;1
"290225 Arataca";-;-;-;-;-;-;1;-;-;-;-;-;1
"290265 Banzaê";-;-;-;1;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;-;-;1;1
"290290 Barra do Choça";-;1;-;-;-;-;-;-;-;-;-;-;1
"290320 Barreiras";-;-;-;-;-;-;-;-;-;-;-;1;1
"290340 Belmonte";-;1;-;-;-;-;-;-;-;-;-;-;1
"290380 Boa Vista do Tupim";-;-;-;1;-;-;-;-;1;-;1;-;3
"290420 Botuporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"290450 Brotas de Macaúbas";-;-;-;-;-;-;-;-;-;-;-;1;1
"290460 Brumado";1;-;1;-;-;-;1;-;-;-;-;1;4
"290470 Buerarema";-;1;-;-;-;-;-;-;-;-;-;-;1
"290475 Buritirama";-;-;-;-;-;1;-;-;-;-;-;-;1
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-;1;-;-;-;1;2
"290515 Caetanos";-;-;-;-;-;-;-;1;-;-;-;-;1
"290520 Caetité";-;-;-;-;-;1;1;-;-;-;-;1;3
"290530 Cafarnaum";-;1;-;-;-;-;-;-;-;-;-;-;1
"290540 Cairu";-;-;-;-;-;-;-;-;-;-;1;-;1
"290550 Caldeirão Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"290560 Camacan";-;-;-;-;-;-;-;1;1;-;-;1;3
"290570 Camaçari";-;-;1;1;1;1;-;-;-;-;-;2;6
"290580 Camamu";-;-;-;1;-;-;-;-;-;-;-;-;1
"290590 Campo Alegre de Lourdes";-;1;-;-;-;-;1;-;-;-;1;-;3
"290600 Campo Formoso";-;-;-;-;-;-;-;-;-;1;-;-;1
"290610 Canápolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"290620 Canarana";-;-;1;-;-;1;-;-;-;-;-;-;2
"290650 Candeias";-;-;-;-;-;-;-;-;-;-;-;1;1
"290680 Cansanção";-;-;-;-;1;-;-;-;-;-;-;-;1
"290685 Capela do Alto Alegre";-;1;-;-;-;-;-;-;-;-;-;-;1
"290689 Caraíbas";-;-;1;-;-;-;-;-;-;-;-;-;1
"290710 Carinhanha";-;-;-;-;1;-;-;-;-;-;-;-;1
"290720 Casa Nova";-;-;-;-;1;-;2;-;-;-;1;-;4
"290730 Castro Alves";1;-;-;-;-;-;-;-;-;1;-;-;2
"290750 Catu";1;-;-;-;-;-;-;-;-;-;-;-;1
"290780 Cícero Dantas";1;-;-;1;1;-;-;-;-;-;-;-;3
"290800 Coaraci";1;-;-;-;-;-;-;-;-;-;-;-;1
"290820 Conceição da Feira";-;-;-;-;-;-;-;-;-;-;-;1;1
"290840 Conceição do Coité";-;-;-;-;-;-;1;-;-;-;-;-;1
"290860 Conde";-;-;-;1;-;-;-;-;-;-;-;-;1
"290870 Condeúba";-;-;-;-;-;-;-;-;1;-;1;-;2
"290890 Coração de Maria";-;-;1;-;-;-;-;-;-;-;-;-;1
"290900 Cordeiros";-;-;-;-;-;-;1;-;-;-;-;-;1
"290920 Coronel João Sá";2;-;-;-;-;-;-;-;-;-;-;1;3
"290930 Correntina";-;-;1;-;-;-;-;-;-;-;-;-;1
"290940 Cotegipe";-;-;-;-;-;-;1;-;-;-;-;-;1
"290950 Cravolândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"290960 Crisópolis";-;-;-;1;1;-;-;-;-;-;-;-;2
"290980 Cruz das Almas";-;-;-;-;-;-;1;-;-;1;1;-;3
"291000 Dário Meira";-;-;1;-;-;-;-;-;-;-;-;-;1
"291005 Dias d'Ávila";-;-;-;-;1;-;-;-;-;-;-;-;1
"291040 Encruzilhada";-;-;-;1;-;-;-;-;-;-;1;-;2
"291050 Entre Rios";-;-;-;-;1;-;1;-;-;1;-;-;3
"291060 Esplanada";-;-;-;1;-;-;-;-;-;-;-;-;1
"291070 Euclides da Cunha";-;-;-;-;-;-;2;-;-;-;-;-;2
"291072 Eunápolis";-;1;-;-;-;-;-;-;-;-;2;-;3
"291080 Feira de Santana";-;2;-;-;3;1;2;1;-;2;-;-;11
"291100 Floresta Azul";-;-;-;-;-;-;-;-;-;-;1;-;1
"291120 Gandu";1;-;-;-;-;-;-;-;-;-;-;-;1
"291130 Gentio do Ouro";1;-;-;-;-;-;-;-;-;-;-;-;1
"291170 Guanambi";-;-;1;-;-;1;-;-;-;1;-;-;3
"291185 Heliópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"291210 Ibicaraí";1;1;-;-;-;-;-;-;1;-;-;-;3
"291230 Ibicuí";-;-;-;-;-;-;-;-;1;-;-;-;1
"291240 Ibipeba";-;1;-;-;-;-;-;-;-;-;-;-;1
"291270 Ibirapitanga";-;1;-;-;-;1;-;-;-;-;-;-;2
"291300 Ibitiara";-;-;-;-;-;1;-;-;1;-;-;-;2
"291310 Ibititá";-;-;-;-;-;-;-;-;1;-;-;-;1
"291320 Ibotirama";-;-;-;-;-;-;-;-;1;-;-;-;1
"291340 Igaporã";1;-;-;-;-;-;-;-;-;-;-;-;1
"291360 Ilhéus";1;-;-;-;-;-;-;-;1;-;-;4;6
"291370 Inhambupe";-;-;-;-;2;-;-;1;-;-;-;-;3
"291390 Ipiaú";-;-;-;-;-;-;-;-;1;-;-;2;3
"291400 Ipirá";-;-;-;1;-;-;-;-;-;1;-;-;2
"291410 Ipupiara";-;-;-;-;-;1;-;-;-;-;-;-;1
"291450 Irará";-;-;-;-;-;-;1;-;-;-;-;-;1
"291460 Irecê";-;-;1;-;-;-;-;-;-;-;-;-;1
"291470 Itaberaba";-;-;-;-;-;-;-;-;2;-;-;2;4
"291480 Itabuna";2;-;-;-;1;-;-;-;-;2;1;1;7
"291500 Itaeté";-;-;-;-;-;-;-;-;-;-;-;1;1
"291540 Itaju do Colônia";-;-;-;-;-;-;-;-;-;1;-;1;2
"291560 Itamaraju";-;-;-;-;-;-;-;2;1;-;-;1;4
"291580 Itambé";-;-;-;-;-;-;-;-;-;1;-;-;1
"291600 Itanhém";-;-;-;-;-;-;1;-;1;-;-;-;2
"291610 Itaparica";-;-;-;-;-;-;1;-;-;-;-;-;1
"291620 Itapé";-;-;1;-;-;-;-;-;-;-;-;-;1
"291640 Itapetinga";1;-;-;-;-;-;1;1;-;-;-;-;3
"291650 Itapicuru";-;-;-;-;-;-;-;-;-;-;-;1;1
"291690 Itiruçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"291710 Itororó";-;-;-;-;-;-;1;-;-;-;-;-;1
"291720 Ituaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"291730 Ituberá";1;-;-;-;-;-;-;-;-;-;-;-;1
"291735 Jaborandi";-;-;1;-;-;-;-;-;-;-;-;-;1
"291760 Jaguaquara";-;1;-;1;-;1;-;-;-;1;-;-;4
"291770 Jaguarari";-;-;-;-;1;1;-;-;1;-;-;-;3
"291780 Jaguaripe";1;-;-;-;-;-;-;-;-;-;-;-;1
"291790 Jandaíra";-;-;-;-;-;-;1;-;-;-;-;-;1
"291800 Jequié";2;-;1;-;-;-;-;-;-;-;-;-;3
"291810 Jeremoabo";-;-;-;-;-;1;-;-;-;1;-;-;2
"291835 João Dourado";-;-;1;-;-;-;-;-;-;-;-;-;1
"291840 Juazeiro";-;-;-;-;-;-;-;-;-;-;-;1;1
"291880 Laje";-;1;-;-;-;-;-;-;-;-;-;-;1
"291915 Lapão";-;-;-;-;-;-;1;-;2;-;-;-;3
"291920 Lauro de Freitas";1;1;-;1;1;1;1;-;-;1;1;-;8
"291950 Livramento de Nossa Senhora";-;1;1;-;1;-;-;-;1;-;-;-;4
"291960 Macajuba";-;1;-;-;-;-;-;-;-;-;-;-;1
"291980 Macaúbas";-;-;-;1;-;-;1;-;1;-;-;1;4
"291992 Madre de Deus";-;1;-;-;-;-;-;-;-;-;-;-;1
"292000 Maiquinique";-;-;-;-;-;-;-;-;-;-;1;-;1
"292020 Malhada";-;-;-;2;-;-;-;-;-;-;-;-;2
"292040 Manoel Vitorino";-;-;-;-;-;-;-;-;-;-;-;1;1
"292050 Maracás";1;-;1;-;-;-;-;-;1;1;-;-;4
"292060 Maragogipe";1;1;-;-;-;-;-;-;-;-;-;-;2
"292070 Maraú";-;-;-;-;-;-;-;-;-;-;-;1;1
"292100 Mata de São João";1;-;-;-;-;-;-;-;-;-;-;-;1
"292105 Matina";-;-;-;-;-;-;-;-;1;-;-;-;1
"292150 Monte Santo";-;1;-;-;-;-;-;-;-;-;-;-;1
"292180 Mortugaba";-;-;-;-;-;-;-;-;-;1;-;1;2
"292200 Mucuri";-;1;-;-;-;-;-;-;-;-;-;-;1
"292205 Mulungu do Morro";-;-;-;-;-;-;-;-;-;-;1;-;1
"292230 Muritiba";-;-;-;1;-;-;-;1;-;1;-;-;3
"292240 Mutuípe";-;-;-;-;-;-;-;1;-;-;-;-;1
"292250 Nazaré";-;-;-;-;-;-;1;-;-;-;-;-;1
"292260 Nilo Peçanha";-;1;-;-;-;-;-;-;-;-;-;-;1
"292275 Nova Ibiá";-;-;-;-;-;-;-;-;-;-;-;1;1
"292290 Nova Soure";-;-;-;-;-;-;-;-;1;-;-;-;1
"292310 Olindina";-;-;-;-;-;-;-;1;-;-;-;-;1
"292340 Palmas de Monte Alto";-;-;1;1;-;-;-;-;-;-;-;2;4
"292370 Paratinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"292380 Paripiranga";-;1;1;-;-;-;-;-;-;-;-;-;2
"292400 Paulo Afonso";-;1;-;-;-;-;-;-;-;-;-;-;1
"292490 Planaltino";-;-;-;1;-;-;-;-;-;-;-;-;1
"292500 Planalto";-;-;1;-;-;-;-;-;-;-;-;-;1
"292510 Poções";-;-;-;-;-;-;-;2;2;-;-;-;4
"292520 Pojuca";-;-;-;-;-;1;-;-;-;-;-;-;1
"292525 Ponto Novo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292530 Porto Seguro";-;-;-;-;-;1;-;-;-;-;-;-;1
"292550 Prado";-;-;-;-;-;1;-;-;-;-;-;-;1
"292575 Presidente Tancredo Neves";-;-;-;-;-;1;-;-;-;-;-;-;1
"292595 Rafael Jambeiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"292600 Remanso";-;-;1;-;-;-;-;-;-;-;-;-;1
"292630 Riachão do Jacuípe";-;-;1;-;-;-;-;-;1;-;-;-;2
"292640 Riacho de Santana";-;-;-;-;-;-;-;1;-;-;-;-;1
"292660 Ribeira do Pombal";-;-;-;-;-;1;-;-;-;-;-;2;3
"292665 Ribeirão do Largo";1;-;-;-;-;-;-;-;-;-;-;-;1
"292700 Rio Real";-;1;-;-;-;-;-;-;-;-;-;1;2
"292720 Ruy Barbosa";-;-;-;-;-;1;-;-;1;-;-;-;2
"292740 Salvador";7;3;7;7;7;8;3;4;2;8;4;3;63
"292810 Santa Maria da Vitória";-;-;-;1;-;-;-;-;-;2;-;-;3
"292840 Santa Rita de Cássia";-;-;-;-;-;-;-;-;-;-;1;-;1
"292800 Santaluz";1;-;-;-;-;-;-;-;-;-;-;1;2
"292820 Santana";1;1;1;-;-;-;-;-;-;-;-;-;3
"292860 Santo Amaro";1;-;-;1;2;-;-;-;-;-;-;-;4
"292870 Santo Antônio de Jesus";-;-;-;-;-;-;-;-;1;1;-;-;2
"292880 Santo Estêvão";-;-;1;-;-;-;-;-;-;2;-;-;3
"292900 São Félix";-;-;-;-;-;-;-;-;1;-;-;-;1
"292925 São Gabriel";1;-;1;-;-;-;-;-;-;-;-;-;2
"292930 São Gonçalo dos Campos";-;1;-;-;-;-;-;-;1;-;-;-;2
"292935 São José da Vitória";-;1;-;-;-;-;-;-;-;-;-;-;1
"292950 São Sebastião do Passé";-;-;1;-;-;-;-;-;-;-;-;-;1
"292970 Sátiro Dias";-;-;-;-;-;-;-;-;-;-;1;-;1
"292980 Saúde";-;-;-;-;-;-;-;-;-;1;-;-;1
"292990 Seabra";-;-;-;-;-;-;-;-;-;-;-;1;1
"293000 Sebastião Laranjeiras";-;-;-;-;1;-;-;-;-;-;1;2;4
"293010 Senhor do Bonfim";-;-;-;-;1;-;-;-;-;-;-;-;1
"293020 Sento Sé";-;-;1;-;-;-;1;-;-;-;-;-;2
"293040 Serra Preta";-;-;-;-;1;-;-;-;-;-;-;-;1
"293050 Serrinha";-;-;-;-;-;-;1;1;-;-;-;-;2
"293070 Simões Filho";-;-;-;-;-;-;1;-;-;1;-;1;3
"293090 Tabocas do Brejo Velho";-;-;1;-;-;-;-;-;-;-;-;-;1
"293100 Tanhaçu";-;-;1;-;-;-;-;-;-;-;-;1;2
"293135 Teixeira de Freitas";1;1;1;-;1;-;-;1;-;-;-;-;5
"293190 Tucano";-;-;1;-;-;1;-;-;-;-;-;-;2
"293200 Uauá";-;-;-;-;-;-;-;1;-;-;-;-;1
"293210 Ubaíra";-;-;-;-;-;-;-;1;-;-;-;-;1
"293220 Ubaitaba";-;-;-;-;-;-;-;1;-;-;-;-;1
"293240 Uibaí";-;-;-;-;-;-;1;-;-;-;-;-;1
"293260 Urandi";-;-;-;-;-;-;-;-;-;-;-;1;1
"293270 Uruçuca";-;-;-;-;-;-;-;-;-;-;-;1;1
"293290 Valença";1;-;1;1;-;-;-;-;1;-;-;-;4
"293300 Valente";-;-;-;-;-;-;1;-;-;-;-;-;1
"293305 Várzea da Roça";-;-;-;-;-;-;-;-;-;1;-;-;1
"293320 Vera Cruz";-;-;-;-;-;-;1;-;1;-;1;-;3
"293330 Vitória da Conquista";2;1;-;-;1;1;1;1;1;1;1;1;11
"293340 Wagner";-;-;-;-;-;-;-;-;1;-;-;-;1
"293350 Wenceslau Guimarães";1;-;1;-;-;1;-;-;-;-;-;-;3
"293360 Xique-Xique";-;-;-;-;-;-;-;-;-;-;-;1;1
"290000 Município ignorado - BA";-;-;-;-;-;1;1;-;-;-;-;-;2
"310010 Abadia dos Dourados";-;-;-;-;-;-;1;-;-;-;-;-;1
"310020 Abaeté";-;-;-;-;-;-;1;-;-;-;1;-;2
"310050 Açucena";-;-;1;-;-;-;-;-;-;-;-;-;1
"310070 Água Comprida";-;-;-;-;-;-;-;-;-;-;-;1;1
"310120 Aiuruoca";-;1;-;-;-;-;-;-;-;-;-;-;1
"310150 Além Paraíba";-;-;-;-;-;-;-;-;-;1;-;-;1
"310160 Alfenas";1;-;-;-;-;2;1;-;-;1;1;-;6
"310170 Almenara";1;-;-;-;-;-;-;-;-;-;1;-;2
"310205 Alto Caparaó";-;-;-;1;-;-;1;-;-;-;-;1;3
"315350 Alto Jequitibá";1;-;-;-;-;-;1;-;-;-;-;-;2
"310220 Alvarenga";-;-;-;-;-;-;1;-;-;-;-;-;1
"310240 Alvorada de Minas";-;-;-;-;-;-;-;-;-;-;-;1;1
"310260 Andradas";1;2;1;-;-;-;-;-;-;-;1;-;5
"310280 Andrelândia";1;-;1;-;-;-;-;-;-;-;-;-;2
"310300 Antônio Dias";-;-;-;-;-;1;-;-;-;-;-;-;1
"310340 Araçuaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"310350 Araguari";1;-;1;1;2;-;1;1;1;1;-;1;10
"310370 Araponga";1;-;-;-;-;-;-;-;-;-;-;-;1
"310400 Araxá";2;1;1;1;1;1;4;-;-;2;-;-;13
"310420 Arcos";-;-;-;-;-;-;-;1;-;-;-;-;1
"310450 Arinos";-;-;1;1;-;-;-;-;1;-;-;-;3
"310470 Ataléia";-;-;-;-;-;-;-;-;1;1;-;-;2
"310480 Augusto de Lima";-;-;-;1;-;-;-;-;-;-;-;-;1
"310490 Baependi";-;-;-;-;-;1;-;-;1;-;-;-;2
"310530 Bandeira do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"310540 Barão de Cocais";1;-;-;-;-;-;-;-;-;-;-;-;1
"310560 Barbacena";-;1;-;-;1;-;1;1;-;2;1;-;7
"310570 Barra Longa";-;-;-;-;-;-;-;-;-;-;-;1;1
"310590 Barroso";1;-;-;-;-;-;-;-;-;1;-;2;4
"310610 Belmiro Braga";1;1;-;-;-;-;-;-;-;-;-;-;2
"310620 Belo Horizonte";8;9;10;11;10;7;6;11;7;10;8;14;111
"310650 Berilo";-;1;-;1;-;-;-;-;-;-;-;-;2
"310670 Betim";2;-;-;-;-;-;1;5;-;-;-;2;10
"310680 Bias Fortes";-;1;-;-;-;-;-;-;-;-;-;-;1
"310690 Bicas";1;-;-;-;-;-;-;-;-;-;-;-;1
"310710 Boa Esperança";-;-;1;-;1;-;1;-;-;-;-;-;3
"310720 Bocaina de Minas";-;-;-;-;-;-;-;-;1;-;-;-;1
"310730 Bocaiúva";-;-;-;-;-;1;-;1;-;-;-;-;2
"310770 Bom Jesus do Amparo";-;-;-;-;-;-;-;-;-;1;1;-;2
"310820 Bonfinópolis de Minas";-;-;-;-;1;-;-;-;-;-;-;-;1
"310840 Botelhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"310850 Botumirim";-;-;-;-;-;1;-;-;-;-;-;-;1
"310860 Brasília de Minas";-;-;-;1;1;-;-;-;-;-;-;-;2
"310890 Brazópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"310930 Buritis";-;-;-;-;-;1;-;1;-;-;-;-;2
"310940 Buritizeiro";1;-;-;-;-;-;-;-;-;-;-;-;1
"310950 Cabo Verde";-;-;-;-;-;-;-;2;-;-;1;-;3
"311000 Caeté";-;-;-;-;-;-;-;-;-;-;-;1;1
"311030 Caldas";-;-;-;-;1;1;-;-;-;1;-;-;3
"311070 Cambuquira";-;-;-;-;-;-;-;-;1;-;-;-;1
"311090 Campanha";-;-;-;-;1;-;-;-;-;-;-;-;1
"311100 Campestre";-;-;-;-;-;1;-;-;-;2;1;-;4
"311110 Campina Verde";-;-;-;-;-;1;-;-;-;-;-;-;1
"311120 Campo Belo";-;2;-;-;-;-;-;-;-;-;-;-;2
"311160 Campos Gerais";-;-;-;1;-;1;-;-;-;-;-;-;2
"311190 Cana Verde";-;1;-;-;1;-;-;-;-;-;-;-;2
"311200 Candeias";-;-;-;-;-;-;-;-;-;-;-;1;1
"311210 Caparaó";-;-;-;-;-;-;-;1;-;-;1;-;2
"311230 Capelinha";1;-;-;-;-;-;-;-;-;-;-;1;2
"311300 Caraí";1;-;-;-;-;-;-;-;-;-;2;-;3
"311340 Caratinga";-;-;-;1;1;-;-;-;-;-;-;1;3
"311370 Carlos Chagas";-;-;-;-;-;-;1;-;-;-;-;-;1
"311390 Carmo da Cachoeira";-;-;-;-;-;-;1;-;-;-;1;-;2
"311400 Carmo da Mata";-;-;1;-;-;-;-;1;-;-;-;-;2
"311420 Carmo do Cajuru";-;-;-;1;-;-;2;-;2;-;-;1;6
"311430 Carmo do Paranaíba";1;-;1;1;-;-;-;2;-;-;-;-;5
"311450 Carmópolis de Minas";1;-;1;-;1;1;-;-;-;-;-;-;4
"311455 Carneirinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"311460 Carrancas";-;-;-;-;-;-;1;-;-;-;-;-;1
"311510 Cássia";-;-;1;1;-;-;-;-;-;-;-;-;2
"311530 Cataguases";-;-;-;-;-;-;-;1;-;-;-;-;1
"311547 Catuti";-;-;-;1;-;-;-;-;-;-;-;-;1
"311550 Caxambu";-;-;-;-;-;-;1;-;-;-;1;-;2
"311580 Centralina";-;-;-;-;-;-;-;-;1;-;-;-;1
"311620 Chiador";-;-;-;1;-;-;-;-;-;-;-;-;1
"311640 Claraval";-;-;-;-;1;-;-;-;-;-;-;-;1
"311650 Claro dos Poções";-;-;-;-;-;1;-;-;-;-;-;-;1
"311660 Cláudio";1;-;1;-;-;-;-;-;-;-;-;-;2
"311670 Coimbra";-;1;-;-;-;-;-;-;-;-;-;-;1
"311680 Coluna";-;-;1;-;-;-;-;-;-;-;-;-;1
"311710 Conceição da Aparecida";-;-;-;1;-;-;-;-;-;-;-;-;1
"311730 Conceição das Alagoas";-;-;-;-;-;-;-;-;-;-;-;1;1
"311750 Conceição do Mato Dentro";-;1;-;-;-;-;-;-;-;-;-;-;1
"311790 Congonhal";-;-;-;1;-;-;-;-;-;-;-;-;1
"311800 Congonhas";-;-;-;1;1;-;-;1;-;1;1;-;5
"311830 Conselheiro Lafaiete";1;4;-;-;2;1;-;-;1;-;2;1;12
"311840 Conselheiro Pena";-;-;-;-;-;-;-;-;1;-;-;-;1
"311860 Contagem";2;1;2;2;2;2;3;2;1;-;3;3;23
"311880 Coração de Jesus";-;-;-;-;-;-;1;1;-;1;-;1;4
"311900 Cordislândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"311910 Corinto";-;-;1;-;-;-;-;-;-;1;-;-;2
"311930 Coromandel";-;-;-;-;1;-;-;-;-;1;-;-;2
"311940 Coronel Fabriciano";-;1;2;-;-;-;-;-;-;1;-;-;4
"312000 Córrego Novo";-;-;-;-;-;1;-;-;-;-;-;-;1
"312010 Couto de Magalhães de Minas";1;-;-;-;-;-;-;-;-;-;-;-;1
"312015 Crisólita";-;-;-;-;-;-;-;-;1;-;-;-;1
"312020 Cristais";-;-;-;-;1;-;-;-;-;-;-;1;2
"312040 Cristiano Otoni";-;-;-;-;-;-;-;-;-;1;-;-;1
"312080 Cruzília";-;-;-;-;1;-;-;-;-;-;-;1;2
"312083 Cuparaque";-;-;-;-;-;-;-;-;-;-;-;1;1
"312090 Curvelo";-;-;-;-;-;-;1;-;1;2;-;2;6
"312110 Delfim Moreira";-;-;-;-;-;-;-;-;-;-;1;-;1
"312120 Delfinópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"312125 Delta";-;-;-;-;1;-;-;-;-;-;-;-;1
"312160 Diamantina";-;-;1;-;-;-;-;-;-;1;-;1;3
"312230 Divinópolis";-;-;2;1;-;1;4;-;-;1;4;5;18
"312240 Divisa Nova";-;-;-;-;-;-;-;-;-;1;-;-;1
