"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"220200 Buriti dos Lopes";1;-;1;-;-;-;-;-;-;-;-;-;2
"220208 Cajueiro da Praia";-;-;-;-;-;1;-;-;-;-;-;-;1
"220220 Campo Maior";-;1;2;-;-;1;1;-;-;-;-;-;5
"220230 Canto do Buriti";2;1;-;-;2;-;-;-;-;-;-;-;5
"220240 Capitão de Campos";-;-;-;-;1;-;-;-;-;-;-;-;1
"220260 Castelo do Piauí";-;-;1;2;-;-;-;-;-;-;1;1;5
"220270 Cocal";-;-;-;-;-;-;-;2;-;-;-;-;2
"220271 Cocal de Telha";-;-;-;-;1;-;-;1;-;-;1;-;3
"220275 Colônia do Gurguéia";-;-;-;-;-;-;-;-;-;-;1;-;1
"220277 Colônia do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220285 Coronel José Dias";-;-;-;-;-;-;-;-;-;-;-;1;1
"220290 Corrente";1;-;-;-;1;-;-;-;-;-;-;-;2
"220300 Cristalândia do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"220310 Cristino Castro";-;-;1;1;-;-;-;-;-;-;-;-;2
"220320 Curimatá";-;-;-;1;-;-;-;-;-;-;-;-;1
"220323 Currais";-;-;-;-;-;-;1;-;1;-;-;-;2
"220327 Curral Novo do Piauí";-;-;-;-;-;1;-;1;2;-;-;-;4
"220325 Curralinhos";-;-;-;-;-;-;-;1;-;-;-;-;1
"220330 Demerval Lobão";-;1;1;-;-;-;-;-;-;-;-;-;2
"220340 Dom Expedito Lopes";-;-;-;-;-;-;-;-;-;1;-;-;1
"220345 Dom Inocêncio";-;-;1;-;1;-;-;-;1;-;-;-;3
"220350 Elesbão Veloso";-;-;-;-;-;-;-;-;1;-;-;-;1
"220385 Floresta do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"220390 Floriano";-;4;-;2;-;2;-;-;-;2;-;1;11
"220410 Francisco Ayres";1;-;-;-;-;-;-;-;-;-;-;-;1
"220435 Geminiano";-;-;-;-;-;-;-;-;-;-;-;1;1
"220450 Guadalupe";1;-;-;1;-;2;-;-;-;1;-;-;5
"220465 Ilha Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"220470 Inhuma";-;-;-;-;-;1;-;-;-;-;-;1;2
"220480 Ipiranga do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220490 Isaías Coelho";-;-;-;-;-;-;-;1;-;-;-;-;1
"220500 Itainópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"220510 Itaueira";-;-;-;-;1;-;1;-;-;-;-;-;2
"220520 Jaicós";-;-;-;-;-;-;1;-;-;1;-;-;2
"220527 Jatobá do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220540 Joaquim Pires";-;-;1;1;-;-;-;1;-;1;-;-;4
"220551 Juazeiro do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"220553 Jurema";-;-;-;-;-;-;-;-;1;-;-;-;1
"220555 Lagoa Alegre";-;-;-;1;-;-;-;-;-;-;-;-;1
"220558 Lagoa do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"220570 Luís Correia";-;-;-;-;-;-;1;1;-;-;-;-;2
"220580 Luzilândia";-;-;-;-;1;-;-;-;-;-;1;-;2
"220590 Manoel Emídio";-;-;-;-;1;1;-;1;-;-;-;-;3
"220595 Marcolândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"220605 Massapê do Piauí";-;-;-;-;-;-;1;-;-;1;-;-;2
"220610 Matias Olímpio";-;-;-;-;-;1;-;-;-;-;-;1;2
"220650 Monsenhor Hipólito";-;-;-;-;-;-;-;1;-;-;1;-;2
"220660 Monte Alegre do Piauí";1;-;-;-;-;-;-;1;-;-;-;-;2
"220672 Nazária";-;-;-;-;-;-;-;-;-;-;1;-;1
"220700 Oeiras";-;1;-;-;-;-;-;-;2;2;-;1;6
"220720 Padre Marcos";-;-;1;-;1;-;-;-;1;-;-;-;3
"220750 Palmeirais";-;-;-;-;-;-;-;-;-;1;-;-;1
"220760 Parnaguá";-;-;-;-;1;-;-;-;-;-;-;-;1
"220770 Parnaíba";-;1;1;1;-;2;2;1;-;2;1;2;13
"220777 Patos do Piauí";1;-;-;-;-;-;-;-;-;-;-;-;1
"220780 Paulistana";-;1;-;-;-;1;-;-;-;-;-;-;2
"220785 Pavussu";1;-;-;-;-;-;-;-;-;-;-;-;1
"220790 Pedro II";-;1;-;-;-;-;-;-;1;1;-;-;3
"220800 Picos";-;1;-;-;2;3;1;1;1;2;2;2;15
"220820 Pio IX";-;-;1;-;-;-;-;1;-;-;1;-;3
"220830 Piracuruca";-;1;-;-;-;3;-;-;-;1;1;-;6
"220840 Piripiri";-;-;-;3;-;2;-;1;-;1;-;1;8
"220850 Porto";-;-;-;-;-;-;-;-;-;2;-;-;2
"220860 Prata do Piauí";-;1;-;1;-;-;-;-;-;-;-;-;2
"220865 Queimada Nova";-;-;-;-;-;-;-;-;1;-;-;-;1
"220880 Regeneração";-;-;-;-;2;-;-;1;-;-;-;-;3
"220887 Ribeira do Piauí";1;-;-;-;-;-;-;-;-;-;-;-;1
"220900 Rio Grande do Piauí";-;-;-;-;-;1;-;-;-;-;-;-;1
"220910 Santa Cruz do Piauí";-;-;-;-;-;-;2;-;-;1;-;-;3
"220915 Santa Cruz dos Milagres";-;-;-;-;-;-;-;1;-;-;-;-;1
"220920 Santa Filomena";-;-;-;-;-;-;-;1;-;-;-;-;1
"220937 Santa Rosa do Piauí";-;-;-;-;-;2;1;1;-;-;-;-;4
"220935 Santana do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"220950 Santo Inácio do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;1
"220965 São Francisco de Assis do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220980 São Gonçalo do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;1
"220990 São João da Serra";-;-;1;1;-;-;-;-;-;-;-;-;2
"220995 São João da Varjota";-;-;-;1;-;-;-;-;-;-;-;1;2
"221000 São João do Piauí";1;-;-;1;-;-;-;1;-;-;2;-;5
"221005 São José do Divino";-;-;1;-;-;-;-;-;-;-;-;-;1
"221020 São José do Piauí";-;-;-;1;-;-;-;-;-;-;-;-;1
"221030 São Julião";-;-;-;-;-;-;-;-;-;-;1;-;1
"221040 São Miguel do Tapuio";-;-;-;1;-;-;-;-;-;-;-;-;1
"221050 São Pedro do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"221063 Sebastião Leal";-;-;-;-;-;-;1;-;-;-;-;-;1
"221065 Sigefredo Pacheco";-;-;-;1;-;-;-;-;-;-;-;-;1
"221070 Simões";-;-;-;-;-;-;-;-;-;1;-;-;1
"221080 Simplício Mendes";-;-;-;-;-;1;-;1;-;1;-;-;3
"221100 Teresina";6;7;4;6;4;6;3;8;6;9;6;5;70
"221110 União";-;-;-;1;-;-;-;-;1;-;-;-;2
"221130 Valença do Piauí";-;-;-;-;-;-;1;-;-;-;-;-;1
"221135 Várzea Branca";-;-;-;-;-;-;-;-;-;-;-;1;1
"221160 Vila Nova do Piauí";-;-;-;-;1;-;-;-;1;-;-;-;2
"220000 Município ignorado - PI";-;-;1;-;-;-;-;-;-;-;-;-;1
"230015 Acarape";-;1;-;-;-;-;-;-;-;-;-;-;1
"230020 Acaraú";1;1;-;-;-;-;-;-;-;-;-;-;2
"230030 Acopiara";1;-;1;1;1;-;1;-;-;-;1;-;6
"230060 Altaneira";-;-;-;-;-;-;1;-;-;-;-;-;1
"230070 Alto Santo";-;-;-;1;-;-;-;-;-;-;-;-;1
"230075 Amontada";-;-;-;-;-;-;-;-;-;-;-;1;1
"230090 Apuiarés";-;-;-;-;-;-;-;-;-;-;1;-;1
"230100 Aquiraz";-;1;-;-;-;-;1;-;-;-;-;1;3
"230110 Aracati";1;-;-;-;1;1;-;1;-;-;1;-;5
"230120 Aracoiaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"230140 Aratuba";-;1;-;-;-;-;-;-;-;-;1;-;2
"230150 Arneiroz";-;-;-;-;-;-;-;-;1;-;-;-;1
"230160 Assaré";-;-;1;-;-;-;-;-;-;-;1;-;2
"230190 Barbalha";-;-;-;-;-;-;-;1;1;1;1;-;4
"230195 Barreira";-;-;-;1;-;-;-;-;2;-;-;-;3
"230205 Barroquinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"230210 Baturité";1;-;1;-;1;-;-;-;2;-;2;-;7
"230220 Beberibe";1;1;-;1;-;-;-;-;-;1;-;2;6
"230230 Bela Cruz";-;-;-;1;-;-;-;-;-;-;-;-;1
"230240 Boa Viagem";-;2;1;2;1;-;1;1;2;1;1;-;12
"230250 Brejo Santo";2;-;1;-;-;-;-;-;-;1;-;-;4
"230260 Camocim";-;-;-;-;3;-;-;-;-;-;-;1;4
"230270 Campos Sales";-;-;-;-;-;-;-;1;-;1;-;1;3
"230280 Canindé";-;1;-;-;1;-;-;-;1;-;-;1;4
"230290 Capistrano";-;-;-;-;-;-;-;-;-;-;-;1;1
"230310 Cariré";-;-;-;-;-;-;-;-;-;-;1;-;1
"230320 Caririaçu";-;-;-;-;-;-;-;-;-;-;1;1;2
"230330 Cariús";-;-;-;-;-;1;-;-;-;1;-;-;2
"230340 Carnaubal";-;-;-;-;-;-;1;-;-;-;-;-;1
"230350 Cascavel";-;1;-;1;-;-;-;-;-;2;-;-;4
"230360 Catarina";-;-;-;-;-;-;-;-;-;1;-;-;1
"230370 Caucaia";2;1;1;1;2;1;1;1;3;1;-;3;17
"230380 Cedro";-;-;-;-;1;-;-;1;1;-;-;-;3
"230390 Chaval";-;-;-;-;-;-;1;-;-;-;-;1;2
"230395 Chorozinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"230410 Crateús";1;3;-;-;-;1;1;-;1;-;-;-;7
"230420 Crato";2;-;-;-;1;1;-;-;1;1;1;-;7
"230423 Croatá";-;2;-;-;-;1;-;-;-;-;-;-;3
"230425 Cruz";-;1;-;-;1;-;-;-;-;-;-;-;2
"230427 Ererê";-;-;-;-;-;-;1;1;-;-;-;-;2
"230428 Eusébio";-;-;-;-;-;-;1;-;1;-;-;-;2
"230430 Farias Brito";-;-;-;-;-;-;-;-;1;1;-;-;2
"230435 Forquilha";-;1;-;1;-;-;-;2;-;-;-;-;4
"230440 Fortaleza";11;7;7;15;15;10;16;10;10;15;9;22;147
"230445 Fortim";-;-;-;-;-;-;1;-;-;-;-;-;1
"230460 General Sampaio";-;-;-;-;-;-;-;-;-;-;-;2;2
"230465 Graça";-;-;-;-;-;-;-;-;-;-;1;-;1
"230470 Granja";-;-;-;-;-;1;2;1;-;1;-;1;6
"230500 Guaraciaba do Norte";-;1;-;-;-;1;-;-;-;1;-;-;3
"230520 Hidrolândia";-;-;1;-;-;-;-;-;-;-;1;-;2
"230523 Horizonte";1;-;-;-;-;-;-;-;-;-;-;1;2
"230526 Ibaretama";1;-;-;-;-;-;-;-;1;1;-;-;3
"230530 Ibiapina";1;-;-;-;-;-;-;-;1;-;-;-;2
"230533 Ibicuitinga";-;-;-;-;-;-;-;-;-;-;1;-;1
"230540 Icó";-;2;-;1;1;2;-;-;1;2;-;-;9
"230550 Iguatu";1;2;1;3;1;1;-;1;1;-;-;-;11
"230580 Ipu";-;2;1;-;-;-;-;-;1;-;-;-;4
"230590 Ipueiras";-;-;-;1;1;-;-;-;-;1;-;-;3
"230600 Iracema";-;1;-;-;-;-;-;1;1;-;-;-;3
"230625 Itaitinga";-;-;-;-;-;-;-;-;1;-;-;1;2
"230630 Itapagé";-;-;-;-;-;-;1;-;-;1;1;1;4
"230640 Itapipoca";1;-;1;-;1;-;-;2;-;-;-;-;5
"230655 Itarema";2;-;-;-;-;-;-;-;-;-;-;-;2
"230660 Itatira";-;-;-;-;2;1;-;-;-;-;-;-;3
"230670 Jaguaretama";-;-;-;-;-;-;-;-;-;-;1;-;1
"230690 Jaguaribe";-;-;-;-;-;-;1;-;1;-;-;-;2
"230700 Jaguaruana";-;-;1;-;-;2;-;1;-;-;-;-;4
"230710 Jardim";-;-;-;-;-;-;-;1;1;-;-;-;2
"230730 Juazeiro do Norte";1;2;-;-;1;-;3;-;-;1;3;1;12
"230740 Jucás";-;-;-;1;-;-;-;1;-;-;-;-;2
"230750 Lavras da Mangabeira";-;2;-;1;-;-;-;-;1;1;1;-;6
"230760 Limoeiro do Norte";-;-;-;-;-;-;-;-;-;-;-;1;1
"230763 Madalena";-;-;-;-;-;1;-;-;-;2;-;1;4
"230765 Maracanaú";-;-;-;-;1;1;-;1;-;3;4;2;12
"230770 Maranguape";-;1;1;1;-;-;-;-;-;-;1;1;5
"230780 Marco";-;-;-;-;1;-;-;1;-;-;1;-;3
"230800 Massapê";-;-;1;-;-;-;-;-;-;-;1;-;2
"230810 Mauriti";-;1;2;1;-;-;-;-;-;-;-;-;4
"230830 Milagres";-;-;-;-;-;-;-;-;-;-;1;-;1
"230835 Milhã";1;-;-;-;-;-;-;-;-;-;-;-;1
"230837 Miraíma";-;-;-;1;-;1;-;-;-;-;1;-;3
"230840 Missão Velha";2;-;1;-;-;-;-;1;-;-;-;-;4
"230870 Morada Nova";-;-;-;2;-;1;-;-;-;-;-;-;3
"230890 Morrinhos";-;-;-;1;-;-;-;-;-;-;-;-;1
"230920 Nova Olinda";-;-;-;1;-;-;1;-;-;-;1;-;3
"230930 Nova Russas";-;-;1;-;-;1;1;-;-;1;-;1;5
"230945 Ocara";-;-;-;-;-;-;-;-;-;1;-;-;1
"230950 Orós";-;1;1;-;-;-;-;-;1;-;-;-;3
"230960 Pacajus";1;-;-;-;1;1;-;1;-;-;-;-;4
"230970 Pacatuba";-;-;-;-;-;1;1;-;-;1;-;-;3
"230980 Pacoti";-;1;-;-;1;1;-;-;-;2;-;-;5
"231000 Palhano";-;-;-;-;-;-;-;-;-;1;-;-;1
"231020 Paracuru";-;-;-;-;-;-;1;2;-;-;-;-;3
"231025 Paraipaba";-;1;-;-;-;-;1;-;1;-;-;-;3
"231030 Parambu";-;-;-;1;1;-;-;-;1;-;-;-;3
"231040 Paramoti";-;-;-;-;-;-;-;-;-;-;-;1;1
"231050 Pedra Branca";1;1;1;-;-;1;-;1;-;1;-;-;6
"231070 Pentecoste";-;-;-;1;-;-;-;2;-;-;-;-;3
"231080 Pereiro";-;-;-;-;-;-;1;-;-;-;-;-;1
"231085 Pindoretama";-;-;1;-;-;-;-;-;1;-;-;-;2
"231090 Piquet Carneiro";-;-;-;-;-;-;-;-;-;-;2;-;2
"231095 Pires Ferreira";-;1;-;-;-;-;-;-;-;-;-;-;1
"231100 Poranga";1;-;-;-;-;-;-;-;-;-;-;-;1
"231120 Potengi";-;-;-;-;-;-;-;-;-;-;1;-;1
"231126 Quiterianópolis";-;-;-;-;-;-;-;-;-;-;-;1;1
"231130 Quixadá";-;-;-;3;-;1;1;-;1;-;-;-;6
"231140 Quixeramobim";-;-;1;-;-;2;-;1;-;-;-;2;6
"231160 Redenção";-;-;-;1;-;-;-;-;-;-;1;1;3
"231180 Russas";-;-;-;-;-;-;2;-;-;1;2;-;5
"231220 Santa Quitéria";-;-;-;-;-;-;-;-;-;1;-;-;1
"231200 Santana do Acaraú";-;-;-;1;1;1;3;1;-;-;-;-;7
"231210 Santana do Cariri";-;1;-;-;-;-;1;-;-;-;-;-;2
"231230 São Benedito";-;1;-;-;-;1;-;-;-;3;-;-;5
"231240 São Gonçalo do Amarante";-;-;-;-;-;1;1;-;1;1;1;-;5
"231250 São João do Jaguaribe";-;-;-;-;-;-;-;-;1;-;-;-;1
"231270 Senador Pompeu";-;-;-;-;2;1;-;1;-;-;-;-;4
"231280 Senador Sá";-;-;-;-;-;-;-;-;-;-;1;-;1
"231290 Sobral";1;-;-;1;-;4;-;-;4;-;-;2;12
"231310 Tabuleiro do Norte";1;-;-;-;-;-;-;-;-;3;1;-;5
"231320 Tamboril";-;-;-;-;-;-;-;-;1;-;-;1;2
"231325 Tarrafas";-;-;-;-;-;-;-;-;-;-;1;-;1
"231330 Tauá";-;2;-;-;-;-;1;-;-;-;-;2;5
"231335 Tejuçuoca";-;-;-;-;-;-;-;-;-;2;-;-;2
"231340 Tianguá";2;-;-;1;1;-;-;-;-;-;1;-;5
"231350 Trairi";-;-;-;-;-;-;-;-;-;-;1;1;2
"231355 Tururu";-;-;-;-;-;-;-;-;-;-;1;-;1
"231360 Ubajara";1;-;-;-;-;-;-;-;1;1;-;-;3
"231380 Uruburetama";-;-;-;-;-;-;-;1;-;-;-;-;1
"231390 Uruoca";-;-;1;-;-;-;-;-;-;1;-;-;2
"231395 Varjota";-;-;-;-;-;2;1;-;-;-;-;-;3
"231400 Várzea Alegre";1;1;-;-;1;-;2;-;1;-;-;1;7
"231410 Viçosa do Ceará";1;3;1;1;-;1;-;-;1;-;2;1;11
"240010 Acari";-;-;-;-;-;-;1;-;-;-;-;-;1
"240020 Açu";1;1;-;-;1;-;-;1;1;-;-;-;5
"240030 Afonso Bezerra";1;-;-;-;-;-;-;-;-;-;-;-;1
"240100 Apodi";-;-;-;-;1;-;-;2;-;1;-;-;4
"240110 Areia Branca";-;-;-;1;1;-;1;-;-;1;-;1;5
"240120 Arês";-;-;-;-;-;-;-;-;-;-;1;-;1
"240145 Baraúna";-;-;-;-;-;-;-;1;1;-;-;1;3
"240165 Bodó";-;-;-;-;-;-;-;-;-;-;-;1;1
"240170 Bom Jesus";-;-;-;1;-;1;-;-;1;-;-;-;3
"240180 Brejinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"240185 Caiçara do Norte";-;-;-;-;-;1;-;-;-;-;-;-;1
"240200 Caicó";-;1;2;-;1;5;1;3;-;3;3;4;23
"240210 Campo Redondo";-;-;-;-;-;1;-;-;-;-;-;-;1
"240230 Caraúbas";-;-;1;-;1;-;-;-;-;-;-;-;2
"240260 Ceará-Mirim";-;-;1;-;-;-;-;1;-;-;-;-;2
"240300 Cruzeta";-;-;-;1;-;-;1;-;-;-;-;-;2
"240310 Currais Novos";-;-;-;-;-;1;1;-;2;-;-;-;4
"240320 Doutor Severiano";-;-;-;-;-;1;-;-;-;-;-;-;1
"240330 Encanto";-;-;-;-;-;-;-;-;1;-;-;-;1
"240370 Felipe Guerra";-;-;-;-;-;-;-;-;-;-;-;1;1
"240410 Galinhos";-;-;-;-;-;-;1;-;-;-;-;-;1
"240420 Goianinha";1;-;-;-;-;-;-;-;-;1;-;-;2
"240450 Guamaré";-;-;-;1;-;-;-;-;-;-;-;-;1
"240470 Ipanguaçu";-;-;-;-;-;1;-;-;-;-;-;-;1
"240485 Itajá";-;-;-;-;-;1;-;-;-;-;-;-;1
"240490 Itaú";1;-;-;-;-;-;-;-;-;-;-;-;1
"240560 Jardim de Piranhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"240570 Jardim do Seridó";1;-;-;-;-;-;-;1;-;-;-;-;2
"240600 José da Penha";-;-;-;-;-;-;-;-;1;-;-;-;1
"240610 Jucurutu";-;-;1;-;-;1;-;-;-;-;-;-;2
"240640 Lagoa de Velhos";1;-;-;-;-;-;-;-;-;-;-;-;1
"240660 Lagoa Salgada";-;-;-;-;-;-;1;-;-;-;-;-;1
"240670 Lajes";-;-;-;-;-;-;-;-;-;1;-;-;1
"240680 Lajes Pintadas";-;-;-;-;-;1;-;-;-;-;-;-;1
"240700 Luís Gomes";-;1;-;-;-;1;-;-;-;-;-;-;2
"240710 Macaíba";-;-;1;-;-;-;-;-;2;-;-;-;3
"240725 Major Sales";-;-;-;-;-;-;-;-;-;1;-;-;1
"240730 Marcelino Vieira";-;-;-;-;-;-;-;1;-;-;-;-;1
"240740 Martins";-;-;-;-;-;-;-;-;-;-;-;1;1
"240790 Monte das Gameleiras";-;-;-;1;-;-;-;-;-;-;-;-;1
"240800 Mossoró";1;-;1;-;1;-;-;1;5;-;1;-;10
"240810 Natal";3;3;4;6;3;5;2;-;2;-;1;2;31
"240820 Nísia Floresta";-;-;-;-;-;-;-;-;-;-;-;1;1
"240830 Nova Cruz";-;-;-;-;-;-;-;-;1;-;-;-;1
"240860 Paraná";-;-;-;-;-;-;-;-;-;1;-;-;1
"240890 Parelhas";-;-;-;-;-;-;-;-;-;1;-;-;1
"240325 Parnamirim";-;-;2;-;2;-;2;-;-;-;-;2;8
"240930 Patu";1;-;-;-;-;-;-;-;-;-;1;-;2
"240940 Pau dos Ferros";-;1;-;2;-;-;1;-;1;-;-;-;5
"240980 Pedro Velho";-;-;-;-;-;-;-;1;-;-;-;-;1
"241000 Pilões";-;1;-;-;-;-;-;-;-;-;-;-;1
"241020 Portalegre";-;-;-;-;-;-;-;-;-;-;1;-;1
"241050 Rafael Fernandes";1;-;-;-;-;-;-;-;-;-;-;-;1
"241120 Santa Cruz";-;-;-;-;-;1;-;-;-;1;-;-;2
"241140 Santana do Matos";-;-;-;-;-;-;-;-;-;1;-;-;1
"241150 Santo Antônio";-;-;-;-;-;1;-;-;-;-;-;-;1
"241180 São Fernando";-;-;-;-;1;-;-;-;-;-;-;-;1
"241200 São Gonçalo do Amarante";-;-;1;-;1;-;1;-;-;2;-;-;5
"241210 São João do Sabugi";-;1;-;-;-;-;-;-;-;-;-;-;1
"241220 São José de Mipibu";-;-;1;-;1;-;-;-;-;-;-;-;2
"241230 São José do Campestre";-;-;-;-;-;-;-;-;1;-;1;-;2
"241250 São Miguel";-;-;-;-;-;1;-;-;-;-;-;-;1
"241270 São Pedro";-;-;-;-;-;1;-;1;-;-;-;-;2
"241360 Severiano Melo";-;-;-;-;-;-;-;1;-;-;-;1;2
"241410 Tenente Ananias";-;-;-;-;-;-;1;-;-;-;-;-;1
"241105 Tibau";-;-;-;1;-;-;-;-;-;-;-;-;1
"241420 Tibau do Sul";-;1;-;1;-;2;-;-;-;-;-;-;4
"241440 Touros";-;-;-;-;-;-;-;-;1;-;-;-;1
"241460 Upanema";-;-;-;-;-;1;-;-;-;-;-;-;1
"250010 Água Branca";-;-;1;-;-;-;-;-;-;-;-;-;1
"250020 Aguiar";-;-;-;-;1;-;-;1;-;-;1;-;3
"250030 Alagoa Grande";-;-;-;-;-;-;-;-;-;1;-;1;2
"250040 Alagoa Nova";-;1;-;-;-;-;-;-;1;-;-;-;2
"250050 Alagoinha";-;-;-;-;-;1;-;-;-;-;-;-;1
"250077 Aparecida";-;-;-;-;-;-;-;-;-;-;1;-;1
"250100 Araruna";-;-;-;-;-;-;1;1;-;-;-;-;2
"250110 Areia";-;-;-;-;-;-;1;-;-;-;-;-;1
"250115 Areia de Baraúnas";-;-;-;-;1;-;-;-;-;-;-;-;1
"250120 Areial";-;-;-;1;-;-;-;-;-;-;-;1;2
"250150 Bananeiras";-;-;-;-;-;-;1;-;-;-;1;-;2
"250157 Barra de Santana";-;-;-;-;-;-;-;-;-;-;1;-;1
"250180 Bayeux";1;-;-;-;1;-;-;1;-;-;-;-;3
"250190 Belém";1;-;-;-;-;-;-;-;-;-;-;-;1
"250230 Bom Sucesso";-;-;-;-;-;1;-;-;-;-;-;-;1
"250270 Borborema";-;-;-;-;-;-;1;-;-;-;-;-;1
"250280 Brejo do Cruz";-;-;1;-;1;-;-;-;-;-;-;-;2
"250300 Caaporã";-;-;-;-;-;-;-;-;-;1;-;-;1
"250320 Cabedelo";1;-;-;-;-;1;-;-;-;-;2;-;4
"250330 Cachoeira dos Índios";-;-;-;1;-;-;-;-;-;-;-;1;2
"250340 Cacimba de Areia";-;-;-;-;-;-;-;-;-;-;-;1;1
"250355 Cacimbas";-;-;-;-;-;-;-;-;1;-;-;-;1
"250370 Cajazeiras";-;-;1;-;-;-;-;1;1;-;-;-;3
"250400 Campina Grande";-;2;2;2;-;-;2;1;-;-;2;-;11
"250420 Catingueira";1;-;-;-;-;-;-;-;-;-;-;-;1
"250430 Catolé do Rocha";-;-;-;-;-;1;-;-;-;1;1;-;3
"250435 Caturité";-;-;-;-;-;-;-;1;-;-;-;-;1
"250440 Conceição";1;-;-;-;-;1;2;1;-;-;-;-;5
"250460 Conde";-;-;-;1;-;-;-;-;-;-;-;-;1
"250470 Congo";-;-;-;-;-;-;-;1;-;-;-;-;1
"250480 Coremas";-;-;-;-;-;-;-;-;-;1;-;-;1
"250500 Cubati";-;-;-;-;-;1;-;-;-;-;-;-;1
"250510 Cuité";-;-;-;-;-;-;-;1;-;-;-;-;1
"250520 Cuitegi";-;-;-;-;-;-;-;1;-;-;-;-;1
"250590 Emas";-;-;-;-;-;-;-;1;-;-;-;-;1
"250600 Esperança";-;-;-;-;1;-;-;-;-;-;-;-;1
"250620 Frei Martinho";-;-;-;-;-;-;-;-;-;-;1;-;1
"250630 Guarabira";-;-;-;1;-;-;-;-;-;-;-;1;2
"250640 Gurinhém";-;-;-;-;1;-;-;-;-;-;-;-;1
"250660 Ibiara";-;-;-;-;-;-;-;-;1;-;-;-;1
"250680 Ingá";-;-;-;-;-;-;-;-;-;-;-;1;1
"250690 Itabaiana";-;-;-;-;-;1;-;-;-;1;-;-;2
"250700 Itaporanga";-;-;1;-;-;-;-;-;-;-;1;-;2
"250710 Itapororoca";-;-;-;-;-;-;-;-;-;1;-;-;1
"250750 João Pessoa";1;2;3;3;3;2;1;3;3;-;-;-;21
"250770 Juazeirinho";-;-;-;-;-;-;-;-;-;1;-;-;1
"250800 Juru";-;-;-;-;1;-;-;-;-;-;-;-;1
"250830 Lagoa Seca";-;-;1;-;1;-;-;-;-;-;-;-;2
"250840 Lastro";-;-;-;-;-;-;-;-;1;-;-;-;1
"250850 Livramento";-;-;-;-;1;-;-;-;-;-;-;-;1
"250855 Logradouro";-;-;-;-;-;-;-;-;-;-;1;-;1
"250860 Lucena";-;-;1;-;-;-;-;-;-;-;-;-;1
"250870 Mãe d'Água";1;-;-;-;-;-;-;-;-;1;-;-;2
"250890 Mamanguape";-;-;-;1;-;-;-;-;-;-;-;-;1
"250900 Manaíra";1;-;-;-;-;-;-;-;-;-;-;-;1
"250910 Mari";1;-;-;-;-;-;-;-;-;-;-;-;1
"250960 Monte Horebe";-;-;-;-;-;-;-;-;-;1;-;-;1
"250970 Monteiro";1;-;-;-;1;-;-;-;-;1;1;1;5
"251020 Nova Olinda";-;-;-;-;-;-;-;-;-;-;-;1;1
"251080 Patos";-;-;-;1;2;-;1;-;-;-;1;-;5
"251090 Paulista";1;-;-;-;-;-;-;-;-;-;-;-;1
"251120 Pedras de Fogo";-;-;-;-;-;1;-;-;-;-;-;-;1
"251272 Pedro Régis";-;-;-;-;-;1;-;-;-;-;-;-;1
"251130 Piancó";1;1;-;-;1;-;1;-;-;-;-;-;4
"251140 Picuí";-;-;-;-;-;1;1;-;-;-;-;-;2
"251160 Pilões";-;-;-;-;-;-;-;-;1;-;1;-;2
"251210 Pombal";-;-;-;1;-;-;-;-;-;-;-;-;1
"251230 Princesa Isabel";-;-;1;-;-;-;-;1;-;-;-;-;2
"251250 Queimadas";-;-;-;-;1;1;-;-;-;-;1;1;4
"251274 Riachão";-;-;-;-;-;-;1;-;-;-;-;-;1
"251290 Rio Tinto";1;-;-;-;-;-;-;-;-;-;-;-;1
"251320 Santa Cruz";-;1;-;-;-;-;-;-;-;-;-;-;1
"251340 Santa Luzia";-;-;-;-;-;-;-;-;-;1;-;-;1
"251370 Santa Rita";-;2;-;-;-;2;-;1;-;-;-;-;5
"251360 Santana dos Garrotes";-;-;-;-;-;-;-;-;1;-;-;-;1
"251392 São Bentinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"251390 São Bento";-;-;-;-;-;-;-;-;-;-;1;-;1
"251440 São José de Espinharas";-;-;-;-;-;-;-;-;-;-;-;1;1
"251450 São José de Piranhas";-;-;-;-;-;-;1;-;1;-;-;-;2
