"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"220140 Barro Duro";-;1;-;-;-;-;-;-;-;-;-;-;1
"220150 Batalha";-;1;-;-;-;1;-;-;1;-;-;-;3
"220155 Bela Vista do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220160 Beneditinos";-;-;-;1;-;-;-;-;-;-;-;-;1
"220173 Betânia do Piauí";1;-;-;-;-;-;-;-;-;-;-;-;1
"220177 Boa Hora";-;-;-;-;-;-;-;1;-;-;-;-;1
"220190 Bom Jesus";-;1;-;-;-;-;1;1;-;-;1;-;4
"220200 Buriti dos Lopes";-;-;1;-;-;-;-;-;-;-;-;-;1
"220209 Caldeirão Grande do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"220211 Campo Alegre do Fidalgo";-;-;-;-;-;-;-;-;-;-;1;-;1
"220213 Campo Grande do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;1
"220220 Campo Maior";-;2;1;1;-;-;1;-;-;2;1;-;8
"220230 Canto do Buriti";-;-;-;-;-;1;-;-;-;-;-;-;1
"220240 Capitão de Campos";-;-;1;1;-;-;-;-;1;-;-;-;3
"220255 Caridade do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;1
"220260 Castelo do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"220270 Cocal";-;-;-;1;-;-;-;-;-;-;-;-;1
"220275 Colônia do Gurguéia";-;-;-;1;-;-;-;-;-;-;-;-;1
"220280 Conceição do Canindé";-;-;-;-;-;1;1;-;-;-;-;-;2
"220290 Corrente";-;-;-;-;-;-;-;-;-;-;1;-;1
"220300 Cristalândia do Piauí";-;-;-;-;1;-;-;-;1;-;-;-;2
"220320 Curimatá";-;-;-;-;-;-;1;1;-;-;1;-;3
"220327 Curral Novo do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"220330 Demerval Lobão";-;-;-;-;-;1;-;-;1;-;-;-;2
"220345 Dom Inocêncio";-;-;-;-;-;-;-;-;-;-;1;-;1
"220370 Esperantina";-;-;-;-;-;-;-;-;-;-;-;2;2
"220385 Floresta do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220390 Floriano";1;-;-;-;1;-;-;-;-;-;1;-;3
"220400 Francinópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"220430 Fronteiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"220450 Guadalupe";-;-;1;1;1;-;-;-;-;-;-;-;3
"220470 Inhuma";-;-;-;-;1;-;-;-;-;-;-;-;1
"220480 Ipiranga do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"220490 Isaías Coelho";-;-;1;-;-;-;-;-;1;-;-;-;2
"220500 Itainópolis";-;-;-;-;-;-;1;-;1;-;-;-;2
"220510 Itaueira";-;-;-;2;-;-;-;-;-;-;1;-;3
"220515 Jacobina do Piauí";1;-;-;-;-;-;-;-;-;-;-;1;2
"220520 Jaicós";-;-;-;-;-;1;-;-;-;-;-;-;1
"220545 Joca Marques";-;1;-;-;-;-;-;-;-;-;-;-;1
"220550 José de Freitas";-;1;1;-;-;-;-;-;-;1;1;-;4
"220553 Jurema";-;-;-;1;-;-;-;-;-;-;-;-;1
"220558 Lagoa do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220554 Lagoinha do Piauí";-;1;-;-;-;1;-;-;-;-;-;-;2
"220570 Luís Correia";1;-;-;-;-;-;-;-;-;-;1;-;2
"220580 Luzilândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"220585 Madeiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"220610 Matias Olímpio";-;-;-;-;-;-;-;-;-;-;-;1;1
"220650 Monsenhor Hipólito";-;-;-;-;-;-;-;1;-;1;-;-;2
"220660 Monte Alegre do Piauí";-;-;-;-;-;-;1;-;-;-;-;1;2
"220667 Morro do Chapéu do Piauí";-;-;-;-;1;-;-;-;-;-;1;-;2
"220672 Nazária";1;-;-;-;-;-;-;-;-;-;1;-;2
"220795 Nova Santa Rita";-;-;-;-;1;-;-;-;-;1;-;-;2
"220695 Novo Santo Antônio";-;-;-;-;1;-;-;-;-;-;-;-;1
"220700 Oeiras";-;2;-;-;-;-;-;-;2;1;-;1;6
"220730 Paes Landim";-;-;-;-;1;-;-;-;-;-;-;-;1
"220750 Palmeirais";-;-;-;-;-;-;-;-;1;-;1;-;2
"220755 Paquetá";-;-;-;-;1;-;-;-;-;-;-;-;1
"220770 Parnaíba";2;1;2;-;3;4;1;2;-;2;1;2;20
"220779 Pau D'Arco do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220780 Paulistana";-;-;1;-;-;-;2;-;-;-;-;-;3
"220790 Pedro II";1;-;-;-;-;-;1;-;1;1;1;-;5
"220800 Picos";2;1;1;1;1;-;-;-;1;3;2;1;13
"220820 Pio IX";1;-;-;1;-;-;-;-;-;-;-;-;2
"220830 Piracuruca";-;1;-;-;-;2;-;-;-;-;1;1;5
"220840 Piripiri";-;-;2;-;-;1;-;-;-;1;-;1;5
"220850 Porto";-;-;-;-;-;-;1;-;-;-;-;-;1
"220865 Queimada Nova";-;-;-;-;-;-;-;-;-;-;-;1;1
"220870 Redenção do Gurguéia";-;-;-;-;1;-;-;-;-;-;1;-;2
"220880 Regeneração";-;1;-;-;-;-;-;-;3;-;-;-;4
"220890 Ribeiro Gonçalves";-;-;-;-;-;-;-;-;1;-;-;-;1
"220900 Rio Grande do Piauí";-;1;-;-;-;-;-;-;-;-;-;-;1
"220910 Santa Cruz do Piauí";-;-;2;-;-;-;1;1;-;-;-;-;4
"220915 Santa Cruz dos Milagres";-;-;1;-;-;-;-;-;-;-;-;-;1
"220935 Santana do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220950 Santo Inácio do Piauí";-;-;-;-;-;-;-;-;-;-;1;-;1
"220960 São Félix do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"220965 São Francisco de Assis do Piauí";-;-;-;1;-;1;-;-;-;-;-;-;2
"220980 São Gonçalo do Piauí";-;-;-;-;-;-;-;-;-;-;-;1;1
"220987 São João da Fronteira";-;1;-;-;-;-;-;-;-;-;-;-;1
"220990 São João da Serra";-;-;1;-;-;-;-;-;-;-;-;-;1
"221000 São João do Piauí";-;-;-;1;1;-;-;-;-;1;2;2;7
"221010 São José do Peixe";1;-;-;-;-;-;-;-;-;1;-;-;2
"221020 São José do Piauí";-;-;-;-;-;-;2;1;-;-;-;1;4
"221050 São Pedro do Piauí";-;-;1;-;-;-;-;-;1;-;-;-;2
"221060 São Raimundo Nonato";1;1;-;2;1;1;1;3;-;-;-;-;10
"221070 Simões";-;-;-;-;-;-;-;-;1;-;-;-;1
"221080 Simplício Mendes";-;-;-;-;-;-;-;-;-;1;1;1;3
"221093 Sussuapara";-;-;-;1;-;-;-;-;-;2;-;-;3
"221095 Tamboril do Piauí";1;-;-;-;-;-;-;-;-;-;1;-;2
"221100 Teresina";12;7;5;5;8;11;6;4;7;6;8;6;85
"221110 União";-;-;-;-;-;-;-;1;-;-;-;-;1
"221120 Uruçuí";1;-;-;1;-;-;-;1;-;2;-;-;5
"221130 Valença do Piauí";-;-;1;-;-;-;-;-;1;-;-;-;2
"221135 Várzea Branca";-;-;-;-;-;-;-;-;-;-;-;1;1
"221140 Várzea Grande";1;-;-;-;-;-;-;-;-;-;-;-;1
"221160 Vila Nova do Piauí";-;-;-;-;-;-;-;1;-;-;-;-;1
"221170 Wall Ferraz";-;-;-;-;-;-;-;-;-;1;-;-;1
"230010 Abaiara";1;-;-;-;-;-;-;-;-;-;-;-;1
"230015 Acarape";-;-;-;-;-;-;-;-;-;-;1;1;2
"230020 Acaraú";2;-;1;-;-;-;-;2;-;-;-;-;5
"230030 Acopiara";2;-;-;-;-;-;1;2;2;2;-;-;9
"230040 Aiuaba";-;-;-;-;-;-;-;1;-;-;-;-;1
"230050 Alcântaras";2;-;-;-;1;-;-;-;-;-;-;-;3
"230060 Altaneira";-;-;-;-;-;-;-;-;-;1;1;-;2
"230075 Amontada";-;-;-;1;-;-;-;-;-;-;1;-;2
"230080 Antonina do Norte";-;-;-;1;-;-;-;-;-;-;-;-;1
"230090 Apuiarés";1;1;-;-;1;-;1;-;-;1;-;-;5
"230100 Aquiraz";-;-;1;-;-;-;1;-;1;1;-;-;4
"230110 Aracati";-;-;-;-;-;-;-;1;-;-;-;-;1
"230120 Aracoiaba";-;-;1;-;-;1;-;-;-;-;-;-;2
"230125 Ararendá";-;-;-;-;-;1;-;-;-;-;1;-;2
"230130 Araripe";-;-;1;-;-;-;-;-;-;-;-;-;1
"230150 Arneiroz";-;-;-;-;1;-;-;-;-;-;-;-;1
"230160 Assaré";-;2;-;-;-;-;-;1;-;1;-;-;4
"230170 Aurora";-;-;-;-;-;1;-;-;1;-;-;1;3
"230185 Banabuiú";-;-;-;-;-;-;-;-;-;1;-;-;1
"230190 Barbalha";1;-;1;-;1;-;-;-;2;1;-;-;6
"230195 Barreira";-;-;-;-;1;-;-;-;-;-;-;1;2
"230200 Barro";1;1;-;-;1;-;-;-;-;-;-;-;3
"230205 Barroquinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"230210 Baturité";1;1;1;-;-;-;1;1;-;-;-;-;5
"230220 Beberibe";-;-;-;-;1;1;-;-;-;-;1;-;3
"230230 Bela Cruz";1;-;-;-;-;-;-;-;-;-;-;1;2
"230240 Boa Viagem";-;-;-;-;-;-;-;1;-;-;1;1;3
"230250 Brejo Santo";-;-;-;-;-;-;2;1;1;1;-;-;5
"230260 Camocim";-;-;-;2;1;-;-;1;1;-;-;-;5
"230270 Campos Sales";1;-;-;-;-;-;-;-;-;-;-;1;2
"230280 Canindé";5;1;1;1;1;-;1;1;-;-;-;-;11
"230300 Caridade";-;-;-;-;-;-;-;1;-;-;-;-;1
"230310 Cariré";-;-;-;1;-;-;-;-;-;-;-;-;1
"230320 Caririaçu";-;1;-;-;1;1;-;1;-;-;-;-;4
"230330 Cariús";-;-;-;1;1;1;-;1;-;-;1;-;5
"230340 Carnaubal";1;-;-;1;1;-;-;-;-;-;-;-;3
"230350 Cascavel";-;-;-;-;-;1;-;-;-;1;-;-;2
"230360 Catarina";1;-;-;-;-;-;-;-;-;-;2;-;3
"230365 Catunda";-;-;1;-;-;-;-;-;-;-;-;-;1
"230370 Caucaia";-;2;2;-;1;3;1;-;1;-;-;-;10
"230380 Cedro";-;-;-;-;-;-;-;2;-;-;1;-;3
"230390 Chaval";-;-;-;-;-;-;-;-;-;1;-;2;3
"230393 Choró";-;-;-;-;1;-;-;-;-;-;-;-;1
"230395 Chorozinho";-;-;-;1;1;-;-;1;-;-;-;-;3
"230410 Crateús";1;-;-;-;1;-;3;-;-;-;1;-;6
"230420 Crato";1;-;2;-;-;2;1;1;1;2;-;1;11
"230423 Croatá";-;-;-;1;-;-;-;-;-;-;-;-;1
"230425 Cruz";-;-;-;-;-;-;1;-;-;-;-;-;1
"230426 Deputado Irapuan Pinheiro";-;-;-;1;1;-;-;-;-;-;-;-;2
"230428 Eusébio";-;1;1;1;-;-;1;1;-;-;-;-;5
"230430 Farias Brito";-;-;-;-;-;-;-;1;-;-;-;1;2
"230435 Forquilha";-;-;-;-;1;1;2;-;-;-;-;-;4
"230440 Fortaleza";16;12;13;17;21;12;16;8;7;13;13;19;167
"230445 Fortim";-;-;-;-;1;-;-;-;-;-;-;-;1
"230470 Granja";-;-;-;-;2;1;1;1;-;1;-;1;7
"230490 Groaíras";-;1;-;-;-;-;-;-;-;-;-;-;1
"230495 Guaiúba";-;-;-;-;-;-;-;1;-;-;-;-;1
"230500 Guaraciaba do Norte";-;-;-;-;1;1;2;1;-;1;1;-;7
"230526 Ibaretama";1;-;-;-;-;-;-;-;-;-;-;-;1
"230530 Ibiapina";-;-;-;-;1;-;-;1;-;-;-;-;2
"230540 Icó";-;-;1;-;-;-;-;-;1;1;-;-;3
"230550 Iguatu";2;2;2;1;2;-;1;-;-;-;1;1;12
"230560 Independência";-;-;1;2;-;-;-;-;1;-;-;-;4
"230565 Ipaporanga";-;-;1;-;-;-;-;-;1;-;-;-;2
"230570 Ipaumirim";-;-;1;-;-;-;-;-;-;-;1;-;2
"230580 Ipu";-;-;-;-;-;-;-;-;1;1;-;-;2
"230590 Ipueiras";1;-;-;-;1;-;-;-;1;-;1;-;4
"230600 Iracema";1;-;-;-;2;-;1;-;-;-;-;-;4
"230610 Irauçuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"230625 Itaitinga";-;-;-;1;-;-;-;-;-;-;-;-;1
"230630 Itapagé";-;-;-;-;-;1;-;-;-;-;-;-;1
"230640 Itapipoca";-;-;-;-;1;1;-;2;1;1;-;1;7
"230650 Itapiúna";-;-;-;-;-;-;-;-;1;-;-;-;1
"230655 Itarema";-;-;-;-;-;-;1;-;-;-;-;-;1
"230660 Itatira";1;-;2;-;-;-;-;-;-;-;-;-;3
"230670 Jaguaretama";-;-;-;-;1;-;-;-;-;-;-;-;1
"230680 Jaguaribara";-;-;-;-;1;-;-;-;-;-;-;-;1
"230690 Jaguaribe";-;-;1;2;-;-;1;-;-;-;-;-;4
"230700 Jaguaruana";-;-;-;-;1;-;-;1;-;-;-;1;3
"230710 Jardim";-;2;-;-;-;-;-;-;-;-;-;1;3
"230725 Jijoca de Jericoacoara";-;-;-;-;1;-;-;-;-;-;-;-;1
"230730 Juazeiro do Norte";-;-;2;1;2;2;2;4;3;3;2;-;21
"230740 Jucás";-;-;-;1;-;1;-;-;-;-;-;-;2
"230750 Lavras da Mangabeira";1;1;-;1;-;-;-;-;1;1;-;-;5
"230760 Limoeiro do Norte";1;-;-;-;-;-;-;-;-;-;-;-;1
"230763 Madalena";1;-;-;-;-;-;1;-;-;-;2;-;4
"230765 Maracanaú";2;-;2;1;-;1;2;3;-;-;-;2;13
"230770 Maranguape";-;-;1;1;-;2;1;-;-;-;-;-;5
"230800 Massapê";-;-;-;-;2;-;-;-;-;-;-;-;2
"230810 Mauriti";-;-;-;-;-;-;-;1;1;-;-;-;2
"230820 Meruoca";-;-;-;-;-;-;1;-;-;1;-;-;2
"230830 Milagres";-;-;-;-;-;-;1;-;-;2;-;-;3
"230840 Missão Velha";-;-;-;-;1;-;1;-;-;-;-;-;2
"230850 Mombaça";-;-;-;-;1;3;4;1;-;-;1;-;10
"230860 Monsenhor Tabosa";-;-;1;-;-;-;1;-;-;-;-;1;3
"230870 Morada Nova";-;-;-;1;-;-;-;2;-;1;-;-;4
"230890 Morrinhos";-;-;-;-;-;-;1;-;-;-;-;1;2
"230900 Mucambo";-;-;-;-;1;-;-;-;-;-;-;-;1
"230920 Nova Olinda";-;1;-;-;-;-;-;1;-;1;-;-;3
"230930 Nova Russas";-;1;1;-;-;-;-;-;-;-;-;-;2
"230940 Novo Oriente";2;-;-;1;-;-;-;-;1;-;-;-;4
"230945 Ocara";-;-;-;-;-;1;-;-;-;-;1;-;2
"230950 Orós";-;-;-;-;-;-;-;-;-;1;-;-;1
"230960 Pacajus";-;1;1;-;-;-;-;-;-;-;-;1;3
"230970 Pacatuba";-;-;2;-;-;-;-;-;-;-;-;-;2
"230980 Pacoti";-;-;1;-;-;-;-;-;-;-;-;-;1
"231010 Palmácia";-;1;-;-;-;-;-;-;-;-;-;-;1
"231020 Paracuru";1;-;1;-;-;-;1;-;1;1;-;-;5
"231030 Parambu";-;-;-;1;-;-;-;-;-;-;-;-;1
"231040 Paramoti";-;1;-;-;-;-;-;-;-;-;-;-;1
"231050 Pedra Branca";-;-;1;-;-;-;-;-;-;-;-;-;1
"231070 Pentecoste";-;-;-;-;1;1;-;-;-;-;1;1;4
"231080 Pereiro";-;-;1;-;-;-;-;-;-;-;-;-;1
"231085 Pindoretama";-;-;-;-;-;-;-;-;-;-;1;1;2
"231090 Piquet Carneiro";-;-;-;-;-;-;-;2;-;-;-;-;2
"231100 Poranga";-;1;-;-;1;-;-;-;-;-;-;-;2
"231110 Porteiras";-;-;-;-;-;-;2;-;-;-;-;-;2
"231120 Potengi";-;-;2;-;-;1;-;-;-;-;-;-;3
"231126 Quiterianópolis";-;1;-;-;-;1;-;-;-;-;-;-;2
"231130 Quixadá";-;2;-;2;-;1;-;1;1;-;-;-;7
"231135 Quixelô";-;-;1;-;-;1;-;-;-;-;-;-;2
"231140 Quixeramobim";1;1;-;-;-;-;-;1;1;-;-;1;5
"231160 Redenção";-;-;1;-;-;-;-;-;-;-;-;-;1
"231170 Reriutaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"231180 Russas";-;1;-;-;-;-;1;-;-;1;1;-;4
"231195 Salitre";-;-;-;-;-;-;-;1;-;-;-;1;2
"231220 Santa Quitéria";2;-;-;-;-;-;-;2;-;1;1;-;6
"231200 Santana do Acaraú";-;-;2;-;-;-;-;-;1;-;-;-;3
"231210 Santana do Cariri";-;1;1;-;-;-;-;-;1;-;-;-;3
"231230 São Benedito";1;-;-;-;-;-;-;-;1;-;2;-;4
"231240 São Gonçalo do Amarante";-;1;-;-;1;1;-;-;-;-;-;-;3
"231260 São Luís do Curu";-;-;-;-;-;1;-;-;-;-;-;-;1
"231270 Senador Pompeu";-;-;-;-;-;-;2;-;1;1;-;-;4
"231280 Senador Sá";-;-;1;-;-;1;-;-;-;-;-;-;2
"231290 Sobral";1;-;2;-;2;5;1;-;1;1;1;2;16
"231320 Tamboril";-;-;-;-;-;-;-;2;-;-;-;-;2
"231330 Tauá";-;4;-;-;-;-;-;1;-;1;-;1;7
"231335 Tejuçuoca";1;-;-;-;-;-;-;-;-;1;-;-;2
"231340 Tianguá";-;-;1;2;1;1;1;-;-;1;-;1;8
"231350 Trairi";1;1;2;-;-;-;-;-;-;-;-;-;4
"231355 Tururu";-;-;-;-;-;-;1;-;-;-;-;-;1
"231360 Ubajara";-;-;-;-;1;-;1;-;-;-;1;-;3
"231370 Umari";-;-;-;-;-;-;1;-;-;-;-;-;1
"231375 Umirim";-;-;-;1;-;-;-;-;-;-;2;1;4
"231380 Uruburetama";-;-;-;-;-;-;1;-;-;-;1;-;2
"231390 Uruoca";-;-;1;-;-;-;-;-;-;-;-;-;1
"231395 Varjota";-;-;-;-;1;-;-;-;-;-;1;1;3
"231400 Várzea Alegre";-;-;-;-;-;1;-;-;1;-;-;-;2
"231410 Viçosa do Ceará";1;-;1;-;1;1;-;-;-;1;-;1;6
"240010 Acari";-;-;-;-;-;1;-;-;-;-;-;-;1
"240020 Açu";-;-;-;-;-;1;2;-;1;-;-;1;5
"240050 Alexandria";-;-;-;-;-;1;-;-;-;-;-;-;1
"240060 Almino Afonso";-;-;-;-;-;-;1;-;-;-;-;-;1
"240100 Apodi";-;1;1;-;-;-;1;-;-;-;-;-;3
"240110 Areia Branca";-;-;-;-;-;-;1;-;-;-;-;-;1
"240120 Arês";1;1;-;-;-;-;-;1;-;-;-;-;3
"240130 Augusto Severo";-;-;-;-;1;1;-;-;-;-;-;-;2
"240140 Baía Formosa";-;-;-;-;-;-;-;-;-;1;-;-;1
"240145 Baraúna";-;-;-;-;-;-;1;-;-;-;-;-;1
"240165 Bodó";-;-;-;-;-;-;1;-;-;-;-;-;1
"240170 Bom Jesus";-;-;-;-;-;1;-;-;-;-;-;-;1
"240180 Brejinho";-;-;-;-;-;-;-;-;1;-;-;-;1
"240200 Caicó";-;1;-;-;-;1;1;2;1;1;-;1;8
"240220 Canguaretama";-;-;-;-;-;-;-;-;-;1;-;1;2
"240240 Carnaúba dos Dantas";-;-;-;-;-;-;-;1;-;-;-;-;1
"240260 Ceará-Mirim";1;-;-;1;1;1;-;-;-;-;-;-;4
"240270 Cerro Corá";1;-;1;-;-;-;-;1;-;-;-;-;3
"240280 Coronel Ezequiel";-;-;1;-;-;-;-;-;-;-;-;-;1
"240290 Coronel João Pessoa";-;-;-;-;1;-;-;-;-;-;-;-;1
"240310 Currais Novos";1;1;1;-;-;2;-;-;-;-;-;-;5
"240320 Doutor Severiano";-;-;-;-;-;-;-;-;-;-;1;-;1
"240330 Encanto";-;-;1;-;-;-;-;-;-;-;-;-;1
"240360 Extremoz";-;-;-;1;-;-;-;1;-;-;-;-;2
"240380 Florânia";-;-;-;-;-;-;-;-;1;-;-;-;1
"240420 Goianinha";-;-;-;1;-;-;1;-;-;-;-;-;2
"240485 Itajá";-;-;-;-;-;-;1;-;-;-;-;-;1
"240490 Itaú";-;-;-;-;-;-;-;-;-;1;-;-;1
"240540 Japi";1;-;-;-;-;-;-;-;-;-;-;-;1
"240560 Jardim de Piranhas";-;-;-;-;-;-;-;-;1;-;-;-;1
"240570 Jardim do Seridó";1;1;-;-;-;-;-;-;1;-;-;1;4
"240580 João Câmara";1;-;-;1;-;-;-;-;-;-;-;-;2
"240600 José da Penha";-;-;-;-;-;-;1;-;-;-;-;-;1
"240610 Jucurutu";-;-;-;-;-;1;-;1;1;1;-;-;4
"240620 Lagoa d'Anta";-;-;-;-;1;-;-;-;-;-;-;-;1
"240630 Lagoa de Pedras";-;1;-;-;-;-;-;-;-;-;-;-;1
"240650 Lagoa Nova";-;-;-;-;-;-;-;-;-;-;-;1;1
"240670 Lajes";-;-;-;-;-;-;-;-;1;-;-;-;1
"240710 Macaíba";-;-;-;-;-;-;1;-;-;1;-;-;2
"240720 Macau";-;-;-;-;-;-;1;-;1;-;-;-;2
"240730 Marcelino Vieira";-;-;-;-;-;-;1;-;-;-;-;-;1
"240750 Maxaranguape";-;-;-;-;-;-;-;1;1;-;-;-;2
"240780 Monte Alegre";-;-;-;-;-;-;-;-;-;1;-;-;1
"240800 Mossoró";2;2;2;3;2;-;2;2;-;1;1;1;18
"240810 Natal";3;4;1;4;3;2;4;4;3;3;4;2;37
"240820 Nísia Floresta";-;-;-;1;-;-;-;-;-;-;-;-;1
"240840 Olho-d'Água do Borges";-;-;-;-;-;-;-;-;-;-;1;-;1
"240890 Parelhas";1;-;-;-;-;2;-;1;-;2;-;-;6
"240325 Parnamirim";-;-;2;-;-;-;1;-;2;3;1;2;11
"240930 Patu";1;-;-;1;-;-;-;-;1;1;-;-;4
"240940 Pau dos Ferros";1;-;-;-;-;-;1;-;-;-;1;-;3
"240990 Pendências";-;-;-;-;-;-;-;1;-;-;-;-;1
"241010 Poço Branco";-;-;-;-;-;-;1;-;-;1;1;1;4
"241100 Rodolfo Fernandes";-;-;-;-;-;1;-;-;-;-;-;-;1
"241120 Santa Cruz";1;1;-;1;1;-;-;-;1;-;-;-;5
"241140 Santana do Matos";1;-;-;-;-;-;-;-;-;-;-;-;1
"241170 São Bento do Trairí";-;-;-;-;-;-;-;-;1;-;-;-;1
"241200 São Gonçalo do Amarante";-;-;2;-;-;-;-;1;1;-;-;-;4
"241210 São João do Sabugi";-;1;1;-;-;-;-;-;-;1;-;-;3
"241220 São José de Mipibu";-;-;-;-;-;-;-;-;1;1;-;-;2
"241230 São José do Campestre";-;-;-;-;-;-;-;-;-;-;-;1;1
"241250 São Miguel";-;-;1;-;-;-;-;-;-;-;1;1;3
"241280 São Rafael";-;-;-;-;-;-;-;1;-;-;-;-;1
"241310 Senador Elói de Souza";-;-;-;-;-;-;1;-;-;-;-;-;1
"241330 Serra de São Bento";-;-;-;-;-;1;-;-;-;-;-;-;1
"241360 Severiano Melo";-;-;-;1;-;-;-;-;-;-;-;-;1
"241410 Tenente Ananias";-;-;-;-;1;-;-;-;-;-;-;-;1
"241420 Tibau do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"241445 Triunfo Potiguar";-;-;-;-;1;-;-;-;-;-;-;-;1
"241450 Umarizal";-;-;-;-;-;1;-;-;-;-;-;-;1
"250010 Água Branca";-;-;-;-;1;-;-;-;-;-;-;1;2
"250020 Aguiar";-;-;-;-;-;-;1;-;-;-;-;-;1
"250030 Alagoa Grande";-;-;-;-;-;-;1;-;-;-;-;-;1
"250077 Aparecida";-;-;-;-;-;-;1;-;-;-;-;-;1
"250080 Araçagi";-;-;-;-;-;-;-;-;-;-;-;1;1
"250110 Areia";-;-;-;-;-;-;-;-;-;-;-;1;1
"250130 Aroeiras";-;-;-;-;-;-;1;-;-;-;-;-;1
"250153 Baraúna";-;-;-;-;-;-;-;-;-;-;-;1;1
"250160 Barra de Santa Rosa";-;-;-;-;-;-;-;-;-;-;-;1;1
"250170 Barra de São Miguel";-;-;-;-;1;-;-;-;-;-;-;-;1
"250180 Bayeux";1;-;1;-;-;-;1;-;-;-;-;-;3
"250215 Boa Vista";-;-;-;-;-;-;-;-;-;-;-;1;1
"250220 Bom Jesus";-;-;-;-;1;-;-;-;-;-;-;-;1
"250230 Bom Sucesso";1;-;-;-;-;-;-;-;-;-;-;-;1
"250240 Bonito de Santa Fé";-;-;-;1;1;-;-;-;-;-;-;-;2
"250250 Boqueirão";-;1;-;-;-;-;-;-;-;-;-;-;1
"250300 Caaporã";-;-;1;-;-;-;-;-;-;-;-;1;2
"250320 Cabedelo";-;-;-;-;1;-;1;-;-;-;1;-;3
"250370 Cajazeiras";1;-;1;1;1;1;-;-;1;1;1;-;8
"250400 Campina Grande";1;1;4;1;-;2;-;4;3;3;2;5;26
"250410 Carrapateira";-;-;-;-;-;-;-;-;-;1;-;-;1
"250430 Catolé do Rocha";-;-;-;1;-;-;-;-;-;-;-;-;1
"250440 Conceição";-;-;-;-;-;-;-;-;-;-;-;1;1
"250470 Congo";-;-;-;-;-;-;1;-;-;-;-;-;1
"250480 Coremas";-;-;1;-;-;-;-;-;-;-;-;-;1
"250500 Cubati";-;-;-;-;-;-;-;-;1;1;-;-;2
"250510 Cuité";-;-;-;-;1;-;-;-;-;-;1;-;2
"250527 Curral de Cima";-;-;-;-;-;-;-;-;-;-;-;1;1
"250560 Diamante";-;-;-;-;-;-;-;-;1;-;1;-;2
"250570 Dona Inês";-;-;-;-;-;-;1;-;-;-;-;-;1
"250600 Esperança";2;-;-;-;-;-;-;-;1;1;-;-;4
"250625 Gado Bravo";-;-;1;-;-;-;-;-;-;-;-;-;1
"250630 Guarabira";1;-;-;2;-;-;1;-;2;-;-;2;8
"250640 Gurinhém";-;-;-;-;-;-;-;1;-;-;-;-;1
"250670 Imaculada";-;-;-;-;-;1;-;-;-;-;-;1;2
"250680 Ingá";1;-;-;-;-;-;-;-;-;-;-;-;1
"250690 Itabaiana";-;-;-;-;-;-;-;-;1;-;-;-;1
"250700 Itaporanga";-;-;-;-;-;1;-;-;-;-;-;2;3
"250740 Jericó";-;-;-;-;-;-;-;-;-;-;1;-;1
"250750 João Pessoa";6;1;3;5;-;3;6;2;6;4;3;2;41
"250800 Juru";-;-;-;-;-;-;-;-;-;1;-;-;1
"250830 Lagoa Seca";-;-;-;-;-;1;-;-;-;-;-;-;1
"250855 Logradouro";-;-;-;-;-;-;1;-;-;-;-;-;1
"250870 Mãe d'Água";-;-;-;-;-;1;1;-;-;-;-;-;2
"250880 Malta";-;-;-;1;-;-;-;-;-;-;-;-;1
"250905 Marcação";-;-;-;-;-;-;-;-;1;-;-;-;1
"250910 Mari";-;1;-;-;-;-;-;-;-;-;-;1;2
"250920 Massaranduba";-;-;-;-;-;-;-;-;-;-;-;1;1
"250970 Monteiro";-;-;-;1;2;-;-;-;-;-;1;1;5
"251010 Nova Floresta";-;-;-;-;-;-;-;1;-;-;-;-;1
"251020 Nova Olinda";-;-;-;-;2;-;1;-;-;-;-;1;4
"251040 Olho d'Água";-;-;-;-;-;-;-;-;-;1;-;-;1
"251080 Patos";1;-;1;2;-;-;-;-;1;1;1;2;9
"251090 Paulista";-;-;-;-;-;-;1;-;-;-;-;-;1
"251120 Pedras de Fogo";-;1;-;-;-;-;-;-;-;-;-;-;1
"251130 Piancó";-;1;1;2;-;-;-;-;-;1;-;-;5
