"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"230040 Aiuaba";1;-;1;-;1;-;-;-;-;-;-;-;3
"230060 Altaneira";-;-;-;-;-;-;-;-;-;-;1;-;1
"230070 Alto Santo";-;-;-;-;1;-;-;-;-;-;-;-;1
"230075 Amontada";-;-;-;-;-;-;-;1;-;-;-;-;1
"230090 Apuiarés";-;-;1;-;-;-;-;-;-;1;-;-;2
"230100 Aquiraz";-;-;-;-;-;1;2;-;-;-;-;-;3
"230110 Aracati";-;1;-;-;1;1;-;-;-;-;-;-;3
"230120 Aracoiaba";-;1;-;-;1;-;-;-;1;-;-;-;3
"230125 Ararendá";1;-;-;-;-;-;1;1;-;-;-;-;3
"230130 Araripe";1;-;-;-;-;-;-;-;-;-;-;1;2
"230170 Aurora";-;-;-;-;-;-;-;-;-;1;-;-;1
"230180 Baixio";-;-;-;-;-;-;-;-;-;-;-;1;1
"230185 Banabuiú";-;1;-;-;-;-;-;-;-;-;-;-;1
"230190 Barbalha";-;1;-;-;-;-;-;-;-;-;-;-;1
"230200 Barro";-;-;-;-;-;-;1;-;-;-;-;-;1
"230205 Barroquinha";1;1;-;-;-;-;-;-;-;1;-;-;3
"230220 Beberibe";-;1;-;-;1;2;-;1;-;-;-;-;5
"230230 Bela Cruz";-;-;1;-;-;2;-;-;-;-;-;1;4
"230240 Boa Viagem";1;1;-;-;1;-;-;-;1;-;-;3;7
"230250 Brejo Santo";1;-;-;-;-;-;-;-;1;-;-;-;2
"230260 Camocim";1;-;1;1;-;-;-;-;-;-;1;-;4
"230270 Campos Sales";-;-;1;-;1;-;-;-;-;-;-;-;2
"230280 Canindé";-;-;-;-;1;-;1;1;1;2;-;2;8
"230290 Capistrano";1;-;-;-;-;-;-;-;-;-;-;-;1
"230310 Cariré";-;-;-;-;-;-;-;-;-;-;-;1;1
"230330 Cariús";-;-;-;-;-;-;-;-;1;-;-;-;1
"230340 Carnaubal";-;1;-;-;-;-;-;-;1;1;-;-;3
"230350 Cascavel";-;-;-;-;1;-;-;1;1;2;-;-;5
"230370 Caucaia";-;-;3;3;-;4;2;1;1;-;3;2;19
"230380 Cedro";-;-;-;1;-;-;-;-;-;-;-;-;1
"230390 Chaval";-;-;-;-;-;-;-;-;-;-;-;1;1
"230395 Chorozinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"230400 Coreaú";-;-;-;-;-;-;-;-;-;-;-;1;1
"230410 Crateús";-;1;1;-;-;-;1;1;1;1;-;1;7
"230420 Crato";1;-;-;-;1;-;-;1;1;-;1;1;6
"230425 Cruz";-;-;-;-;-;-;-;1;-;-;-;-;1
"230426 Deputado Irapuan Pinheiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"230428 Eusébio";-;-;1;1;-;-;-;-;-;-;-;-;2
"230430 Farias Brito";1;-;-;-;-;-;-;-;-;-;-;-;1
"230435 Forquilha";-;-;-;-;-;-;-;-;-;1;-;-;1
"230440 Fortaleza";5;14;16;13;17;12;10;12;8;9;10;7;133
"230445 Fortim";-;-;1;-;-;-;-;1;-;-;-;-;2
"230465 Graça";-;-;1;-;-;-;-;-;-;-;-;-;1
"230470 Granja";-;-;3;-;-;-;-;1;1;-;1;-;6
"230490 Groaíras";-;1;-;-;-;-;-;-;-;-;-;-;1
"230500 Guaraciaba do Norte";-;-;-;2;-;-;-;-;-;-;-;-;2
"230520 Hidrolândia";-;-;1;-;-;-;-;-;-;-;-;-;1
"230523 Horizonte";-;-;1;1;2;-;2;-;-;-;2;-;8
"230526 Ibaretama";-;-;-;-;-;-;-;-;-;1;-;-;1
"230533 Ibicuitinga";-;-;-;-;2;-;-;-;-;-;-;-;2
"230535 Icapuí";-;-;-;-;-;-;-;-;-;1;-;-;1
"230540 Icó";1;-;-;-;1;-;-;-;-;1;-;-;3
"230550 Iguatu";-;1;-;-;1;1;1;1;-;1;1;1;8
"230580 Ipu";-;1;-;-;-;-;-;-;-;-;-;-;1
"230590 Ipueiras";-;-;-;1;-;2;-;-;-;-;-;-;3
"230600 Iracema";-;-;-;1;-;-;-;-;-;1;-;-;2
"230610 Irauçuba";1;-;-;-;-;-;-;-;-;1;-;-;2
"230625 Itaitinga";-;-;-;1;-;-;-;1;-;-;1;-;3
"230630 Itapagé";2;-;1;-;1;-;-;-;-;2;-;1;7
"230640 Itapipoca";-;1;1;1;-;-;-;-;-;1;-;-;4
"230650 Itapiúna";-;1;-;-;1;-;-;1;-;-;-;-;3
"230655 Itarema";1;-;-;1;-;-;-;-;1;-;1;-;4
"230660 Itatira";-;-;-;-;-;-;1;1;-;-;1;-;3
"230670 Jaguaretama";-;-;-;1;-;1;-;-;-;-;-;-;2
"230690 Jaguaribe";-;-;-;-;-;-;1;-;-;2;-;1;4
"230700 Jaguaruana";-;1;-;1;1;1;-;-;-;-;2;-;6
"230730 Juazeiro do Norte";1;3;1;-;1;-;-;1;-;-;-;3;10
"230740 Jucás";-;-;-;-;-;-;-;1;-;1;-;1;3
"230750 Lavras da Mangabeira";1;-;-;-;-;-;-;-;-;1;-;-;2
"230760 Limoeiro do Norte";-;-;1;1;-;-;-;1;-;-;1;-;4
"230763 Madalena";-;-;-;1;-;-;-;-;-;-;-;-;1
"230765 Maracanaú";-;1;-;2;-;1;3;4;-;1;1;2;15
"230770 Maranguape";-;1;-;3;-;1;3;1;-;1;1;-;11
"230780 Marco";-;-;-;-;-;-;-;-;1;-;-;-;1
"230800 Massapê";-;-;-;-;-;-;-;-;1;1;-;2;4
"230810 Mauriti";-;-;-;-;-;-;-;-;-;1;-;-;1
"230837 Miraíma";-;-;-;-;-;1;-;-;-;-;-;-;1
"230850 Mombaça";-;2;-;-;-;-;-;-;-;-;1;-;3
"230860 Monsenhor Tabosa";-;-;-;1;1;-;-;-;-;-;-;1;3
"230870 Morada Nova";-;-;1;1;-;1;1;1;-;-;-;-;5
"230880 Moraújo";-;-;-;-;-;-;-;1;-;-;-;-;1
"230890 Morrinhos";-;-;-;-;-;-;-;-;1;-;-;-;1
"230910 Mulungu";-;-;1;-;-;-;-;-;1;-;1;-;3
"230920 Nova Olinda";-;-;-;-;-;-;-;-;1;-;-;-;1
"230940 Novo Oriente";-;-;-;-;-;-;-;-;-;-;1;-;1
"230945 Ocara";-;-;2;-;-;-;-;-;1;-;-;-;3
"230950 Orós";-;-;1;-;1;-;-;-;-;2;-;-;4
"230960 Pacajus";-;-;1;-;1;1;-;-;-;-;1;1;5
"230970 Pacatuba";-;-;1;1;-;-;-;1;-;-;-;-;3
"230980 Pacoti";-;-;1;-;1;-;-;-;-;-;-;-;2
"231000 Palhano";1;-;-;-;-;-;-;-;-;-;-;-;1
"231010 Palmácia";1;-;1;-;-;-;-;-;-;-;-;-;2
"231020 Paracuru";-;-;-;-;-;2;1;-;1;-;1;-;5
"231025 Paraipaba";-;-;1;-;-;-;-;-;-;-;-;-;1
"231030 Parambu";-;-;-;1;-;-;-;-;-;-;-;-;1
"231050 Pedra Branca";1;-;-;-;1;-;-;-;-;-;1;-;3
"231070 Pentecoste";-;-;-;-;-;-;-;-;-;1;-;-;1
"231080 Pereiro";-;-;-;-;-;-;1;-;-;-;-;-;1
"231090 Piquet Carneiro";-;-;-;-;-;-;-;-;1;-;1;-;2
"231095 Pires Ferreira";-;-;1;-;-;-;-;-;-;-;-;-;1
"231100 Poranga";-;-;-;-;-;-;-;-;-;1;-;-;1
"231120 Potengi";-;-;-;-;-;1;-;-;-;-;-;-;1
"231126 Quiterianópolis";1;-;-;1;-;-;-;-;-;-;-;-;2
"231130 Quixadá";-;-;-;-;1;-;-;-;-;1;-;-;2
"231135 Quixelô";-;-;-;-;-;1;-;-;-;-;-;-;1
"231140 Quixeramobim";1;1;-;1;1;-;-;-;-;1;-;1;6
"231150 Quixeré";1;-;1;-;-;-;-;-;-;1;-;-;3
"231160 Redenção";-;-;-;-;-;-;-;1;-;1;-;-;2
"231170 Reriutaba";-;-;1;-;-;1;-;-;-;-;-;-;2
"231180 Russas";-;-;1;1;-;-;1;-;-;-;2;-;5
"231190 Saboeiro";2;-;-;-;-;-;-;1;-;-;-;-;3
"231195 Salitre";-;-;-;-;-;-;-;-;1;-;-;1;2
"231220 Santa Quitéria";1;1;-;1;-;1;-;-;-;-;1;1;6
"231200 Santana do Acaraú";-;-;-;-;1;2;1;-;-;-;-;-;4
"231230 São Benedito";-;-;-;-;-;1;1;1;-;-;-;-;3
"231240 São Gonçalo do Amarante";-;1;-;-;-;-;-;-;1;1;-;-;3
"231270 Senador Pompeu";-;-;-;-;-;-;-;1;-;-;1;-;2
"231290 Sobral";1;-;1;-;1;1;3;2;-;3;-;-;12
"231310 Tabuleiro do Norte";-;-;-;-;1;1;-;-;-;-;-;-;2
"231320 Tamboril";-;-;-;-;1;-;-;-;-;-;-;-;1
"231330 Tauá";2;1;-;1;1;1;-;-;1;-;-;-;7
"231340 Tianguá";-;-;-;-;-;-;1;-;1;1;-;1;4
"231350 Trairi";-;1;-;-;1;1;-;1;-;-;2;2;8
"231355 Tururu";-;-;-;-;-;-;-;1;-;-;-;-;1
"231360 Ubajara";1;-;-;-;1;-;2;-;-;-;2;-;6
"231375 Umirim";-;-;-;-;-;2;-;1;1;1;1;-;6
"231380 Uruburetama";-;-;-;-;1;-;-;-;-;-;-;1;2
"231395 Varjota";-;1;-;-;-;-;-;-;-;-;-;-;1
"231400 Várzea Alegre";-;-;-;-;-;-;1;1;-;-;3;-;5
"231410 Viçosa do Ceará";-;-;-;1;2;-;-;2;-;3;-;1;9
"240010 Acari";-;-;-;-;1;-;-;-;-;-;-;-;1
"240020 Açu";-;-;-;-;-;-;-;-;-;-;1;-;1
"240040 Água Nova";-;-;-;1;-;-;-;-;-;-;-;-;1
"240070 Alto do Rodrigues";-;-;-;-;-;-;-;-;1;-;-;-;1
"240080 Angicos";-;1;-;1;-;-;-;1;-;-;-;-;3
"240090 Antônio Martins";-;-;-;-;-;-;-;-;-;-;-;1;1
"240100 Apodi";1;-;-;1;-;-;-;1;-;-;2;-;5
"240110 Areia Branca";-;-;-;-;-;1;-;-;-;-;-;-;1
"240130 Augusto Severo";-;-;-;-;-;-;-;-;-;-;1;-;1
"240145 Baraúna";-;-;-;-;-;-;-;-;-;1;-;-;1
"240150 Barcelona";-;-;-;-;-;-;-;-;-;1;-;-;1
"240160 Bento Fernandes";-;-;-;-;-;-;1;-;-;-;-;-;1
"240200 Caicó";-;1;1;1;-;2;4;1;-;-;-;1;11
"240230 Caraúbas";-;-;-;-;-;-;1;-;-;1;-;-;2
"240260 Ceará-Mirim";-;-;-;-;-;-;-;1;-;-;-;-;1
"240290 Coronel João Pessoa";-;-;1;-;-;-;-;-;-;-;-;-;1
"240300 Cruzeta";-;-;-;1;-;-;-;-;-;-;-;-;1
"240310 Currais Novos";-;-;1;-;-;-;-;-;-;-;-;-;1
"240330 Encanto";1;-;-;-;-;-;-;-;-;1;-;-;2
"240340 Equador";-;1;-;-;-;-;-;-;-;-;-;-;1
"240400 Frutuoso Gomes";-;-;-;-;-;-;-;-;-;-;1;-;1
"240430 Governador Dix-Sept Rosado";-;-;2;-;-;-;-;-;-;-;-;-;2
"240440 Grossos";1;-;-;-;-;-;-;-;-;-;-;-;1
"240450 Guamaré";-;-;-;-;1;-;-;-;-;-;-;-;1
"240460 Ielmo Marinho";-;-;-;-;-;-;-;-;-;-;-;1;1
"240470 Ipanguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"240490 Itaú";-;-;-;1;-;-;-;-;-;1;-;-;2
"240510 Jandaíra";-;-;-;-;-;-;-;-;-;-;-;1;1
"240560 Jardim de Piranhas";-;-;-;-;-;1;1;-;-;-;-;-;2
"240580 João Câmara";-;-;-;-;-;-;-;-;-;1;1;-;2
"240590 João Dias";-;-;-;-;-;-;-;-;-;-;-;1;1
"240600 José da Penha";-;-;-;-;-;-;-;-;-;-;1;-;1
"240610 Jucurutu";-;-;-;1;1;-;-;-;1;-;-;-;3
"240620 Lagoa d'Anta";-;-;-;-;-;-;-;-;-;-;-;1;1
"240650 Lagoa Nova";-;-;-;-;-;1;-;-;1;-;-;1;3
"240670 Lajes";1;-;-;-;-;-;-;-;-;-;-;-;1
"240690 Lucrécia";1;-;-;-;-;-;-;-;-;-;-;-;1
"240700 Luís Gomes";-;-;-;-;-;-;1;-;-;-;-;-;1
"240710 Macaíba";2;-;-;-;1;1;-;-;1;-;-;-;5
"240730 Marcelino Vieira";-;-;-;-;-;-;-;-;-;-;1;-;1
"240750 Maxaranguape";-;-;-;-;-;-;-;-;-;-;1;-;1
"240760 Messias Targino";-;-;1;-;-;-;-;-;-;-;-;-;1
"240800 Mossoró";1;3;1;-;1;1;1;3;1;2;2;1;17
"240810 Natal";4;1;4;3;1;-;2;4;1;2;2;3;27
"240820 Nísia Floresta";2;-;-;-;-;-;-;1;-;-;-;-;3
"240850 Ouro Branco";1;-;-;1;-;-;-;-;-;-;-;-;2
"240325 Parnamirim";3;-;3;-;1;-;-;-;1;-;-;-;8
"240910 Passa e Fica";-;-;-;-;-;-;-;-;-;-;1;-;1
"240930 Patu";-;-;-;-;-;-;1;-;-;-;-;-;1
"240940 Pau dos Ferros";-;-;-;-;-;1;1;-;-;-;-;-;2
"240950 Pedra Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"240970 Pedro Avelino";-;-;-;1;-;-;-;-;-;-;-;-;1
"240990 Pendências";1;-;-;-;-;-;-;-;-;-;-;-;1
"241010 Poço Branco";-;-;-;-;-;-;-;-;-;-;1;-;1
"241020 Portalegre";-;-;-;-;-;1;-;-;-;-;-;-;1
"241060 Rafael Godeiro";-;1;-;-;-;-;-;-;-;-;1;-;2
"241070 Riacho da Cruz";-;1;-;-;-;-;-;-;-;-;-;-;1
"241140 Santana do Matos";-;-;-;-;-;1;-;-;-;-;-;1;2
"241150 Santo Antônio";-;-;1;-;-;-;-;-;2;-;-;-;3
"241170 São Bento do Trairí";-;-;-;1;-;-;-;-;-;-;-;-;1
"241190 São Francisco do Oeste";-;-;-;1;-;-;-;-;-;-;-;-;1
"241200 São Gonçalo do Amarante";1;-;-;-;1;-;-;-;-;-;1;-;3
"241210 São João do Sabugi";-;-;-;-;-;1;-;1;-;-;-;-;2
"241220 São José de Mipibu";-;-;-;-;-;-;-;-;1;-;-;-;1
"241240 São José do Seridó";-;-;1;-;-;2;-;-;-;1;-;-;4
"241250 São Miguel";-;-;-;-;-;-;-;-;-;-;1;-;1
"241255 São Miguel do Gostoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"241290 São Tomé";-;-;-;-;-;1;-;-;-;-;-;-;1
"241340 Serra Negra do Norte";-;-;-;-;1;-;-;-;-;-;-;-;1
"241400 Tangará";-;-;-;-;-;-;1;-;-;-;-;-;1
"241410 Tenente Ananias";-;-;-;1;-;-;-;-;-;-;-;-;1
"241105 Tibau";-;-;-;-;-;-;-;-;1;1;-;-;2
"241420 Tibau do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"241440 Touros";-;-;-;-;1;-;-;-;1;-;-;-;2
"241445 Triunfo Potiguar";-;-;-;-;-;-;-;-;1;-;-;-;1
"241450 Umarizal";-;-;-;-;-;-;-;-;-;-;-;1;1
"241460 Upanema";-;-;-;-;1;-;-;-;-;-;-;1;2
"241475 Venha-Ver";-;-;-;-;1;-;-;-;-;-;-;-;1
"241480 Vera Cruz";-;-;1;-;2;-;-;-;-;-;-;-;3
"250020 Aguiar";-;-;-;-;1;-;-;-;-;-;-;-;1
"250030 Alagoa Grande";-;1;-;-;-;-;-;-;-;-;-;-;1
"250040 Alagoa Nova";-;-;-;-;-;-;-;-;1;1;-;-;2
"250050 Alagoinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"250073 Amparo";-;-;-;-;-;1;-;-;-;-;-;-;1
"250077 Aparecida";-;-;-;-;-;-;-;-;1;-;-;-;1
"250080 Araçagi";-;-;-;-;-;-;-;-;1;-;-;-;1
"250090 Arara";-;-;1;-;-;-;1;-;1;-;-;-;3
"250130 Aroeiras";-;-;-;-;-;-;2;-;-;-;-;-;2
"250135 Assunção";-;-;-;-;-;-;-;-;-;1;-;-;1
"250140 Baía da Traição";1;-;-;-;1;1;-;-;-;-;-;-;3
"250150 Bananeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"250160 Barra de Santa Rosa";-;-;-;-;-;-;-;-;-;1;-;-;1
"250180 Bayeux";1;-;2;-;-;-;-;-;1;-;-;-;4
"250240 Bonito de Santa Fé";-;-;-;-;1;1;-;-;-;-;-;-;2
"250290 Brejo dos Santos";-;1;-;-;-;-;-;-;-;-;-;-;1
"250320 Cabedelo";1;-;-;-;-;-;-;1;-;-;1;1;4
"250330 Cachoeira dos Índios";-;-;-;-;-;-;-;-;-;-;-;1;1
"250360 Caiçara";-;-;-;-;1;-;-;-;-;-;-;-;1
"250370 Cajazeiras";-;-;-;-;-;-;-;1;-;-;-;-;1
"250380 Caldas Brandão";-;-;-;-;-;1;-;-;-;-;-;-;1
"250390 Camalaú";-;-;-;-;-;-;-;-;-;1;-;-;1
"250400 Campina Grande";-;2;1;2;1;2;-;-;2;1;1;1;13
"250415 Casserengue";-;-;-;-;-;-;-;-;1;-;-;-;1
"250430 Catolé do Rocha";-;-;-;-;-;-;-;1;-;1;-;-;2
"250440 Conceição";-;-;-;-;-;-;2;-;-;-;-;-;2
"250460 Conde";1;-;-;1;-;-;-;-;-;1;1;-;4
"250490 Cruz do Espírito Santo";-;-;1;-;-;-;-;-;1;-;-;-;2
"250510 Cuité";-;-;-;1;1;-;-;-;-;-;-;-;2
"250520 Cuitegi";-;-;-;-;-;-;1;-;-;-;-;-;1
"250590 Emas";-;-;-;-;-;-;-;-;-;-;1;-;1
"250600 Esperança";-;-;-;-;-;-;-;-;-;1;-;1;2
"250610 Fagundes";-;-;1;-;-;-;-;-;-;-;-;-;1
"250620 Frei Martinho";-;-;-;-;-;-;-;-;1;-;-;1;2
"250630 Guarabira";-;-;-;-;-;-;-;-;-;1;3;-;4
"250640 Gurinhém";-;-;-;-;-;-;1;-;-;2;-;-;3
"250680 Ingá";-;-;-;-;-;-;1;-;-;-;-;-;1
"250750 João Pessoa";2;-;5;1;2;5;-;4;1;1;1;1;23
"250830 Lagoa Seca";1;-;-;-;-;-;-;-;-;-;-;-;1
"250890 Mamanguape";-;-;-;-;-;1;1;-;-;-;-;-;2
"250900 Manaíra";-;-;1;-;-;-;-;-;-;-;-;-;1
"250940 Mogeiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"250970 Monteiro";-;-;-;-;-;-;-;1;-;-;-;1;2
"250980 Mulungu";-;-;-;-;-;-;-;-;1;-;-;-;1
"251060 Ouro Velho";-;-;-;-;-;-;-;-;-;-;1;-;1
"251080 Patos";1;-;-;-;-;-;-;-;2;-;3;2;8
"251100 Pedra Branca";-;-;-;-;1;-;-;-;-;-;-;-;1
"251120 Pedras de Fogo";1;-;-;-;-;-;-;-;-;-;-;1;2
"251130 Piancó";-;1;-;-;-;-;-;-;-;-;1;-;2
"251140 Picuí";1;-;-;-;1;-;-;-;-;-;1;-;3
"251190 Pitimbu";1;-;-;-;-;-;-;-;-;-;-;-;1
"251200 Pocinhos";-;-;-;-;-;-;-;-;-;1;-;-;1
"251210 Pombal";-;-;-;-;-;-;-;-;-;-;1;-;1
"251230 Princesa Isabel";-;-;-;-;-;1;-;-;-;-;-;-;1
"251250 Queimadas";-;-;-;-;-;-;-;-;-;-;1;-;1
"251270 Remígio";-;-;-;-;-;1;-;-;-;1;1;-;3
"251290 Rio Tinto";1;-;1;-;-;-;-;-;-;-;-;-;2
"251315 Santa Cecília";-;-;-;-;1;-;-;-;-;-;-;-;1
"251320 Santa Cruz";-;-;-;-;-;-;1;-;-;-;-;-;1
"251335 Santa Inês";-;-;-;-;-;-;1;-;-;-;-;-;1
"251340 Santa Luzia";-;-;-;-;-;-;-;-;-;-;-;1;1
"251370 Santa Rita";-;-;1;-;1;-;-;-;1;1;-;1;5
"251390 São Bento";-;-;-;-;-;-;-;-;-;-;-;1;1
"250070 São João do Rio do Peixe";-;-;1;-;-;-;-;-;-;-;-;-;1
"251420 São José da Lagoa Tapada";-;-;-;-;-;-;-;-;1;-;-;-;1
"251440 São José de Espinharas";-;-;-;-;-;-;-;-;-;-;-;1;1
"251450 São José de Piranhas";-;-;-;-;-;-;-;-;-;-;-;1;1
"251540 São Vicente do Seridó";-;-;-;-;-;1;-;-;-;-;-;-;1
"251530 Sapé";-;-;-;-;-;-;1;-;-;-;-;-;1
"251600 Solânea";-;-;1;-;-;-;-;-;-;-;-;1;2
"251620 Sousa";-;-;-;-;1;2;1;-;-;1;1;-;6
"251650 Taperoá";-;-;-;-;-;-;-;-;1;-;-;-;1
"251670 Teixeira";-;-;-;-;-;1;-;-;-;-;-;-;1
"251720 Vieirópolis";-;1;-;-;-;-;-;-;-;1;-;-;2
"250550 Vista Serrana";1;-;-;-;-;-;-;-;-;-;-;-;1
"260005 Abreu e Lima";-;1;-;-;-;-;-;-;-;-;-;-;1
"260010 Afogados da Ingazeira";-;-;-;1;-;-;-;-;-;-;-;-;1
"260030 Agrestina";-;-;-;-;-;-;1;-;-;-;-;-;1
"260060 Alagoinha";-;1;-;-;-;1;-;-;1;-;-;-;3
"260070 Aliança";-;-;-;1;1;-;-;-;-;-;-;-;2
"260080 Altinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"260110 Araripina";-;2;-;1;-;1;-;1;-;-;-;-;5
"260120 Arcoverde";-;-;-;-;1;-;-;-;-;-;-;1;2
"260140 Barreiros";1;-;1;-;1;-;1;-;-;-;-;-;4
"260160 Belém do São Francisco";-;-;-;-;-;1;-;-;-;-;-;-;1
"260170 Belo Jardim";-;-;-;-;-;-;-;-;1;1;2;1;5
"260180 Betânia";-;-;-;-;-;-;1;-;-;-;-;-;1
"260190 Bezerros";-;-;-;-;-;-;-;-;-;-;1;-;1
"260200 Bodocó";-;-;-;-;1;-;-;1;-;-;-;-;2
"260210 Bom Conselho";1;-;-;-;-;2;-;-;-;-;-;-;3
"260230 Bonito";-;-;-;-;-;-;-;-;-;1;-;-;1
"260260 Brejo da Madre de Deus";-;-;-;-;-;-;-;-;-;-;-;1;1
"260270 Buenos Aires";-;-;1;-;-;-;-;-;-;-;-;-;1
"260280 Buíque";-;1;-;-;-;-;-;-;1;1;-;-;3
"260290 Cabo de Santo Agostinho";1;-;1;-;-;-;1;-;-;1;-;-;4
"260300 Cabrobó";-;-;-;-;-;-;-;1;-;-;1;-;2
"260310 Cachoeirinha";-;-;1;-;-;1;-;-;-;-;-;-;2
"260330 Calçado";-;-;-;-;1;-;-;-;-;-;-;-;1
"260340 Calumbi";-;-;-;-;-;-;1;-;-;-;-;-;1
"260345 Camaragibe";-;-;-;1;-;-;-;-;-;2;-;-;3
"260370 Canhotinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"260380 Capoeiras";-;-;-;-;1;-;-;-;-;-;-;-;1
"260390 Carnaíba";-;-;-;-;-;1;-;-;-;-;-;-;1
"260392 Carnaubeira da Penha";-;-;1;-;-;-;-;-;-;-;-;-;1
"260400 Carpina";-;-;-;-;-;-;-;-;1;-;-;-;1
"260410 Caruaru";-;-;-;1;2;1;1;1;1;1;1;1;10
"260420 Catende";-;-;-;-;-;-;-;-;-;-;1;-;1
"260450 Chã Grande";1;-;-;-;-;-;-;-;-;-;-;-;1
"260500 Cupira";-;-;1;-;-;-;-;-;-;-;-;-;1
"260510 Custódia";-;-;-;-;-;-;1;-;-;-;-;-;1
"260520 Escada";-;-;-;-;-;-;1;-;1;-;-;-;2
"260530 Exu";-;-;-;-;1;-;-;-;-;-;-;1;2
"260560 Flores";-;-;1;-;-;1;-;-;-;-;-;-;2
"260570 Floresta";1;-;-;1;-;-;-;1;-;-;-;-;3
"260590 Gameleira";-;-;-;1;-;1;-;-;-;-;-;-;2
"260600 Garanhuns";-;-;-;-;-;1;-;1;-;1;1;-;4
"260610 Glória do Goitá";1;-;-;-;-;-;-;-;-;-;-;1;2
"260620 Goiana";-;-;-;-;-;-;-;-;-;1;-;-;1
"260640 Gravatá";-;-;1;-;-;1;1;-;-;-;-;-;3
"260650 Iati";-;-;-;-;-;-;1;-;-;-;-;-;1
"260660 Ibimirim";-;-;-;1;-;-;-;-;-;-;-;-;1
"260670 Ibirajuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"260680 Igarassu";-;-;-;-;1;-;-;-;-;2;-;-;3
"260760 Ilha de Itamaracá";-;-;-;-;-;-;-;1;-;-;-;-;1
"260720 Ipojuca";-;-;-;1;-;1;-;-;-;-;2;-;4
"260730 Ipubi";-;1;-;-;-;-;-;-;-;-;-;-;1
"260750 Itaíba";-;-;-;-;-;-;-;-;-;-;1;-;1
"260790 Jaboatão dos Guararapes";2;1;3;1;2;-;1;-;1;2;1;2;16
"260810 João Alfredo";-;-;-;-;-;-;-;1;-;-;-;-;1
"260820 Joaquim Nabuco";-;-;-;-;-;-;-;-;-;-;1;1;2
"260825 Jucati";-;-;-;1;-;-;-;-;-;-;-;-;1
"260840 Jurema";-;-;-;-;-;1;-;-;-;2;-;-;3
"260850 Lagoa de Itaenga";-;-;-;-;-;-;-;-;1;-;1;-;2
"260845 Lagoa do Carro";-;-;1;-;-;-;-;-;-;-;-;-;1
"260870 Lagoa dos Gatos";-;-;-;-;1;-;-;-;-;-;-;-;1
"260890 Limoeiro";1;-;-;1;-;-;1;-;-;-;1;1;5
"261430 Moreilândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"260960 Olinda";1;-;1;-;1;-;1;2;3;1;-;1;11
"260990 Ouricuri";-;-;-;-;1;-;-;-;-;-;-;-;1
"261000 Palmares";1;-;-;-;-;-;1;1;-;-;1;-;4
"261020 Panelas";-;1;-;-;1;-;-;-;-;-;-;-;2
"261040 Parnamirim";-;-;-;-;-;-;-;-;-;-;1;-;1
"261060 Paudalho";-;-;-;-;-;1;-;-;1;-;-;-;2
"261070 Paulista";-;1;-;2;-;1;-;1;-;-;-;-;5
"261090 Pesqueira";-;-;1;1;1;-;-;-;1;-;-;-;4
"261100 Petrolândia";1;-;-;-;-;-;-;-;-;-;-;-;1
"261110 Petrolina";-;2;-;-;2;1;1;2;1;1;-;-;10
"261130 Pombos";-;1;1;-;-;-;1;-;-;-;-;-;3
"261140 Primavera";-;-;-;-;-;-;-;-;-;-;1;-;1
"261160 Recife";5;2;4;2;3;1;6;5;5;1;2;2;38
"261180 Ribeirão";-;-;-;-;-;-;1;-;-;-;-;-;1
"261220 Salgueiro";2;1;-;-;-;-;-;1;-;1;-;1;6
"261247 Santa Cruz da Baixa Verde";-;-;-;-;-;-;-;-;-;-;1;-;1
"261250 Santa Cruz do Capibaribe";-;2;-;-;-;2;-;-;-;-;-;-;4
"261255 Santa Filomena";-;-;1;-;-;-;-;-;-;-;-;-;1
"261260 Santa Maria da Boa Vista";-;-;-;1;1;-;-;-;-;-;1;1;4
"261270 Santa Maria do Cambucá";1;-;-;-;-;-;-;-;-;-;-;-;1
"261300 São Bento do Una";-;-;-;-;-;-;1;1;-;-;-;-;2
"261310 São Caitano";-;-;-;-;-;-;-;-;1;-;1;-;2
"261320 São João";-;-;1;-;-;-;-;-;-;-;-;-;1
"261330 São Joaquim do Monte";-;-;-;-;-;-;-;-;-;-;-;1;1
"261340 São José da Coroa Grande";-;-;-;-;-;1;1;-;-;-;-;-;2
"261350 São José do Belmonte";-;-;-;1;-;-;-;1;-;-;-;1;3
"261360 São José do Egito";-;1;-;-;1;-;-;-;-;-;-;-;2
"261370 São Lourenço da Mata";-;-;-;1;-;-;-;-;-;-;-;-;1
