"Município";"Janeiro";"Fevereiro";"Março";"Abril";"Maio";"Junho";"Julho";"Agosto";"Setembro";"Outubro";"Novembro";"Dezembro";"Total"
"220990 São João da Serra";-;-;-;-;-;-;-;1;-;-;-;-;1
"221000 São João do Piauí";1;-;-;-;-;-;-;-;-;-;-;1;2
"221010 São José do Peixe";-;-;-;-;-;-;1;-;-;-;-;-;1
"221030 São Julião";-;-;-;-;-;-;-;-;1;-;-;-;1
"221035 São Lourenço do Piauí";-;-;-;-;-;-;-;-;1;-;-;-;1
"221040 São Miguel do Tapuio";2;-;-;-;-;-;-;-;-;1;-;-;3
"221060 São Raimundo Nonato";1;-;-;-;1;-;-;-;-;1;-;-;3
"221065 Sigefredo Pacheco";-;-;-;-;1;2;-;1;-;-;-;-;4
"221070 Simões";-;-;-;1;-;-;-;-;-;1;-;-;2
"221080 Simplício Mendes";1;-;-;-;1;-;-;-;-;-;-;-;2
"221090 Socorro do Piauí";-;-;-;-;-;-;-;-;-;1;-;-;1
"221093 Sussuapara";-;1;-;-;-;-;-;-;-;-;-;-;1
"221095 Tamboril do Piauí";-;-;-;-;1;-;-;-;-;-;-;-;1
"221100 Teresina";2;6;5;6;7;5;4;3;6;3;6;5;58
"221110 União";-;-;-;-;1;1;-;1;-;-;-;-;3
"221120 Uruçuí";-;1;-;-;-;-;-;-;-;-;-;-;1
"221140 Várzea Grande";-;-;-;-;-;-;-;-;-;-;1;-;1
"221160 Vila Nova do Piauí";-;-;1;-;-;-;-;-;-;-;-;-;1
"221170 Wall Ferraz";-;-;-;-;1;-;-;-;-;1;-;-;2
"230010 Abaiara";-;-;-;-;-;-;-;-;-;-;1;-;1
"230020 Acaraú";-;-;-;-;1;-;-;-;-;-;1;-;2
"230030 Acopiara";-;1;-;-;2;-;2;-;-;-;-;-;5
"230050 Alcântaras";-;-;-;-;-;-;-;-;2;-;-;-;2
"230060 Altaneira";-;-;-;-;-;-;-;-;-;-;1;-;1
"230090 Apuiarés";1;-;1;1;-;-;-;1;-;-;1;1;6
"230100 Aquiraz";-;-;-;1;1;-;2;1;-;-;-;1;6
"230110 Aracati";-;-;-;-;-;-;-;1;-;-;-;-;1
"230120 Aracoiaba";-;-;1;-;-;-;-;1;-;-;-;-;2
"230125 Ararendá";-;1;-;-;-;-;1;1;-;-;-;-;3
"230140 Aratuba";-;-;-;-;-;-;-;-;-;-;1;-;1
"230150 Arneiroz";-;-;-;1;-;-;-;-;-;-;-;-;1
"230170 Aurora";-;-;-;-;-;1;-;-;-;2;-;-;3
"230180 Baixio";-;-;-;-;-;-;-;1;-;-;-;-;1
"230195 Barreira";1;-;1;-;-;1;-;-;-;-;-;1;4
"230200 Barro";1;-;-;-;-;-;-;-;-;-;-;-;1
"230220 Beberibe";1;-;-;-;-;-;-;-;-;-;-;-;1
"230240 Boa Viagem";-;1;1;1;-;-;-;-;1;-;1;-;5
"230250 Brejo Santo";-;-;-;-;-;-;-;-;-;1;-;-;1
"230260 Camocim";-;-;1;-;-;-;-;-;-;-;1;-;2
"230280 Canindé";1;-;-;2;-;-;-;-;-;1;3;2;9
"230290 Capistrano";-;-;-;-;-;-;-;-;1;-;-;-;1
"230300 Caridade";-;-;-;1;1;-;-;-;-;-;-;-;2
"230320 Caririaçu";1;-;-;-;-;-;1;-;-;-;-;-;2
"230340 Carnaubal";-;-;1;-;-;-;1;-;-;-;-;-;2
"230350 Cascavel";-;-;-;1;-;-;-;-;-;-;-;-;1
"230365 Catunda";1;1;-;-;-;-;1;-;-;-;-;-;3
"230370 Caucaia";-;2;1;4;2;-;2;2;2;-;1;-;16
"230380 Cedro";-;1;1;-;-;-;-;-;-;-;-;-;2
"230390 Chaval";-;-;-;-;-;-;-;-;-;1;-;-;1
"230395 Chorozinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"230410 Crateús";-;-;-;-;-;-;1;-;1;2;-;1;5
"230420 Crato";2;-;-;1;1;-;-;-;1;1;1;-;7
"230425 Cruz";-;-;1;1;-;-;-;-;-;-;1;-;3
"230426 Deputado Irapuan Pinheiro";-;1;-;-;-;-;-;-;-;1;-;-;2
"230428 Eusébio";-;-;-;-;-;-;-;-;2;-;-;1;3
"230430 Farias Brito";-;1;-;-;-;-;1;-;-;-;-;-;2
"230435 Forquilha";-;-;-;-;-;-;-;1;-;-;-;-;1
"230440 Fortaleza";16;13;5;8;13;11;11;14;10;8;8;7;124
"230465 Graça";-;-;-;-;-;-;-;-;-;-;-;1;1
"230470 Granja";-;-;-;1;-;-;-;-;-;-;-;-;1
"230490 Groaíras";-;-;-;-;-;-;-;-;1;-;-;1;2
"230495 Guaiúba";-;1;-;-;-;-;1;-;-;1;-;-;3
"230500 Guaraciaba do Norte";-;-;-;-;-;1;-;-;-;-;-;-;1
"230520 Hidrolândia";-;1;-;-;-;-;-;-;-;-;-;-;1
"230523 Horizonte";-;1;-;-;2;-;-;-;-;-;-;-;3
"230526 Ibaretama";-;-;1;-;-;-;-;-;-;-;-;-;1
"230530 Ibiapina";-;-;-;-;-;-;-;-;-;-;1;-;1
"230540 Icó";-;1;1;-;-;-;1;1;1;4;-;-;9
"230550 Iguatu";-;-;1;1;1;1;2;2;1;1;1;3;14
"230560 Independência";-;-;-;-;-;-;2;-;-;-;-;-;2
"230570 Ipaumirim";-;1;-;-;1;-;-;-;-;-;-;-;2
"230580 Ipu";-;-;-;-;-;-;1;-;-;-;-;-;1
"230590 Ipueiras";-;3;-;-;-;-;-;-;-;-;-;-;3
"230610 Irauçuba";-;-;1;-;-;-;-;-;-;-;-;-;1
"230625 Itaitinga";-;-;-;-;1;-;-;-;-;-;-;1;2
"230630 Itapagé";-;-;-;1;1;-;-;-;1;1;-;1;5
"230640 Itapipoca";-;-;1;1;-;1;-;-;1;1;-;-;5
"230650 Itapiúna";-;-;-;1;-;-;-;-;-;-;-;-;1
"230655 Itarema";-;-;-;1;1;2;-;-;-;-;1;-;5
"230660 Itatira";-;-;-;1;-;-;-;-;-;-;-;-;1
"230700 Jaguaruana";1;1;-;1;-;-;-;-;-;1;1;2;7
"230710 Jardim";-;-;-;-;-;-;-;-;-;-;1;-;1
"230725 Jijoca de Jericoacoara";-;-;-;-;-;1;-;-;-;-;-;-;1
"230730 Juazeiro do Norte";-;-;2;-;2;-;2;1;1;2;2;1;13
"230750 Lavras da Mangabeira";-;-;-;-;-;-;-;-;-;-;1;-;1
"230760 Limoeiro do Norte";-;-;1;-;-;-;-;-;-;-;-;-;1
"230763 Madalena";-;-;-;-;1;-;-;-;-;-;-;-;1
"230765 Maracanaú";2;1;2;-;1;3;-;-;1;2;2;1;15
"230770 Maranguape";2;1;2;1;-;2;-;1;-;-;-;2;11
"230780 Marco";-;-;-;-;-;-;-;1;-;-;-;-;1
"230790 Martinópole";-;-;-;-;-;-;-;-;-;-;-;1;1
"230800 Massapê";-;-;-;-;1;-;-;-;1;-;-;-;2
"230830 Milagres";1;-;-;-;-;-;-;-;-;-;-;-;1
"230835 Milhã";-;-;-;-;-;-;-;1;-;-;-;-;1
"230850 Mombaça";-;1;-;-;1;-;1;-;-;-;-;2;5
"230860 Monsenhor Tabosa";-;-;-;-;-;1;-;1;-;-;-;-;2
"230870 Morada Nova";-;1;2;-;1;-;-;-;-;1;-;-;5
"230890 Morrinhos";1;1;-;-;-;-;-;-;-;1;-;-;3
"230900 Mucambo";-;-;-;-;-;-;1;-;-;-;-;-;1
"230920 Nova Olinda";-;-;-;1;-;-;-;-;-;1;-;-;2
"230930 Nova Russas";-;-;-;-;-;-;-;1;-;-;-;-;1
"230945 Ocara";-;-;2;-;1;-;-;-;-;-;-;-;3
"230950 Orós";-;-;-;-;-;1;1;-;1;-;-;-;3
"230960 Pacajus";-;-;-;1;1;-;-;-;-;-;-;-;2
"230970 Pacatuba";-;-;-;-;-;-;1;-;-;1;-;-;2
"231010 Palmácia";-;1;-;-;-;-;1;-;-;-;-;-;2
"231020 Paracuru";-;-;-;-;-;1;2;-;-;-;-;-;3
"231025 Paraipaba";-;-;1;-;1;-;-;-;-;2;-;1;5
"231030 Parambu";-;1;-;-;-;2;-;1;-;1;2;1;8
"231050 Pedra Branca";-;1;-;-;-;-;1;-;-;-;-;-;2
"231070 Pentecoste";-;-;1;-;-;-;-;-;-;-;-;1;2
"231080 Pereiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"231085 Pindoretama";-;-;-;-;-;1;-;-;-;-;1;-;2
"231090 Piquet Carneiro";-;-;-;-;-;-;-;1;-;-;-;-;1
"231110 Porteiras";-;1;-;-;-;1;-;-;1;-;3;-;6
"231126 Quiterianópolis";-;-;1;-;-;1;1;-;-;-;1;-;4
"231130 Quixadá";-;1;-;-;-;1;1;-;1;2;1;-;7
"231135 Quixelô";1;-;-;-;-;-;-;-;-;-;-;-;1
"231140 Quixeramobim";-;-;-;-;-;-;-;-;1;-;1;-;2
"231150 Quixeré";-;-;-;-;-;-;1;-;-;-;-;-;1
"231160 Redenção";1;-;-;-;-;-;-;1;-;-;-;-;2
"231170 Reriutaba";-;-;-;-;-;-;-;-;1;1;-;-;2
"231180 Russas";1;1;1;1;-;-;-;-;-;1;-;-;5
"231190 Saboeiro";-;-;-;-;-;1;-;-;-;-;-;1;2
"231220 Santa Quitéria";-;1;-;2;1;1;-;-;-;-;-;-;5
"231200 Santana do Acaraú";-;1;1;-;-;-;1;1;1;-;-;-;5
"231230 São Benedito";-;2;-;-;-;-;1;-;-;-;-;-;3
"231240 São Gonçalo do Amarante";-;-;-;-;-;-;-;-;1;1;-;-;2
"231260 São Luís do Curu";-;-;-;-;-;-;-;-;1;-;-;-;1
"231270 Senador Pompeu";-;-;-;1;-;-;-;-;-;-;-;1;2
"231280 Senador Sá";-;-;-;-;1;-;-;-;-;-;-;-;1
"231290 Sobral";1;-;-;1;2;4;-;-;-;-;1;1;10
"231310 Tabuleiro do Norte";-;-;-;-;1;-;-;-;-;1;-;1;3
"231330 Tauá";-;-;-;-;1;1;-;2;1;1;2;-;8
"231335 Tejuçuoca";-;-;-;-;1;-;-;-;-;-;-;-;1
"231340 Tianguá";-;-;1;-;-;-;-;-;-;-;-;1;2
"231350 Trairi";1;-;-;-;-;-;1;1;-;1;-;1;5
"231360 Ubajara";-;-;1;-;1;-;-;-;-;-;-;-;2
"231375 Umirim";1;-;-;-;-;-;1;-;-;-;-;-;2
"231380 Uruburetama";-;-;-;-;1;-;-;1;1;-;-;-;3
"231395 Varjota";-;1;-;1;-;-;-;-;1;-;-;-;3
"231400 Várzea Alegre";-;-;-;1;-;-;-;-;1;-;-;-;2
"231410 Viçosa do Ceará";-;-;-;1;-;1;1;-;1;-;-;1;5
"240010 Acari";-;-;-;-;-;-;-;1;-;-;-;-;1
"240020 Açu";-;-;-;1;-;1;3;-;-;-;1;-;6
"240040 Água Nova";-;-;-;-;-;-;1;-;-;-;-;-;1
"240060 Almino Afonso";-;-;-;-;-;-;-;-;-;1;-;-;1
"240070 Alto do Rodrigues";-;-;-;-;-;1;-;-;-;-;-;-;1
"240080 Angicos";-;-;1;-;1;-;-;-;-;-;-;-;2
"240090 Antônio Martins";1;-;-;-;-;-;-;-;-;-;-;1;2
"240100 Apodi";-;1;1;-;-;-;-;-;-;1;1;1;5
"240145 Baraúna";1;-;-;-;-;-;-;-;-;-;-;-;1
"240160 Bento Fernandes";-;-;1;-;-;-;-;-;-;-;-;-;1
"240200 Caicó";3;1;2;2;-;-;1;-;-;-;1;-;10
"240230 Caraúbas";-;-;-;1;-;1;-;-;-;-;-;-;2
"240240 Carnaúba dos Dantas";-;-;-;-;1;-;-;-;-;-;-;-;1
"240250 Carnaubais";-;-;-;-;-;-;-;-;-;-;1;-;1
"240260 Ceará-Mirim";1;-;-;1;-;-;-;-;-;-;-;-;2
"240270 Cerro Corá";-;-;-;-;-;1;-;-;1;-;-;-;2
"240310 Currais Novos";-;-;-;1;1;-;-;-;1;1;-;1;5
"240350 Espírito Santo";-;-;-;-;-;-;-;1;-;-;-;-;1
"240360 Extremoz";-;-;-;-;-;-;-;-;1;-;-;-;1
"240370 Felipe Guerra";-;-;-;-;-;-;-;-;1;-;-;-;1
"240380 Florânia";-;-;-;-;-;-;-;1;-;-;1;-;2
"240400 Frutuoso Gomes";-;-;-;-;-;-;-;1;-;-;-;-;1
"240430 Governador Dix-Sept Rosado";-;-;-;-;-;-;-;-;1;-;-;-;1
"240450 Guamaré";-;-;-;1;-;-;-;-;-;-;-;-;1
"240470 Ipanguaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"240485 Itajá";-;-;-;-;-;-;-;-;-;-;1;-;1
"240510 Jandaíra";-;-;-;-;-;-;-;-;1;-;-;-;1
"240520 Janduís";-;-;-;-;-;-;1;-;1;-;-;-;2
"240530 Januário Cicco";-;-;-;-;-;-;-;1;-;-;-;-;1
"240560 Jardim de Piranhas";-;-;-;-;-;-;-;-;-;-;-;1;1
"240570 Jardim do Seridó";-;-;-;-;-;1;-;1;-;-;1;-;3
"240580 João Câmara";-;-;-;-;-;-;-;-;-;-;1;1;2
"240620 Lagoa d'Anta";-;1;-;-;-;-;-;-;-;-;-;-;1
"240630 Lagoa de Pedras";-;-;-;-;-;1;-;-;-;-;-;-;1
"240660 Lagoa Salgada";-;-;-;-;-;-;-;1;-;-;-;-;1
"240700 Luís Gomes";-;-;-;1;-;-;-;-;-;-;-;-;1
"240710 Macaíba";-;-;-;-;1;-;-;-;-;-;-;-;1
"240730 Marcelino Vieira";-;-;-;-;1;-;-;-;-;-;-;-;1
"240800 Mossoró";1;-;2;2;1;-;1;2;2;2;2;4;19
"240810 Natal";2;1;-;2;3;-;3;3;-;3;2;1;20
"240820 Nísia Floresta";-;-;-;-;-;-;-;-;-;-;-;1;1
"240830 Nova Cruz";-;-;-;-;-;-;-;-;1;-;-;-;1
"240850 Ouro Branco";-;-;-;-;-;1;-;-;-;-;-;-;1
"240870 Paraú";-;-;-;-;-;-;-;-;-;1;-;-;1
"240890 Parelhas";-;-;-;-;-;-;-;-;-;1;1;-;2
"240325 Parnamirim";-;-;1;-;-;5;1;-;2;-;-;-;9
"240930 Patu";-;-;-;1;-;-;-;-;-;-;-;-;1
"240940 Pau dos Ferros";-;-;-;1;1;1;-;-;-;-;-;-;3
"240960 Pedra Preta";-;-;-;-;-;-;-;-;-;-;1;-;1
"240980 Pedro Velho";-;-;-;1;-;-;-;-;-;-;-;-;1
"241020 Portalegre";-;-;-;1;-;-;-;-;-;-;-;-;1
"241040 Pureza";-;-;-;-;-;-;-;1;-;-;-;-;1
"241060 Rafael Godeiro";-;-;-;-;-;1;-;-;-;-;-;-;1
"241100 Rodolfo Fernandes";-;1;-;2;-;-;-;-;-;-;-;-;3
"241120 Santa Cruz";-;1;-;-;-;-;1;-;1;-;1;1;5
"241150 Santo Antônio";-;-;1;1;-;-;-;-;-;-;-;-;2
"241180 São Fernando";-;-;-;-;1;-;-;-;-;-;-;-;1
"241220 São José de Mipibu";-;1;1;-;-;-;-;-;-;-;-;-;2
"241230 São José do Campestre";-;-;-;1;-;-;-;-;-;-;-;-;1
"241240 São José do Seridó";1;-;-;2;-;-;-;-;-;-;-;-;3
"241250 São Miguel";-;1;-;-;-;-;2;-;1;1;1;-;6
"241260 São Paulo do Potengi";-;-;-;-;-;1;-;-;-;-;-;-;1
"241280 São Rafael";-;-;-;-;-;-;-;-;1;-;-;-;1
"241290 São Tomé";-;-;-;1;-;-;-;-;-;-;-;-;1
"241300 São Vicente";-;-;-;-;-;1;-;-;-;-;-;-;1
"241335 Serra do Mel";1;-;-;-;-;-;-;-;-;1;-;-;2
"241380 Taboleiro Grande";-;-;-;-;-;-;-;-;1;-;-;-;1
"241410 Tenente Ananias";-;-;-;-;-;-;-;-;-;1;-;-;1
"241415 Tenente Laurentino Cruz";-;-;-;-;1;-;-;-;-;-;-;-;1
"241440 Touros";-;-;-;1;1;-;-;-;-;-;-;-;2
"241450 Umarizal";-;-;-;1;1;-;-;-;-;-;-;-;2
"241480 Vera Cruz";-;-;-;-;1;-;-;-;-;-;-;1;2
"250010 Água Branca";-;1;-;-;1;-;-;-;-;-;-;-;2
"250030 Alagoa Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"250040 Alagoa Nova";-;-;-;-;-;-;-;-;1;-;-;1;2
"250060 Alhandra";-;-;-;-;-;1;-;-;1;-;-;-;2
"250080 Araçagi";1;-;-;-;-;-;-;-;-;-;-;-;1
"250090 Arara";-;-;-;-;-;-;-;-;-;-;-;1;1
"250100 Araruna";-;-;-;-;-;-;-;-;-;-;1;1;2
"250110 Areia";1;-;-;-;-;-;-;-;-;-;-;-;1
"250120 Areial";-;-;-;-;-;-;-;-;-;-;-;1;1
"250130 Aroeiras";1;-;-;1;-;-;-;-;-;1;-;-;3
"250180 Bayeux";-;-;1;-;-;1;-;-;-;-;1;1;4
"250205 Bernardino Batista";1;-;-;-;-;-;-;-;-;-;-;-;1
"250210 Boa Ventura";-;-;-;-;1;-;-;-;-;1;-;-;2
"250320 Cabedelo";-;1;-;-;1;-;-;-;2;2;1;-;7
"250355 Cacimbas";-;-;-;-;-;-;-;-;-;-;-;1;1
"250370 Cajazeiras";-;1;-;1;-;1;-;-;-;-;-;-;3
"250400 Campina Grande";4;2;3;1;1;1;2;2;2;3;1;-;22
"250403 Capim";-;-;-;-;-;-;-;-;-;-;1;-;1
"250430 Catolé do Rocha";-;-;-;-;-;-;-;-;1;-;-;-;1
"250440 Conceição";-;-;-;-;-;-;-;-;-;-;-;1;1
"250470 Congo";-;-;-;1;-;-;-;-;-;-;-;-;1
"250480 Coremas";-;-;1;-;-;-;1;-;-;-;-;1;3
"250490 Cruz do Espírito Santo";-;-;1;-;-;-;-;-;-;-;-;-;1
"250500 Cubati";-;-;-;-;-;-;-;-;-;-;-;1;1
"250520 Cuitegi";-;-;-;-;-;-;-;-;-;1;-;-;1
"250535 Damião";-;-;-;-;-;-;-;1;-;-;-;-;1
"250560 Diamante";-;-;-;-;-;-;-;-;1;1;-;-;2
"250590 Emas";-;-;-;-;-;-;-;1;-;-;-;-;1
"250600 Esperança";-;-;-;-;-;1;-;-;-;-;1;-;2
"250625 Gado Bravo";-;-;-;-;-;1;-;-;-;-;-;-;1
"250630 Guarabira";-;-;-;-;-;1;-;-;1;-;-;-;2
"250640 Gurinhém";1;1;-;-;-;-;-;-;-;-;-;-;2
"250660 Ibiara";-;-;-;-;-;-;-;-;-;1;-;-;1
"250690 Itabaiana";-;-;-;1;-;-;-;-;-;-;-;-;1
"250720 Itatuba";-;-;-;-;-;-;-;-;-;-;1;-;1
"250750 João Pessoa";1;2;1;2;3;1;5;2;3;2;4;2;28
"250770 Juazeirinho";-;-;-;-;-;-;-;-;-;1;1;-;2
"250790 Juripiranga";-;-;-;-;1;-;-;-;-;-;1;-;2
"250810 Lagoa";-;-;-;1;-;-;-;-;-;-;-;-;1
"250830 Lagoa Seca";-;-;-;-;-;-;1;-;-;-;-;-;1
"250850 Livramento";-;-;1;-;1;-;-;-;-;-;-;-;2
"250900 Manaíra";1;-;-;-;-;-;-;-;-;-;-;-;1
"250910 Mari";-;-;-;1;-;-;-;1;1;-;-;-;3
"250933 Matinhas";-;-;-;-;-;-;-;-;-;1;-;1;2
"250970 Monteiro";-;-;-;-;-;-;-;-;-;-;1;-;1
"251000 Nazarezinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"251010 Nova Floresta";-;-;-;-;1;-;-;-;-;-;-;-;1
"251065 Parari";-;-;-;1;-;-;-;-;-;-;-;-;1
"251080 Patos";-;-;-;-;1;-;-;-;-;-;-;2;3
"251130 Piancó";-;-;-;-;-;-;-;-;-;1;-;-;1
"251140 Picuí";-;-;-;-;-;-;-;-;2;1;-;-;3
"251170 Pilõezinhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"251190 Pitimbu";-;-;-;1;-;-;-;-;-;-;-;-;1
"251203 Poço Dantas";1;-;-;-;-;-;-;-;-;-;-;-;1
"251210 Pombal";-;-;1;-;2;-;-;-;1;-;-;1;5
"251250 Queimadas";-;-;-;-;-;-;-;-;1;-;-;-;1
"251290 Rio Tinto";-;-;-;-;-;-;1;-;-;-;-;-;1
"251300 Salgadinho";1;-;-;-;-;-;-;-;-;1;-;-;2
"251320 Santa Cruz";-;-;1;-;-;-;-;-;-;-;-;-;1
"251340 Santa Luzia";-;-;-;-;-;-;-;-;1;-;-;-;1
"251370 Santa Rita";1;-;-;1;-;-;-;1;1;1;-;2;7
"251350 Santana de Mangueira";-;-;-;-;-;-;-;-;-;-;1;-;1
"251385 Santo André";-;-;-;-;-;-;-;-;-;-;1;1;2
"251390 São Bento";-;-;-;-;1;1;1;-;-;-;-;-;3
"251398 São Francisco";-;-;-;-;-;-;-;-;1;-;-;-;1
"250070 São João do Rio do Peixe";-;-;-;-;-;-;-;-;1;-;-;-;1
"251440 São José de Espinharas";-;-;1;-;-;-;-;-;-;-;-;-;1
"251450 São José de Piranhas";-;-;-;-;-;-;1;-;-;-;-;-;1
"251455 São José de Princesa";1;-;-;-;-;-;1;-;-;-;-;-;2
"251480 São José dos Cordeiros";1;-;-;-;-;-;-;-;-;-;-;-;1
"251540 São Vicente do Seridó";-;-;-;-;-;-;1;-;-;-;-;-;1
"251530 Sapé";-;-;1;1;-;1;-;-;1;1;2;-;7
"251550 Serra Branca";-;-;-;-;-;-;-;-;-;-;1;-;1
"251590 Serraria";-;-;-;-;-;1;-;-;-;-;-;-;1
"251600 Solânea";1;2;-;1;-;-;-;1;-;-;-;-;5
"251620 Sousa";-;-;-;1;1;-;-;-;-;-;1;-;3
"251670 Teixeira";-;1;-;-;-;-;-;-;-;-;-;-;1
"251680 Triunfo";-;-;-;-;-;-;1;-;-;-;-;-;1
"251710 Várzea";-;-;-;-;-;-;-;1;-;-;-;-;1
"250550 Vista Serrana";-;-;-;-;-;-;-;-;-;-;1;-;1
"260005 Abreu e Lima";-;-;-;-;-;-;1;2;-;-;-;-;3
"260010 Afogados da Ingazeira";-;-;-;1;-;-;-;-;-;-;-;-;1
"260030 Agrestina";-;-;-;-;-;-;-;-;1;-;1;-;2
"260050 Águas Belas";1;-;-;1;-;1;-;-;-;-;-;1;4
"260080 Altinho";-;-;-;-;-;-;-;1;-;1;-;-;2
"260090 Amaraji";-;-;-;-;-;-;1;-;-;-;-;-;1
"260100 Angelim";-;-;1;-;-;-;-;-;-;-;-;-;1
"260110 Araripina";-;3;1;-;1;-;-;-;1;-;-;-;6
"260120 Arcoverde";-;-;-;-;-;-;1;-;1;-;-;-;2
"260130 Barra de Guabiraba";-;-;-;-;-;-;2;1;-;-;-;-;3
"260150 Belém de Maria";-;-;-;-;-;-;-;-;-;-;-;1;1
"260160 Belém do São Francisco";-;-;-;-;-;-;1;-;-;-;-;-;1
"260170 Belo Jardim";-;1;-;-;2;-;-;-;-;-;1;-;4
"260190 Bezerros";-;-;2;-;-;1;-;-;-;-;-;-;3
"260200 Bodocó";-;-;-;-;-;-;-;-;-;-;1;-;1
"260210 Bom Conselho";1;-;-;1;-;-;-;-;-;1;-;-;3
"260220 Bom Jardim";-;-;-;-;1;-;-;-;-;-;-;-;1
"260230 Bonito";-;-;-;-;-;-;-;2;-;1;-;-;3
"260240 Brejão";-;-;-;-;-;1;-;-;-;-;-;-;1
"260260 Brejo da Madre de Deus";1;-;-;-;-;-;1;-;-;-;-;-;2
"260290 Cabo de Santo Agostinho";2;-;-;-;2;-;1;-;1;1;-;1;8
"260300 Cabrobó";-;-;-;-;1;-;-;-;-;-;-;-;1
"260345 Camaragibe";-;-;-;-;-;1;-;-;-;-;-;2;3
"260350 Camocim de São Félix";-;-;-;-;-;-;1;-;-;-;-;-;1
"260360 Camutanga";-;-;-;-;1;-;-;-;-;-;-;-;1
"260390 Carnaíba";-;-;-;-;1;1;-;-;-;1;1;-;4
"260392 Carnaubeira da Penha";-;-;-;-;-;-;-;-;-;-;1;-;1
"260400 Carpina";-;-;-;-;1;-;1;-;1;-;1;-;4
"260410 Caruaru";-;1;1;1;1;-;-;1;2;-;1;2;10
"260450 Chã Grande";-;-;-;-;-;-;-;1;-;-;-;-;1
"260490 Cumaru";1;-;-;-;-;-;-;-;-;-;-;-;1
"260500 Cupira";-;-;-;-;-;-;-;-;1;-;-;-;1
"260510 Custódia";1;2;-;-;-;-;-;-;1;-;-;1;5
"260520 Escada";-;1;-;-;-;-;-;-;-;-;-;-;1
"260540 Feira Nova";-;1;-;-;-;-;-;-;-;-;-;-;1
"260570 Floresta";-;1;-;-;-;-;-;-;-;-;1;-;2
"260600 Garanhuns";-;-;-;-;-;-;-;1;2;1;-;-;4
"260620 Goiana";-;-;-;-;1;-;-;1;-;-;1;-;3
"260630 Granito";1;-;-;-;-;-;-;-;-;-;-;-;1
"260640 Gravatá";-;-;1;1;1;-;1;-;-;-;-;1;5
"260680 Igarassu";-;-;1;1;-;-;-;1;-;1;-;1;5
"260690 Iguaracy";-;-;-;-;1;-;-;-;-;-;-;-;1
"260760 Ilha de Itamaracá";-;-;-;-;-;1;-;-;-;-;-;-;1
"260720 Ipojuca";-;1;-;-;-;-;-;-;-;-;-;-;1
"260730 Ipubi";1;-;-;-;1;-;-;-;-;1;2;-;5
"260750 Itaíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"260770 Itapetim";-;-;-;-;-;-;-;-;-;-;1;-;1
"260775 Itapissuma";-;-;1;-;-;-;-;-;-;-;-;-;1
"260790 Jaboatão dos Guararapes";-;1;-;1;2;1;1;-;4;-;-;1;11
"260795 Jaqueira";-;-;-;-;1;-;-;-;-;-;-;-;1
"260800 Jataúba";-;-;-;1;-;-;-;-;-;-;-;1;2
"260810 João Alfredo";-;-;-;-;-;-;-;1;1;-;-;-;2
"260830 Jupi";1;-;-;-;-;-;-;-;-;1;-;-;2
"260840 Jurema";-;-;-;-;-;1;-;-;-;-;-;-;1
"260860 Lagoa do Ouro";-;-;-;1;-;-;-;-;-;-;-;-;1
"260870 Lagoa dos Gatos";1;-;-;-;-;-;-;-;-;-;-;-;1
"260875 Lagoa Grande";-;-;-;-;-;-;-;-;-;-;1;-;1
"260880 Lajedo";-;-;1;-;-;-;-;-;-;-;1;-;2
"260890 Limoeiro";1;-;-;-;1;-;1;1;-;1;-;2;7
"260900 Macaparana";-;1;-;-;-;1;-;-;-;-;-;-;2
"260910 Machados";-;-;-;1;-;-;-;-;-;-;-;-;1
"260930 Mirandiba";-;1;-;-;-;-;-;-;-;-;-;-;1
"260960 Olinda";-;1;1;1;3;1;1;-;2;-;1;-;11
"260990 Ouricuri";-;1;-;-;-;-;-;1;1;-;-;-;3
"261000 Palmares";-;-;-;-;-;-;-;-;1;1;1;-;3
"261020 Panelas";-;1;-;-;-;-;-;-;-;-;1;-;2
"261030 Paranatama";-;-;-;-;1;-;-;-;-;-;-;-;1
"261040 Parnamirim";-;-;-;-;1;-;1;-;-;-;-;-;2
"261050 Passira";-;-;1;-;-;-;-;-;-;-;-;-;1
"261060 Paudalho";-;-;-;1;1;-;-;-;-;-;-;-;2
"261070 Paulista";1;1;2;-;1;-;-;1;1;1;-;1;9
"261080 Pedra";-;-;-;-;1;-;-;-;-;-;-;-;1
"261090 Pesqueira";-;1;-;-;-;-;-;-;-;-;2;-;3
"261100 Petrolândia";-;-;1;-;-;-;2;-;-;-;-;-;3
"261110 Petrolina";1;-;-;-;1;1;-;1;2;2;-;2;10
"261120 Poção";-;-;2;-;-;-;-;-;-;-;-;-;2
"261150 Quipapá";-;-;-;-;-;-;-;-;-;1;-;-;1
"261160 Recife";6;5;1;5;6;3;2;3;6;3;5;6;51
"261170 Riacho das Almas";1;-;-;-;-;-;-;-;-;-;-;-;1
"261210 Salgadinho";-;-;-;-;-;-;-;-;-;1;-;-;1
