"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"317210 Volta Grande";5;10;5;7;11;8;6;-;-;1;-;53
"317220 Wenceslau Braz";-;2;2;3;5;2;1;-;-;-;-;15
"320010 Afonso Cláudio";41;44;33;39;47;37;38;11;10;13;17;330
"320016 Água Doce do Norte";19;14;11;12;14;5;6;3;1;-;-;85
"320013 Águia Branca";8;14;2;3;4;2;-;-;1;1;-;35
"320020 Alegre";111;82;84;62;55;69;51;22;16;12;19;583
"320030 Alfredo Chaves";16;12;17;18;22;13;21;10;4;11;11;155
"320035 Alto Rio Novo";7;5;3;4;6;2;3;1;3;-;1;35
"320040 Anchieta";12;13;11;22;22;14;21;9;10;5;10;149
"320050 Apiacá";17;3;7;15;6;17;7;1;3;2;3;81
"320060 Aracruz";44;44;33;40;51;28;29;23;16;19;37;364
"320070 Atilio Vivacqua";33;47;35;50;41;40;48;19;13;14;9;349
"320080 Baixo Guandu";21;7;7;26;15;8;8;6;7;14;22;141
"320090 Barra de São Francisco";45;33;24;23;34;25;16;3;7;11;7;228
"320100 Boa Esperança";4;3;12;6;13;15;8;2;3;3;7;76
"320110 Bom Jesus do Norte";32;12;20;22;10;9;6;7;2;13;4;137
"320115 Brejetuba";17;11;19;18;18;29;31;8;4;1;3;159
"320120 Cachoeiro de Itapemirim";991;852;821;810;745;757;669;349;147;185;158;6484
"320130 Cariacica";438;333;308;263;259;148;269;120;138;137;298;2711
"320140 Castelo";94;123;132;104;106;73;71;40;24;34;64;865
"320150 Colatina";55;71;66;74;63;32;31;28;14;12;49;495
"320160 Conceição da Barra";29;14;3;2;6;1;5;6;2;-;5;73
"320170 Conceição do Castelo";32;30;29;28;26;37;21;7;1;11;15;237
"320180 Divino de São Lourenço";6;4;5;3;5;1;1;5;1;1;3;35
"320190 Domingos Martins";32;31;47;36;31;30;35;22;20;27;34;345
"320200 Dores do Rio Preto";17;7;7;4;13;12;10;2;7;10;5;94
"320210 Ecoporanga";30;28;13;14;25;8;5;-;6;5;1;135
"320220 Fundão";30;19;10;13;10;8;11;14;4;9;12;140
"320225 Governador Lindenberg";15;13;7;7;1;6;3;1;1;-;1;55
"320230 Guaçuí";51;39;34;23;25;19;16;16;5;12;15;255
"320240 Guarapari";115;88;83;94;58;56;67;19;22;35;42;679
"320245 Ibatiba";40;24;26;32;34;23;20;9;5;8;3;224
"320250 Ibiraçu";9;4;12;3;2;3;11;3;1;2;2;52
"320255 Ibitirama";16;16;10;11;11;9;8;4;-;5;-;90
"320260 Iconha";27;11;16;16;5;12;7;10;5;4;10;123
"320265 Irupi";10;7;12;4;6;18;6;9;1;4;1;78
"320270 Itaguaçu";10;10;4;4;5;3;2;5;2;1;4;50
"320280 Itapemirim";85;78;55;54;62;56;44;27;11;17;13;502
"320290 Itarana";5;5;3;9;7;3;7;1;8;7;5;60
"320300 Iúna";23;16;25;39;24;38;27;22;10;13;9;246
"320305 Jaguaré";26;22;14;13;8;6;7;1;1;5;9;112
"320310 Jerônimo Monteiro";42;34;37;33;31;35;19;5;3;5;11;255
"320313 João Neiva";7;11;6;14;5;4;1;4;6;5;9;72
"320316 Laranja da Terra";4;4;3;1;1;2;-;3;1;-;3;22
"320320 Linhares";123;120;131;199;187;184;187;125;73;71;82;1482
"320330 Mantenópolis";29;12;10;17;20;12;6;2;1;4;2;115
"320332 Marataízes";67;73;95;106;66;59;64;32;23;19;14;618
"320334 Marechal Floriano";11;12;14;10;13;12;18;13;7;10;14;134
"320335 Marilândia";7;4;8;6;4;3;4;1;-;5;4;46
"320340 Mimoso do Sul";41;34;37;27;28;22;28;15;19;31;36;318
"320350 Montanha";10;6;10;8;13;4;5;1;4;7;8;76
"320360 Mucurici";5;6;3;7;2;1;1;-;2;-;-;27
"320370 Muniz Freire";56;36;52;44;43;25;47;27;15;25;20;390
"320380 Muqui";51;43;39;51;46;34;33;21;12;11;19;360
"320390 Nova Venécia";43;31;18;11;17;18;16;10;7;6;30;207
"320400 Pancas";20;27;24;12;15;6;6;2;2;-;1;115
"320405 Pedro Canário";5;14;7;12;10;20;18;3;-;2;13;104
"320410 Pinheiros";31;34;25;28;19;2;9;4;6;7;4;169
"320420 Piúma";51;35;43;38;40;34;24;22;8;9;9;313
"320425 Ponto Belo";5;1;2;8;1;5;1;1;-;-;-;24
"320430 Presidente Kennedy";29;28;41;39;21;36;25;14;12;13;12;270
"320435 Rio Bananal";12;19;11;15;11;14;8;3;-;1;4;98
"320440 Rio Novo do Sul";57;31;36;35;33;18;15;9;6;4;3;247
"320450 Santa Leopoldina";19;6;13;10;8;2;2;6;1;3;2;72
"320455 Santa Maria de Jetibá";14;9;5;12;6;2;5;5;18;44;87;207
"320460 Santa Teresa";14;10;10;7;8;6;11;6;8;7;7;94
"320465 São Domingos do Norte";21;16;1;7;1;3;3;1;6;-;4;63
"320470 São Gabriel da Palha";129;97;24;19;23;13;11;14;12;3;9;354
"320480 São José do Calçado";14;6;13;23;7;6;8;5;2;8;7;99
"320490 São Mateus";43;47;37;23;10;20;26;21;16;8;13;264
"320495 São Roque do Canaã";9;10;8;7;6;2;7;1;3;3;6;62
"320500 Serra";229;189;140;137;148;106;237;123;150;166;300;1925
"320501 Sooretama";6;12;16;21;19;16;17;12;7;5;5;136
"320503 Vargem Alta";50;31;22;47;39;47;32;13;9;13;18;321
"320506 Venda Nova do Imigrante";22;28;34;44;41;28;35;22;13;53;51;371
"320510 Viana";55;41;31;34;34;30;42;22;32;31;44;396
"320515 Vila Pavão";4;9;6;2;7;2;3;-;3;-;2;38
"320517 Vila Valério";29;33;8;3;4;8;9;1;3;3;5;106
"320520 Vila Velha";334;216;201;191;152;113;242;138;162;182;317;2248
"320530 Vitória";279;234;226;169;130;96;206;178;148;153;257;2076
"330010 Angra dos Reis";17;20;24;29;12;21;73;77;92;139;204;708
"330015 Aperibé";6;1;-;6;4;9;2;1;-;-;-;29
"330020 Araruama";90;25;17;26;16;22;17;7;4;2;6;232
"330022 Areal";45;16;26;13;5;12;10;5;8;4;10;154
"330023 Armação dos Búzios";9;4;4;17;18;2;4;8;6;43;19;134
"330025 Arraial do Cabo";23;20;13;14;14;14;8;20;9;16;21;172
"330030 Barra do Piraí";281;183;105;146;111;117;133;199;311;105;126;1817
"330040 Barra Mansa";530;468;395;322;270;274;154;139;122;118;116;2908
"330045 Belford Roxo";292;142;186;173;111;143;217;44;119;85;56;1568
"330050 Bom Jardim";35;17;20;9;13;11;15;13;1;4;12;150
"330060 Bom Jesus do Itabapoana";427;242;285;334;356;285;212;215;248;235;148;2987
"330070 Cabo Frio";50;16;15;25;12;20;35;7;7;30;118;335
"330080 Cachoeiras de Macacu";48;31;28;41;38;11;82;98;89;104;70;640
"330090 Cambuci";10;13;7;14;13;12;9;1;4;2;6;91
"330100 Campos dos Goytacazes";1261;1217;1154;1413;1028;783;693;617;610;257;128;9161
"330110 Cantagalo";11;4;13;16;7;16;5;6;2;8;14;102
"330093 Carapebus";13;17;17;12;16;12;15;6;2;6;6;122
"330115 Cardoso Moreira";29;8;16;6;14;12;13;-;1;-;-;99
"330120 Carmo";36;61;83;79;49;80;97;85;77;78;87;812
"330130 Casimiro de Abreu";22;25;20;37;17;18;23;51;14;19;18;264
"330095 Comendador Levy Gasparian";8;3;1;6;3;4;2;3;3;4;2;39
"330140 Conceição de Macabu";9;7;8;6;24;35;27;23;9;10;4;162
"330150 Cordeiro";15;12;8;9;15;18;17;10;-;8;7;119
"330160 Duas Barras";26;22;17;8;12;14;11;5;2;8;18;143
"330170 Duque de Caxias";727;406;629;701;562;514;706;589;493;491;428;6246
"330180 Engenheiro Paulo de Frontin";17;-;1;3;10;5;4;6;11;7;8;72
"330185 Guapimirim";35;27;45;54;32;11;104;84;52;45;81;570
"330187 Iguaba Grande";20;7;1;7;7;6;7;1;-;2;1;59
"330190 Itaboraí";229;68;228;231;241;84;103;45;6;19;16;1270
"330200 Itaguaí";41;14;17;9;9;22;42;48;33;30;39;304
"330205 Italva";17;21;21;28;18;29;15;-;1;-;1;151
"330210 Itaocara";7;8;10;12;7;5;4;1;1;3;3;61
"330220 Itaperuna";153;107;115;110;116;106;97;24;11;7;28;874
"330225 Itatiaia";32;29;18;36;42;35;25;34;26;13;14;304
"330227 Japeri";76;62;43;29;29;28;23;16;4;15;11;336
"330230 Laje do Muriaé";13;17;27;20;14;12;15;-;-;-;-;118
"330240 Macaé";101;66;71;57;58;57;59;65;61;46;46;687
"330245 Macuco";11;4;9;3;1;2;3;1;-;-;3;37
"330250 Magé";482;333;224;139;60;62;35;20;21;22;42;1440
"330260 Mangaratiba";23;22;13;3;10;12;10;5;7;6;6;117
"330270 Maricá";92;34;39;28;27;46;38;33;16;53;98;504
"330280 Mendes";32;12;16;16;11;12;27;10;10;8;18;172
"330285 Mesquita";77;74;37;30;20;29;21;15;18;21;9;351
"330290 Miguel Pereira";45;21;18;11;14;14;10;13;45;48;69;308
"330300 Miracema";19;26;30;16;20;13;8;3;1;2;1;139
"330310 Natividade";28;21;21;34;27;24;14;39;15;22;44;289
"330320 Nilópolis";97;60;53;45;28;24;24;20;7;18;23;399
"330330 Niterói";1312;916;1114;1116;829;872;818;941;870;1050;860;10698
"330340 Nova Friburgo";353;197;192;128;144;142;131;103;42;46;64;1542
"330350 Nova Iguaçu";245;112;94;72;47;70;88;88;56;80;54;1006
"330360 Paracambi";354;166;211;160;123;121;81;26;64;72;77;1455
"330370 Paraíba do Sul";34;7;20;13;13;17;22;10;31;20;23;210
"330380 Paraty";28;13;21;19;5;6;7;27;34;40;32;232
"330385 Paty do Alferes";35;11;19;19;18;17;14;21;52;42;26;274
"330390 Petrópolis";946;913;648;411;214;130;201;200;293;173;172;4301
"330395 Pinheiral";19;10;21;13;10;5;12;9;6;15;27;147
"330400 Piraí";23;15;23;10;13;22;36;22;19;24;41;248
"330410 Porciúncula";29;22;20;21;11;16;17;1;8;5;7;157
"330411 Porto Real";35;24;20;29;22;28;28;16;18;17;10;247
"330412 Quatis";148;37;32;30;29;20;26;10;2;20;20;374
"330414 Queimados";102;54;40;44;41;28;14;35;16;17;19;410
"330415 Quissamã";46;51;44;58;31;34;50;29;35;46;47;471
"330420 Resende";235;176;223;272;322;407;337;244;252;210;209;2887
"330430 Rio Bonito";122;15;20;28;19;9;22;10;2;4;16;267
"330440 Rio Claro";18;17;21;28;22;49;23;30;22;21;38;289
"330450 Rio das Flores";23;18;31;26;7;14;18;16;23;9;4;189
"330452 Rio das Ostras";41;30;31;30;59;20;27;5;4;15;29;291
"330455 Rio de Janeiro";11104;7886;8038;7957;6632;6724;6162;6932;5369;6029;5347;78180
"330460 Santa Maria Madalena";19;2;9;9;2;6;4;2;2;-;5;60
"330470 Santo Antônio de Pádua";15;12;20;12;8;13;10;5;-;7;4;106
"330480 São Fidélis";94;68;77;83;44;52;57;39;44;47;24;629
"330475 São Francisco de Itabapoana";65;46;53;44;46;47;38;39;46;68;39;531
"330490 São Gonçalo";1353;861;955;921;903;411;246;173;74;248;554;6699
"330500 São João da Barra";62;45;48;62;41;32;39;31;29;27;21;437
"330510 São João de Meriti";261;126;125;142;96;92;74;113;58;65;69;1221
"330513 São José de Ubá";35;21;16;19;20;23;13;-;1;3;-;151
"330515 São José do Vale do Rio Preto";36;24;19;21;20;18;15;14;9;10;3;189
"330520 São Pedro da Aldeia";29;12;8;2;6;8;16;3;1;2;2;89
"330530 São Sebastião do Alto";6;1;4;8;2;2;3;3;1;2;1;33
"330540 Sapucaia";47;24;25;15;13;11;13;11;7;1;5;172
"330550 Saquarema";72;31;41;37;20;20;29;12;1;5;17;285
"330555 Seropédica";30;25;16;9;6;5;10;24;10;12;5;152
"330560 Silva Jardim";34;7;11;30;30;7;17;48;47;54;24;309
"330570 Sumidouro";9;12;24;15;7;7;9;7;6;5;9;110
"330575 Tanguá";189;63;58;47;45;10;35;3;2;-;4;456
"330580 Teresópolis";113;66;66;74;48;50;50;36;31;29;49;612
"330590 Trajano de Moraes";11;9;21;10;8;5;4;8;1;3;3;83
"330600 Três Rios";287;108;101;76;98;84;71;49;41;44;47;1006
"330610 Valença";251;251;372;425;130;216;135;162;145;201;194;2482
"330615 Varre-Sai";32;8;9;11;20;12;14;2;1;7;3;119
"330620 Vassouras";155;107;79;62;56;41;20;7;16;24;40;607
"330630 Volta Redonda";501;673;626;515;521;427;353;290;350;356;356;4968
"350010 Adamantina";438;351;319;303;234;261;285;206;199;144;168;2908
"350020 Adolfo";14;13;14;14;9;8;8;6;3;5;4;98
"350030 Aguaí";147;120;142;155;136;127;105;100;69;94;112;1307
"350040 Águas da Prata";40;34;34;40;44;37;39;27;32;24;24;375
"350050 Águas de Lindóia";134;101;83;86;84;46;52;43;51;31;28;739
"350055 Águas de Santa Bárbara";6;2;6;5;5;1;2;4;5;5;3;44
"350060 Águas de São Pedro";4;7;3;6;12;9;7;5;10;4;6;73
"350070 Agudos";48;33;30;35;63;74;58;63;42;34;50;530
"350075 Alambari";11;10;17;10;18;12;4;-;3;1;6;92
"350080 Alfredo Marcondes";16;22;11;15;29;24;15;26;20;21;33;232
"350090 Altair";9;-;1;1;3;1;3;5;5;2;3;33
"350100 Altinópolis";40;23;65;104;108;90;89;106;113;61;75;874
"350110 Alto Alegre";21;9;10;8;13;6;4;2;3;6;3;85
"350115 Alumínio";52;34;31;40;12;12;9;9;8;8;4;219
"350120 Álvares Florence";17;17;8;9;14;17;10;5;8;9;7;121
"350130 Álvares Machado";137;125;179;199;199;164;143;174;175;130;101;1726
"350140 Álvaro de Carvalho";84;78;78;75;65;61;59;37;15;13;22;587
"350150 Alvinlândia";16;13;14;15;21;22;11;8;24;26;12;182
"350160 Americana";889;751;766;685;858;753;637;695;304;239;340;6917
"350170 Américo Brasiliense";92;88;100;91;64;58;44;51;44;57;25;714
"350180 Américo de Campos";14;7;5;5;7;5;7;7;4;3;5;69
"350190 Amparo";205;189;141;277;159;168;153;167;179;139;187;1964
"350200 Analândia";14;15;7;5;3;6;2;2;1;-;4;59
"350210 Andradina";63;93;142;118;162;162;157;130;30;38;32;1127
"350220 Angatuba";49;58;43;46;42;17;7;7;12;21;7;309
"350230 Anhembi";9;8;13;5;9;9;7;11;2;9;9;91
"350240 Anhumas";21;11;19;20;34;27;32;7;8;13;13;205
"350250 Aparecida";123;157;119;105;88;109;101;91;81;72;64;1110
"350260 Aparecida d'Oeste";12;10;11;10;10;11;9;4;4;-;3;84
"350270 Apiaí";28;22;24;25;27;20;25;15;12;11;9;218
"350275 Araçariguama";7;8;5;8;13;5;2;4;2;2;5;61
"350280 Araçatuba";1055;1110;1094;1040;1085;1218;1054;678;62;83;104;8583
"350290 Araçoiaba da Serra";61;31;37;35;35;17;24;10;10;10;8;278
"350300 Aramina";4;6;1;3;-;1;2;1;3;13;15;49
"350310 Arandu";2;4;2;1;1;-;2;3;1;3;2;21
"350315 Arapeí";2;-;1;4;4;4;2;2;3;-;-;22
"350320 Araraquara";617;594;606;633;595;292;185;190;234;278;313;4537
"350330 Araras";586;472;301;227;158;144;119;104;99;68;91;2369
"350335 Arco-Íris";13;11;8;9;11;12;3;9;9;5;7;97
"350340 Arealva";3;7;3;7;23;21;25;12;12;15;7;135
"350350 Areias";2;1;-;2;2;1;2;2;1;2;-;15
"350360 Areiópolis";13;23;17;11;21;11;10;9;9;2;8;134
"350370 Ariranha";5;13;15;12;9;5;5;9;9;4;5;91
"350380 Artur Nogueira";112;95;116;75;44;45;71;66;60;50;39;773
"350390 Arujá";33;34;34;24;24;38;36;29;45;69;55;421
"350395 Aspásia";4;2;8;1;5;4;3;1;2;-;2;32
"350400 Assis";245;213;265;282;283;241;275;190;186;123;174;2477
"350410 Atibaia";198;156;162;186;133;109;106;126;109;103;114;1502
"350420 Auriflama";50;40;62;76;99;73;58;20;2;5;14;499
"350430 Avaí";1;4;3;2;-;-;-;2;-;-;2;14
"350440 Avanhandava";49;58;42;54;60;62;59;45;27;31;27;514
"350450 Avaré";43;24;37;41;50;64;49;64;61;65;93;591
"350460 Bady Bassitt";35;17;36;18;16;23;17;23;15;19;12;231
"350470 Balbinos";-;-;2;4;3;1;2;-;3;4;7;26
"350480 Bálsamo";19;12;9;11;26;16;9;9;3;9;12;135
"350490 Bananal";5;2;-;4;1;6;4;8;6;3;2;41
"350500 Barão de Antonina";4;1;3;1;2;2;1;4;3;5;5;31
"350510 Barbosa";19;19;25;25;47;63;49;35;9;7;13;311
"350520 Bariri";46;49;40;52;57;76;78;78;88;84;106;754
"350530 Barra Bonita";169;188;218;211;245;152;91;66;60;67;92;1559
"350535 Barra do Chapéu";8;6;12;14;11;8;1;4;1;-;1;66
"350540 Barra do Turvo";9;14;4;4;5;4;4;6;3;4;9;66
"350550 Barretos";197;6;5;12;10;27;172;223;214;179;146;1191
"350560 Barrinha";26;39;48;27;42;30;37;54;66;57;46;472
"350570 Barueri";256;293;415;404;376;291;413;315;265;198;397;3623
"350580 Bastos";85;67;74;70;69;56;35;23;14;20;29;542
"350590 Batatais";62;50;84;64;80;70;77;94;85;80;82;828
"350600 Bauru";492;375;387;565;497;461;463;381;336;449;404;4810
"350610 Bebedouro";58;8;10;27;17;49;74;77;64;60;46;490
"350620 Bento de Abreu";4;2;3;5;5;5;7;7;4;1;-;43
"350630 Bernardino de Campos";78;50;54;55;62;26;33;14;13;23;30;438
"350635 Bertioga";30;24;41;43;46;53;51;50;70;56;77;541
"350640 Bilac";16;22;23;16;31;19;18;20;3;3;5;176
"350650 Birigui";691;698;631;687;590;622;574;283;68;68;102;5014
"350660 Biritiba-Mirim";18;7;16;3;12;9;28;21;38;30;26;208
"350670 Boa Esperança do Sul";71;58;61;34;43;6;5;3;11;19;15;326
"350680 Bocaina";27;10;8;27;25;20;33;31;14;24;24;243
"350690 Bofete";15;16;12;17;3;12;9;6;9;11;24;134
"350700 Boituva";79;57;42;57;36;23;13;10;8;5;7;337
"350710 Bom Jesus dos Perdões";47;20;28;29;29;17;24;36;41;18;27;316
"350715 Bom Sucesso de Itararé";9;4;8;6;5;3;5;-;2;2;-;44
"350720 Borá";3;13;4;8;3;8;3;4;5;4;1;56
"350730 Boracéia";5;3;7;9;6;7;5;4;3;12;4;65
"350740 Borborema";55;50;43;35;33;24;13;19;22;19;21;334
"350745 Borebi";5;3;2;5;1;2;2;-;2;-;3;25
"350750 Botucatu";397;369;381;381;296;278;288;310;280;285;278;3543
"350760 Bragança Paulista";376;333;426;380;352;299;290;247;270;241;278;3492
"350770 Braúna";11;14;12;6;5;13;13;8;4;3;1;90
"350775 Brejo Alegre";28;19;21;11;20;21;16;8;3;5;-;152
"350780 Brodowski";54;46;50;20;24;21;29;42;59;43;55;443
"350790 Brotas";28;30;30;31;31;17;23;42;7;35;11;285
"350800 Buri";27;19;29;29;20;5;7;6;5;8;7;162
"350810 Buritama";119;101;102;112;107;107;86;70;22;17;12;855
"350820 Buritizal";3;2;2;1;1;2;-;2;1;-;-;14
"350830 Cabrália Paulista";10;4;4;6;2;4;8;7;8;3;10;66
"350840 Cabreúva";66;38;25;47;46;29;17;26;19;24;28;365
"350850 Caçapava";60;56;52;58;51;61;58;8;8;8;8;428
"350860 Cachoeira Paulista";20;10;9;17;26;14;19;20;9;19;24;187
"350870 Caconde";65;40;50;77;68;72;64;59;39;64;77;675
"350880 Cafelândia";18;28;27;25;17;21;27;26;28;42;59;318
"350890 Caiabu";8;5;8;5;18;8;17;9;7;10;13;108
"350900 Caieiras";67;74;127;155;127;116;95;164;131;130;141;1327
"350910 Caiuá";26;17;9;27;31;26;18;24;18;29;22;247
"350920 Cajamar";37;23;41;84;91;82;93;69;69;113;89;791
"350925 Cajati";46;39;22;18;21;13;4;5;12;15;12;207
"350930 Cajobi";3;2;9;7;1;1;2;7;6;8;7;53
"350940 Cajuru";43;28;27;41;73;78;96;111;155;229;228;1109
"350945 Campina do Monte Alegre";13;9;3;13;16;3;3;4;5;5;1;75
"350950 Campinas";1562;1605;1705;1894;1689;1820;1897;1993;1913;1242;1181;18501
"350960 Campo Limpo Paulista";74;52;45;81;57;40;45;89;67;18;29;597
"350970 Campos do Jordão";21;6;5;10;9;5;5;29;4;6;17;117
"350980 Campos Novos Paulista";19;18;18;35;33;26;19;26;14;11;11;230
"350990 Cananéia";22;14;6;10;12;8;7;5;2;4;2;92
"350995 Canas";-;1;-;2;-;1;1;-;-;1;1;7
"351000 Cândido Mota";59;40;66;51;63;46;76;63;54;37;48;603
"351010 Cândido Rodrigues";8;6;2;4;3;-;-;1;2;1;2;29
"351015 Canitar";34;29;31;59;45;17;13;25;8;5;13;279
"351020 Capão Bonito";77;59;68;79;58;37;12;5;1;14;17;427
"351030 Capela do Alto";63;25;28;43;15;12;10;10;12;12;18;248
"351040 Capivari";84;71;43;28;51;51;79;82;71;71;76;707
"351050 Caraguatatuba";95;95;44;121;86;74;70;17;18;27;50;697
"351060 Carapicuíba";260;310;240;204;208;190;241;255;205;185;174;2472
"351070 Cardoso";23;32;21;23;15;21;19;8;9;33;24;228
"351080 Casa Branca";333;100;103;160;121;119;118;105;70;73;127;1429
"351090 Cássia dos Coqueiros";11;3;7;8;6;9;6;5;2;4;8;69
"351100 Castilho";40;39;37;40;50;48;35;33;8;7;29;366
"351110 Catanduva";455;389;429;385;383;311;311;279;219;313;286;3760
"351120 Catiguá";9;9;11;22;32;22;17;24;33;23;13;215
"351130 Cedral";16;11;6;5;8;8;10;7;14;18;19;122
"351140 Cerqueira César";14;10;32;49;41;12;13;37;32;23;67;330
"351150 Cerquilho";58;38;50;49;36;30;16;8;10;13;7;315
"351160 Cesário Lange";31;22;16;21;15;15;6;5;9;12;6;158
"351170 Charqueada";38;41;30;17;24;23;20;29;22;19;24;287
"355720 Chavantes";90;103;87;74;53;24;23;23;17;26;37;557
"351190 Clementina";21;20;27;14;17;19;24;18;4;7;1;172
"351200 Colina";12;1;1;2;2;1;13;22;16;15;11;96
"351210 Colômbia";6;1;1;2;1;-;3;-;3;1;1;19
"351220 Conchal";110;139;94;82;58;50;70;60;67;59;77;866
"351230 Conchas";11;24;24;19;43;37;35;17;16;15;14;255
"351240 Cordeirópolis";73;57;54;43;36;26;40;37;35;34;27;462
"351250 Coroados";28;18;21;28;30;28;21;14;-;7;4;199
"351260 Coronel Macedo";3;1;5;10;3;3;1;1;-;6;4;37
"351270 Corumbataí";12;7;7;3;3;1;2;-;-;-;3;38
"351280 Cosmópolis";125;124;142;173;134;100;99;107;74;86;38;1202
"351290 Cosmorama";22;21;9;4;10;16;13;5;2;4;5;111
"351300 Cotia";58;54;64;87;117;87;97;88;117;143;105;1017
"351310 Cravinhos";36;67;37;27;30;39;51;53;63;56;75;534
"351320 Cristais Paulista";8;7;5;5;5;4;-;2;1;9;3;49
"351330 Cruzália";3;-;4;6;3;3;4;2;9;3;3;40
"351340 Cruzeiro";29;15;23;25;17;16;13;17;12;16;14;197
"351350 Cubatão";141;124;144;140;108;100;94;68;68;47;102;1136
"351360 Cunha";9;8;9;14;18;14;11;10;6;6;9;114
"351370 Descalvado";25;38;41;33;50;21;9;12;17;9;20;275
"351380 Diadema";781;551;729;681;862;821;693;514;591;729;606;7558
"351385 Dirce Reis";7;8;6;2;5;7;6;2;1;1;4;49
"351390 Divinolândia";42;42;49;37;23;24;16;20;22;29;24;328
"351400 Dobrada";19;25;18;21;18;9;6;5;2;8;18;149
"351410 Dois Córregos";78;70;65;42;44;46;45;39;43;45;44;561
"351420 Dolcinópolis";2;3;3;1;-;1;1;1;-;-;4;16
"351430 Dourado";10;19;20;15;17;5;5;1;3;7;6;108
"351440 Dracena";158;170;175;154;139;129;115;113;115;122;121;1511
"351450 Duartina";20;14;14;6;13;6;13;19;19;17;30;171
"351460 Dumont";21;24;9;18;18;19;7;15;13;18;8;170
"351470 Echaporã";24;24;13;22;20;17;17;15;20;21;24;217
"351480 Eldorado";13;6;6;5;11;3;7;7;4;7;8;77
"351490 Elias Fausto";47;37;21;28;28;15;26;17;13;10;8;250
"351492 Elisiário";7;10;5;8;7;2;4;1;1;6;-;51
"351495 Embaúba";6;3;2;1;4;2;-;-;2;7;7;34
"351500 Embu das Artes";278;268;324;336;340;258;270;265;235;195;203;2972
"351510 Embu-Guaçu";19;11;51;63;22;16;13;13;59;103;90;460
"351512 Emilianópolis";9;15;7;5;15;17;14;14;15;13;11;135
"351515 Engenheiro Coelho";44;45;35;27;23;12;11;10;22;17;11;257
"351518 Espírito Santo do Pinhal";624;381;390;371;391;387;445;353;285;359;411;4397
"351519 Espírito Santo do Turvo";26;24;31;23;15;19;9;21;16;28;17;229
"355730 Estiva Gerbi";64;17;64;55;50;41;38;45;21;32;39;466
"351520 Estrela d'Oeste";15;9;7;12;15;8;9;1;5;2;7;90
"351530 Estrela do Norte";6;3;7;10;5;16;11;14;5;3;7;87
"351535 Euclides da Cunha Paulista";48;38;36;32;52;39;37;43;48;40;30;443
"351540 Fartura";15;22;25;16;7;18;17;10;19;11;16;176
"351560 Fernando Prestes";16;11;10;9;15;11;5;1;2;6;2;88
"351550 Fernandópolis";86;76;52;45;45;69;61;45;38;50;60;627
"351565 Fernão";9;6;11;12;9;17;16;15;7;6;-;108
"351570 Ferraz de Vasconcelos";183;83;222;187;167;191;273;266;279;298;260;2409
"351580 Flora Rica";8;6;5;9;8;2;6;4;6;4;8;66
"351590 Floreal";1;3;2;3;3;5;3;1;-;4;5;30
"351600 Flórida Paulista";114;104;98;108;84;64;43;34;25;22;43;739
"351610 Florínia";19;20;15;10;9;17;15;13;7;10;7;142
"351620 Franca";1511;1082;998;944;863;714;815;710;1051;959;920;10567
"351630 Francisco Morato";112;99;143;289;273;206;227;252;221;306;329;2457
"351640 Franco da Rocha";572;230;395;715;544;515;526;539;652;563;521;5772
"351650 Gabriel Monteiro";5;3;4;3;7;10;6;4;1;1;2;46
"351660 Gália";42;58;42;52;63;59;40;51;52;35;33;527
"351670 Garça";968;903;958;1072;997;805;653;507;342;254;236;7695
"351680 Gastão Vidigal";7;3;2;2;4;1;-;1;2;2;5;29
"351685 Gavião Peixoto";7;5;12;12;16;8;2;3;3;2;4;74
"351690 General Salgado";19;15;7;6;3;20;10;8;4;8;8;108
"351700 Getulina";19;16;22;17;22;17;19;19;31;62;68;312
"351710 Glicério";16;15;18;21;16;21;19;25;1;3;4;159
"351720 Guaiçara";20;25;30;32;19;10;19;7;16;59;62;299
"351730 Guaimbê";9;47;25;24;32;21;23;29;19;12;10;251
"351740 Guaíra";31;5;3;4;8;8;39;46;39;35;19;237
"351750 Guapiaçu";30;22;28;27;22;28;24;18;21;15;22;257
"351760 Guapiara";64;37;34;29;27;22;13;6;1;3;1;237
"351770 Guará";24;27;33;20;17;20;8;19;10;20;28;226
"351780 Guaraçaí";29;29;25;29;32;41;26;21;12;6;1;251
"351790 Guaraci";18;2;2;3;7;1;11;10;10;9;3;76
"351800 Guarani d'Oeste";16;7;2;3;1;1;3;-;1;5;7;46
"351810 Guarantã";13;25;24;28;45;42;50;29;36;28;44;364
"351820 Guararapes";186;166;176;149;135;162;139;86;32;22;40;1293
"351830 Guararema";8;12;14;18;10;16;29;25;18;21;24;195
"351840 Guaratinguetá";408;365;379;414;317;292;283;232;196;206;254;3346
"351850 Guareí";38;11;11;5;12;8;4;5;5;5;7;111
"351860 Guariba";56;61;88;82;64;53;35;75;73;79;62;728
"351870 Guarujá";98;73;150;163;65;86;101;85;84;106;88;1099
"351880 Guarulhos";610;1118;952;1354;1466;1444;1542;1350;1354;1327;1512;14029
"351885 Guatapará";15;10;14;24;5;25;14;14;11;11;14;157
"351890 Guzolândia";21;20;21;12;15;18;26;21;2;3;6;165
"351900 Herculândia";27;15;28;32;43;41;39;32;33;24;25;339
"351905 Holambra";17;4;2;8;16;31;19;12;12;6;22;149
