"Município";"2007/Jan";"2007/Jul";"2007/Ago";"2007/Set";"2007/Out";"2007/Nov";"2007/Dez";"2008/Jan";"2008/Fev";"2008/Mar";"2008/Abr";"2008/Mai";"2008/Jun";"2008/Jul";"2008/Ago";"2008/Set";"2008/Out";"2008/Nov";"2008/Dez";"2009/Jan";"2009/Fev";"2009/Mar";"2009/Abr";"2009/Mai";"2009/Jun";"2009/Jul";"2009/Ago";"2009/Set";"2009/Out";"2009/Nov";"2009/Dez";"2010/Jan";"2010/Fev";"2010/Mar";"2010/Abr";"2010/Mai";"2010/Jun";"2010/Jul";"2010/Ago";"2010/Set";"2010/Out";"2010/Nov";"2010/Dez";"2011/Jan";"2011/Fev";"2011/Mar";"2011/Abr";"2011/Mai";"2011/Jun";"2011/Jul";"2011/Ago";"2011/Set";"2011/Out";"2011/Nov";"2011/Dez";"2012/Jan";"2012/Fev";"2012/Mar";"2012/Abr";"2012/Mai";"2012/Jun";"2012/Jul";"2012/Ago";"2012/Set";"2012/Out";"2012/Nov";"2012/Dez";"2013/Jan";"2013/Fev";"2013/Mar";"2013/Abr";"2013/Mai";"2013/Jun";"2013/Jul";"2013/Ago";"2013/Set";"2013/Out";"2013/Nov";"2013/Dez";"2014/Jan";"2014/Fev";"2014/Mar";"2014/Abr";"2014/Mai";"2014/Jun";"2014/Jul";"2014/Ago";"2014/Set";"2014/Out";"2014/Nov";"2014/Dez";"2015/Jan";"2015/Fev";"2015/Mar";"2015/Abr";"2015/Mai";"2015/Jun";"2015/Jul";"2015/Ago";"2015/Set";"2015/Out";"2015/Nov";"2015/Dez";"2016/Jan";"2016/Fev";"2016/Mar";"2016/Abr";"2016/Mai";"2016/Jun";"2016/Jul";"2016/Ago";"2016/Set";"2016/Out";"2016/Nov";"2016/Dez";"2017/Jan";"2017/Fev";"2017/Mar";"2017/Abr";"2017/Mai";"2017/Jun";"2017/Jul";"2017/Ago";"2017/Set";"2017/Out";"2017/Nov";"2017/Dez";"2018/Jan";"2018/Fev";"2018/Mar";"2018/Abr";"2018/Mai";"2018/Jun";"2018/Jul";"2018/Ago";"2018/Set";"2018/Out";"2018/Nov";"2018/Dez";"2019/Jan";"2019/Fev";"2019/Mar";"2019/Abr";"2019/Mai";"2019/Jun";"2019/Jul";"2019/Ago";"2019/Set";"2019/Out";"2019/Nov";"2019/Dez";"2020/Jan";"2020/Fev";"2020/Mar";"2020/Abr";"2020/Mai";"2020/Jun";"Total"
"431755 Santo Antônio do Palma";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9
"431775 Santo Antônio do Planalto";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;14
"431780 Santo Augusto";-;-;-;-;-;-;-;-;1;-;-;1;1;-;1;-;-;1;1;-;-;1;-;-;-;1;-;1;-;-;-;1;1;-;-;2;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;2;-;-;1;-;1;-;1;-;-;-;-;-;-;2;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;1;-;2;2;-;4;2;1;2;-;2;-;-;-;-;-;-;-;-;1;-;-;-;1;1;2;1;-;-;1;-;1;-;-;-;1;-;1;1;-;-;3;-;1;-;2;1;-;-;1;1;1;2;1;1;-;71
"431790 Santo Cristo";-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;2;-;-;1;-;-;-;-;1;1;-;-;-;1;-;-;-;-;2;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;25
"431795 Santo Expedito do Sul";-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;2;2;1;-;-;-;-;-;1;-;-;-;-;-;1;-;4;-;1;1;-;-;-;-;1;-;2;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;-;-;1;-;-;-;-;1;-;3;-;-;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;36
"431800 São Borja";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;2;-;1;2;1;-;-;1;2;-;-;-;1;-;-;-;2;-;-;-;3;1;-;-;2;-;1;1;2;-;-;2;-;1;-;1;-;-;-;-;1;2;2;2;1;-;1;1;1;1;-;1;-;-;-;2;1;2;-;1;1;-;-;2;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;2;1;-;1;1;2;2;1;-;1;3;5;5;6;12;4;6;7;6;8;6;6;3;11;6;4;6;7;12;11;10;10;8;13;9;5;2;4;2;3;12;12;3;7;1;4;5;4;3;2;4;3;11;6;3;3;11;8;7;8;4;384
"431805 São Domingos do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;-;-;-;9
"431810 São Francisco de Assis";-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;4;1;1;1;1;1;-;-;2;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;2;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-;-;-;-;-;-;-;1;-;1;-;2;-;-;-;2;-;-;-;-;35
"431820 São Francisco de Paula";-;-;-;-;-;-;-;1;1;-;1;-;1;-;-;1;3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;-;2;1;-;-;1;-;-;-;1;1;-;1;2;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;4;2;-;-;1;-;-;1;2;-;-;-;-;-;1;1;1;-;-;-;1;-;1;1;1;1;1;2;1;-;1;-;3;2;1;1;1;-;60
"431830 São Gabriel";-;-;-;-;-;-;-;3;2;5;3;2;4;1;6;6;3;4;4;2;5;4;2;1;3;3;1;1;1;2;-;1;-;1;-;-;1;1;-;-;-;1;-;-;-;-;-;1;1;1;-;-;1;1;3;2;-;1;2;3;3;1;3;1;2;-;-;6;-;-;-;-;3;4;2;-;2;2;-;1;-;1;3;1;1;1;2;1;5;2;-;3;2;2;3;5;5;3;2;-;-;-;-;-;1;-;-;1;1;-;-;1;1;1;2;-;-;1;-;-;3;2;2;-;2;1;-;3;1;1;1;1;2;-;1;3;2;-;-;3;2;5;5;4;2;2;2;2;3;4;4;4;5;2;-;1;1;246
"431840 São Jerônimo";-;-;-;-;-;1;2;-;-;-;1;1;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;2;-;-;1;2;1;-;1;-;1;1;1;-;-;-;-;1;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;2;-;2;1;-;-;-;-;-;4;-;-;1;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;1;1;1;1;1;1;-;-;1;-;-;3;-;1;-;1;2;2;1;-;-;-;1;-;-;1;1;-;2;3;-;1;-;-;-;2;1;1;-;-;1;-;1;1;-;2;2;-;-;3;1;2;-;2;3;4;2;1;1;5;3;2;1;-;-;106
"431842 São João da Urtiga";-;-;-;-;-;-;1;-;-;1;1;1;1;-;1;2;-;-;1;-;-;1;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;-;-;1;1;1;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;2;-;2;-;-;-;1;-;-;-;-;-;-;-;38
"431843 São João do Polêsine";-;-;-;-;-;-;-;1;1;1;1;1;-;-;-;1;2;-;1;-;-;1;-;-;1;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;2;1;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;2;2;1;-;-;-;-;1;1;2;-;-;45
"431844 São Jorge";-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;-;-;2;-;1;-;2;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;26
"431845 São José das Missões";-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;10
"431846 São José do Herval";-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16
"431848 São José do Hortêncio";-;-;-;-;-;-;1;2;1;-;-;-;-;-;-;1;1;1;1;1;-;-;-;1;-;1;3;1;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;30
"431849 São José do Inhacorá";-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;12
"431850 São José do Norte";-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;3;-;-;-;-;-;-;-;1;-;-;-;1;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1;1;-;2;-;-;-;-;2;1;1;1;-;-;-;1;-;1;-;-;-;-;2;1;-;-;1;-;-;-;-;-;-;1;1;-;-;-;1;-;-;2;-;-;1;-;1;-;-;1;-;-;-;2;-;1;1;1;1;-;-;2;-;2;1;-;2;1;1;-;-;-;56
"431860 São José do Ouro";-;-;-;-;-;-;-;3;1;-;4;2;2;-;-;1;-;-;1;1;2;2;2;1;-;-;-;-;1;-;1;-;2;2;1;1;1;-;-;-;1;1;1;1;1;-;1;1;-;-;-;2;-;-;-;1;-;1;-;-;1;-;-;1;-;1;-;1;3;-;2;2;1;-;-;1;1;-;1;1;1;-;1;1;-;-;-;-;-;2;1;-;-;3;2;-;-;-;3;2;2;1;2;1;2;5;1;-;2;3;1;3;-;3;1;2;-;1;1;1;1;-;-;4;2;2;2;-;1;2;2;1;3;1;1;-;-;-;2;1;-;1;2;2;1;1;2;2;1;2;-;1;-;-;-;-;-;146
"431861 São José do Sul";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;2;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;13
"431862 São José dos Ausentes";-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;15
"431870 São Leopoldo";-;-;-;-;3;-;2;4;4;5;4;2;3;5;6;6;5;2;3;2;1;1;5;4;-;1;1;4;4;-;3;-;5;3;1;4;2;3;2;-;5;2;2;2;4;3;3;5;-;2;2;2;1;1;5;8;3;3;2;3;3;4;2;6;3;3;4;2;-;1;3;4;4;5;4;2;1;1;1;10;3;9;6;5;4;3;3;7;13;6;5;9;6;8;8;11;12;2;6;7;4;5;7;5;3;7;4;8;3;2;8;6;8;4;12;9;6;7;11;7;2;5;6;10;6;7;13;6;5;6;6;4;5;3;3;3;5;4;4;4;1;4;3;7;3;2;2;-;4;5;4;3;12;11;3;3;3;657
"431880 São Lourenço do Sul";-;-;-;-;-;2;3;5;5;10;3;2;5;4;1;5;1;5;2;3;4;7;7;6;5;2;2;2;2;1;2;4;2;1;3;4;5;2;3;2;-;7;6;3;2;1;5;2;4;-;3;1;2;2;4;2;3;2;4;4;3;3;4;4;2;5;2;6;8;4;-;3;2;4;1;8;5;2;2;3;4;2;4;1;2;2;2;4;1;1;3;5;1;1;8;3;5;3;3;1;2;-;5;1;3;1;2;1;-;-;1;2;-;2;1;-;-;-;-;2;2;-;2;2;1;3;1;-;3;-;-;2;-;2;3;3;1;1;-;1;-;-;1;3;2;-;2;2;1;2;1;2;2;-;-;1;1;376
"431890 São Luiz Gonzaga";-;-;-;-;-;-;-;5;2;1;-;4;2;1;2;-;-;5;1;7;3;6;5;2;2;1;2;2;4;3;-;2;5;5;2;3;3;1;1;-;2;-;2;5;1;2;2;1;-;-;1;-;-;-;-;1;-;-;2;-;-;-;1;-;-;-;-;-;-;1;2;-;-;-;1;-;-;-;-;-;1;-;1;1;-;-;1;3;1;4;-;1;-;4;-;4;3;2;2;1;-;2;2;1;-;1;-;-;1;-;-;1;-;2;-;4;-;-;-;-;1;-;-;-;1;2;1;-;1;-;1;5;3;-;1;-;-;2;4;1;-;3;1;4;6;-;5;2;2;3;2;7;2;5;7;3;9;233
"431900 São Marcos";-;-;-;-;-;-;-;2;1;-;-;-;-;1;-;2;3;2;1;3;-;1;4;1;5;1;4;1;1;-;1;3;2;5;3;2;2;1;2;-;3;9;4;5;5;3;4;5;2;3;3;3;4;4;3;6;4;5;2;2;4;1;1;1;3;4;2;3;6;2;2;1;4;2;1;3;5;4;4;6;5;6;4;9;2;4;4;3;7;6;-;1;-;2;1;1;-;-;-;2;-;-;1;-;3;3;2;-;1;-;-;-;-;-;-;-;-;1;-;2;1;-;-;1;-;-;-;1;4;2;1;-;3;7;3;-;7;2;3;4;11;4;6;3;6;5;4;2;5;2;3;8;6;5;2;2;3;378
"431910 São Martinho";-;-;-;-;-;-;-;-;1;1;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;1;-;-;-;1;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;1;1;-;1;-;1;-;3;-;1;-;-;1;-;-;-;-;-;-;-;-;1;-;1;1;-;1;-;1;-;-;2;1;-;-;-;-;-;-;1;3;-;1;-;-;-;35
"431912 São Martinho da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;13
"431915 São Miguel das Missões";-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;1;1;-;2;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;1;1;4;-;1;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;33
"431920 São Nicolau";-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;-;1;-;-;-;-;-;-;1;-;1;1;1;1;1;-;-;1;-;-;-;-;-;-;1;-;2;1;-;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;2;-;-;29
"431930 São Paulo das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7
"431935 São Pedro da Serra";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;13
"431936 São Pedro das Missões";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;2;-;-;-;-;-;2;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;18
"431937 São Pedro do Butiá";-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;13
"431940 São Pedro do Sul";-;-;-;-;-;-;-;-;1;1;-;1;-;-;1;-;1;2;-;-;-;2;-;-;1;-;-;1;-;-;1;-;1;1;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1;-;1;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;1;-;1;1;-;-;-;1;-;1;-;1;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;1;-;2;1;-;1;-;-;-;-;-;-;-;-;3;-;-;1;1;1;-;1;-;-;-;-;-;1;-;1;-;-;-;-;1;-;1;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;-;-;49
"431950 São Sebastião do Caí";-;-;-;-;-;-;2;1;4;-;1;2;1;-;-;1;1;1;2;-;-;-;-;1;1;-;2;1;-;-;-;-;-;-;-;-;-;-;2;3;2;-;-;-;-;-;-;-;3;1;-;1;2;2;1;-;-;-;1;-;-;-;-;2;-;-;-;-;1;-;-;1;2;1;-;2;1;2;-;-;-;1;2;1;2;-;-;1;1;-;3;-;1;-;1;2;1;-;-;2;1;-;1;1;-;3;3;-;-;-;-;-;-;1;-;1;-;-;-;-;1;-;-;-;1;2;2;2;2;-;2;2;1;2;-;1;-;1;-;-;1;-;2;-;-;-;1;2;1;3;4;2;-;-;2;3;-;120
"431960 São Sepé";-;-;-;-;-;-;1;-;-;3;6;2;1;1;-;2;2;3;2;-;2;2;-;-;2;2;-;2;3;1;4;4;1;2;2;2;3;3;5;1;1;2;-;2;-;-;1;3;1;3;1;-;2;2;-;1;2;1;1;1;-;1;3;2;1;1;-;2;2;-;2;1;1;1;-;2;-;-;-;3;-;1;-;-;1;1;-;-;-;-;-;1;-;1;-;2;-;2;-;1;2;-;1;1;-;-;1;-;2;-;1;-;3;-;1;-;-;1;-;1;-;-;-;2;-;1;2;-;1;1;1;1;-;1;1;-;2;2;1;1;-;-;-;-;1;-;-;1;4;2;1;2;4;1;-;1;1;169
"431970 São Valentim";-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;-;-;-;-;-;-;-;1;-;10
