"Município";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"Total"
"261485 Tamandaré";-;-;-;-;-;-;-;-;-;1;-;1
"261500 Taquaritinga do Norte";-;-;-;-;1;-;-;-;-;-;-;1
"261520 Terra Nova";-;-;-;1;-;-;-;-;-;-;-;1
"261540 Toritama";-;-;-;-;-;-;-;-;-;2;-;2
"261550 Tracunhaém";-;-;-;-;-;-;-;-;-;1;-;1
"261630 Vicência";-;1;-;-;-;1;-;-;1;-;-;3
"261640 Vitória de Santo Antão";-;-;-;1;1;-;1;-;-;-;-;3
"261650 Xexéu";-;-;-;-;-;-;-;-;-;-;1;1
"270030 Arapiraca";1;-;-;-;-;-;-;1;-;2;-;4
"270110 Branquinha";-;-;-;-;-;-;-;-;-;2;-;2
"270140 Campo Alegre";-;-;-;-;-;-;-;-;-;-;1;1
"270430 Maceió";2;6;-;2;1;1;7;6;2;1;2;30
"270470 Marechal Deodoro";-;-;-;-;-;-;-;1;-;-;-;1
"270630 Palmeira dos Índios";-;-;-;1;-;-;-;-;-;-;-;1
"270660 Paulo Jacinto";-;-;-;-;-;-;1;-;-;-;-;1
"270770 Rio Largo";2;1;1;-;-;-;-;-;-;-;-;4
"270850 São Luís do Quitunde";-;-;-;1;-;-;-;-;-;-;-;1
"270880 São Sebastião";-;-;-;1;-;-;-;-;-;-;-;1
"270915 Teotônio Vilela";-;-;-;-;1;-;-;-;-;-;-;1
"280030 Aracaju";4;2;2;-;1;1;3;-;2;-;1;16
"280050 Areia Branca";-;-;-;-;-;-;-;-;1;-;-;1
"280067 Boquim";-;-;-;-;-;-;1;-;-;-;-;1
"280210 Estância";-;-;-;-;-;-;-;-;-;1;1;2
"280270 Ilha das Flores";-;-;-;-;-;-;-;-;-;1;-;1
"280290 Itabaiana";-;1;-;-;-;-;-;-;-;-;-;1
"280310 Itabi";-;-;-;1;-;-;-;-;-;-;-;1
"280350 Lagarto";-;1;-;-;-;-;-;-;1;-;-;2
"280400 Maruim";-;-;-;-;-;-;-;1;-;-;-;1
"280440 Neópolis";-;-;-;1;-;-;-;-;-;-;-;1
"280450 Nossa Senhora da Glória";-;-;-;1;-;-;-;-;-;-;-;1
"280460 Nossa Senhora das Dores";-;-;-;-;-;-;-;-;-;-;1;1
"280480 Nossa Senhora do Socorro";-;-;-;-;1;-;-;-;-;-;-;1
"280530 Pirambu";-;-;-;-;-;-;1;-;-;-;-;1
"280630 Santa Luzia do Itanhy";-;-;-;-;-;1;-;-;-;-;-;1
"280670 São Cristóvão";-;-;-;1;2;-;-;-;-;-;1;4
"280710 Simão Dias";-;-;-;-;-;-;-;1;-;-;-;1
"280740 Tobias Barreto";-;-;-;-;-;1;-;-;-;-;-;1
"290070 Alagoinhas";-;1;-;-;-;-;1;-;-;-;-;2
"290110 Amélia Rodrigues";-;-;-;-;-;1;-;-;-;1;-;2
"290120 Anagé";-;-;-;-;-;-;1;-;-;-;-;1
"290210 Araci";-;-;-;-;-;-;-;-;-;-;2;2
"290240 Aurelino Leal";1;-;-;-;-;-;-;-;-;-;-;1
"290265 Banzaê";1;-;-;-;-;-;-;-;-;-;-;1
"290280 Barra da Estiva";-;-;-;-;-;-;-;-;-;1;-;1
"290320 Barreiras";-;1;-;-;-;-;-;1;2;1;1;6
"290450 Brotas de Macaúbas";-;-;-;-;-;-;-;1;-;-;-;1
"290460 Brumado";-;-;-;-;-;-;1;1;2;1;-;5
"290475 Buritirama";-;-;-;-;-;-;-;1;-;-;-;1
"290485 Cabaceiras do Paraguaçu";-;-;-;-;-;-;-;-;-;-;2;2
"290490 Cachoeira";-;-;-;-;-;-;2;-;-;1;-;3
"290520 Caetité";-;-;-;-;-;-;-;-;-;-;4;4
"290570 Camaçari";-;-;-;1;2;-;-;-;-;-;-;3
"290682 Canudos";-;-;-;1;-;-;-;-;-;-;-;1
"290730 Castro Alves";-;-;-;-;-;-;1;-;-;-;-;1
"290750 Catu";-;-;-;-;-;-;-;-;1;-;-;1
"290780 Cícero Dantas";-;-;-;-;-;-;-;-;1;-;-;1
"290790 Cipó";-;-;-;-;1;-;-;-;-;-;-;1
"290830 Conceição do Almeida";-;-;-;-;-;-;-;-;1;-;-;1
"290840 Conceição do Coité";-;-;-;-;-;-;-;1;-;-;-;1
"290850 Conceição do Jacuípe";-;-;-;-;-;-;-;-;-;1;-;1
"290860 Conde";-;-;-;-;-;-;-;-;1;-;-;1
"290910 Coribe";-;-;-;-;-;-;-;-;-;-;1;1
"290920 Coronel João Sá";-;-;-;-;-;-;1;-;-;-;-;1
"290980 Cruz das Almas";-;-;1;-;-;-;-;-;-;-;-;1
"290990 Curaçá";-;-;-;1;-;-;-;-;-;-;-;1
"291072 Eunápolis";-;1;-;-;-;-;-;-;-;-;-;1
"291080 Feira de Santana";1;-;-;-;-;2;1;2;2;1;1;10
"291170 Guanambi";-;-;-;1;-;-;-;-;-;-;-;1
"291210 Ibicaraí";-;-;-;-;-;-;1;-;-;-;-;1
"291250 Ibipitanga";-;-;-;-;-;-;-;-;-;-;1;1
"291320 Ibotirama";-;-;-;-;-;-;-;1;1;-;-;2
"291350 Iguaí";-;-;-;-;-;1;1;-;-;-;-;2
"291360 Ilhéus";-;-;1;1;-;1;-;1;-;-;-;4
"291450 Irará";-;-;-;-;-;-;-;-;1;-;-;1
"291460 Irecê";-;-;-;1;-;-;-;-;-;-;-;1
"291470 Itaberaba";-;-;-;1;-;-;2;-;-;4;-;7
"291480 Itabuna";-;-;2;1;-;-;4;1;1;3;3;15
"291560 Itamaraju";-;-;-;2;-;-;-;1;-;-;-;3
"291610 Itaparica";-;-;-;-;-;-;-;-;1;-;-;1
"291640 Itapetinga";-;-;1;-;-;-;1;-;-;1;-;3
"291650 Itapicuru";-;-;-;1;-;-;-;-;-;-;-;1
"291690 Itiruçu";-;-;-;-;-;-;-;-;-;-;1;1
"291750 Jacobina";-;1;-;-;-;-;-;-;-;-;-;1
"291760 Jaguaquara";-;-;-;-;2;3;-;-;-;-;-;5
"291770 Jaguarari";-;-;-;-;-;-;1;1;-;1;-;3
"291800 Jequié";-;-;2;1;-;3;2;-;1;2;2;13
"291810 Jeremoabo";-;-;-;-;-;-;-;-;-;-;1;1
"291835 João Dourado";-;-;-;-;-;-;-;-;-;1;-;1
"291840 Juazeiro";-;-;-;-;-;-;-;1;1;-;2;4
"291920 Lauro de Freitas";-;-;-;-;-;1;2;-;-;1;1;5
"291930 Lençóis";-;-;-;-;-;1;-;-;-;-;-;1
"291955 Luís Eduardo Magalhães";-;-;-;-;-;-;-;-;2;-;-;2
"292010 Mairi";-;-;-;-;-;-;-;-;1;-;-;1
"292030 Malhada de Pedras";-;-;-;-;-;-;-;1;-;-;-;1
"292040 Manoel Vitorino";-;1;1;-;-;-;-;-;-;-;-;2
"292050 Maracás";-;-;-;-;-;-;-;-;-;1;-;1
"292100 Mata de São João";1;-;-;-;-;-;-;-;-;-;-;1
"292120 Miguel Calmon";-;-;-;-;1;-;-;-;-;-;-;1
"292170 Morro do Chapéu";-;-;-;-;-;-;-;-;1;1;-;2
"292210 Mundo Novo";-;-;-;-;-;-;2;1;-;-;-;3
"292230 Muritiba";-;1;-;-;-;-;-;-;-;3;2;6
"292250 Nazaré";1;-;-;1;-;-;-;-;-;1;-;3
"292310 Olindina";-;-;-;-;-;-;-;-;-;1;-;1
"292380 Paripiranga";-;-;1;1;-;1;-;-;-;-;1;4
"292390 Pau Brasil";-;-;-;-;-;-;-;1;-;-;-;1
"292400 Paulo Afonso";2;2;-;1;-;-;-;-;-;-;-;5
"292430 Piatã";-;-;-;1;-;1;-;-;-;-;-;2
"292450 Pindaí";-;-;-;-;-;-;-;-;-;-;1;1
"292510 Poções";-;-;-;-;-;-;-;-;1;-;-;1
"292530 Porto Seguro";-;-;-;-;-;-;-;1;2;-;-;3
"292550 Prado";-;-;-;-;1;-;-;-;-;-;-;1
"292570 Presidente Jânio Quadros";-;-;-;-;-;-;-;-;2;-;-;2
"292600 Remanso";-;-;-;-;-;-;1;-;-;1;-;2
"292730 Salinas da Margarida";-;1;-;-;-;-;-;-;-;-;-;1
"292740 Salvador";14;18;7;15;18;8;22;17;24;20;29;192
"292820 Santana";-;-;-;-;-;-;-;-;-;1;-;1
"292860 Santo Amaro";-;-;-;-;-;-;-;-;1;-;2;3
"292870 Santo Antônio de Jesus";1;1;1;1;2;-;1;-;3;2;-;12
"292890 São Desidério";-;-;-;-;-;-;-;-;-;-;1;1
"292910 São Felipe";-;-;-;-;-;-;-;1;-;-;-;1
"292900 São Félix";-;-;-;-;-;-;1;-;-;-;-;1
"292920 São Francisco do Conde";1;-;-;1;-;-;-;-;-;-;-;2
"292935 São José da Vitória";-;-;-;-;-;-;1;-;-;-;-;1
"292940 São Miguel das Matas";-;-;-;-;-;-;-;1;-;-;-;1
"293000 Sebastião Laranjeiras";-;-;-;-;1;-;-;-;-;-;-;1
"293010 Senhor do Bonfim";-;-;-;-;-;-;-;-;1;1;-;2
"293030 Serra Dourada";-;-;-;-;-;-;-;-;-;1;-;1
"293050 Serrinha";-;-;-;-;-;-;-;-;-;-;1;1
"293060 Serrolândia";-;1;-;-;1;-;-;-;-;-;-;2
"293070 Simões Filho";-;-;-;1;-;-;-;-;-;-;1;2
"293080 Souto Soares";-;-;-;-;-;-;-;-;-;-;1;1
"293130 Tapiramutá";-;-;-;-;-;-;-;-;1;-;-;1
"293135 Teixeira de Freitas";-;-;1;2;2;3;1;-;-;1;-;10
"293200 Uauá";-;-;-;-;-;-;1;-;-;-;-;1
"293210 Ubaíra";-;-;-;1;-;-;-;-;-;-;-;1
"293250 Una";2;-;-;-;-;-;3;-;3;1;-;9
"293260 Urandi";-;-;-;-;-;1;-;-;-;-;-;1
"293290 Valença";-;1;-;-;-;-;-;-;-;1;-;2
"293330 Vitória da Conquista";-;3;2;1;2;2;-;1;3;3;3;20
"293350 Wenceslau Guimarães";-;-;-;-;-;-;-;-;-;-;1;1
"310020 Abaeté";-;-;-;-;1;-;-;1;-;-;-;2
"310030 Abre Campo";-;-;-;-;-;-;2;2;2;9;11;26
"310140 Albertina";-;-;-;-;-;-;-;-;1;-;-;1
"310150 Além Paraíba";-;1;-;2;-;-;1;1;-;2;1;8
"310160 Alfenas";7;8;-;2;-;-;1;-;1;2;2;23
"310163 Alfredo Vasconcelos";-;-;-;-;1;2;-;1;-;-;3;7
"310170 Almenara";-;-;-;-;-;-;-;3;-;-;1;4
"310190 Alpinópolis";1;1;1;-;-;-;1;4;2;3;2;15
"310205 Alto Caparaó";-;-;-;-;-;-;-;-;-;1;-;1
"310210 Alto Rio Doce";3;-;-;-;-;-;-;-;2;1;-;6
"310230 Alvinópolis";-;-;-;-;-;1;-;-;4;4;13;22
"310260 Andradas";-;-;-;1;1;-;-;-;-;-;-;2
"310280 Andrelândia";-;-;-;-;-;-;1;-;-;-;-;1
"310290 Antônio Carlos";-;-;-;1;2;1;3;1;1;-;-;9
"310340 Araçuaí";-;-;-;-;1;1;-;-;-;-;-;2
"310350 Araguari";1;5;7;3;-;1;1;-;-;-;-;18
"310370 Araponga";1;-;-;-;-;-;-;-;-;-;-;1
"310380 Arapuá";-;-;-;-;-;-;-;-;-;1;-;1
"310400 Araxá";-;1;2;1;2;7;2;-;-;1;-;16
"310420 Arcos";1;-;-;1;-;-;1;1;-;-;3;7
"310430 Areado";-;2;-;2;1;1;1;2;1;-;-;10
"310440 Argirita";1;-;-;-;-;-;-;-;-;-;-;1
"310490 Baependi";-;-;-;-;-;-;-;-;-;-;1;1
"310510 Bambuí";2;-;-;-;-;-;-;2;-;-;-;4
"310540 Barão de Cocais";-;-;1;-;-;-;1;-;-;-;-;2
"310560 Barbacena";1;1;-;2;2;2;4;1;1;1;2;17
"310570 Barra Longa";-;-;-;-;-;-;-;2;-;-;-;2
"310590 Barroso";1;-;1;2;-;-;2;5;5;6;5;27
"310600 Bela Vista de Minas";-;-;-;-;-;-;-;1;-;-;-;1
"310620 Belo Horizonte";26;37;41;33;27;37;87;127;181;179;255;1030
"310650 Berilo";-;-;-;-;-;-;2;-;-;-;-;2
"310665 Berizal";-;-;-;-;-;-;1;-;-;-;-;1
"310670 Betim";2;4;5;5;4;7;10;26;32;55;50;200
"310710 Boa Esperança";-;1;-;-;-;-;2;1;1;-;-;5
"310730 Bocaiúva";-;-;-;2;-;-;-;1;-;-;4;7
"310740 Bom Despacho";-;-;-;-;-;-;-;-;1;1;-;2
"310760 Bom Jesus da Penha";-;1;1;-;1;-;-;1;-;-;-;4
"310790 Bom Repouso";-;-;-;-;-;-;1;-;-;-;-;1
"310800 Bom Sucesso";-;-;-;-;-;-;-;-;1;1;2;4
"310820 Bonfinópolis de Minas";-;-;1;1;-;1;-;-;-;-;-;3
"310840 Botelhos";-;-;1;1;-;-;-;-;-;-;-;2
"310900 Brumadinho";-;-;1;-;-;-;-;-;-;-;-;1
"310930 Buritis";3;-;-;-;-;-;-;-;3;6;12;24
"310940 Buritizeiro";-;-;-;-;-;-;-;-;-;1;-;1
"310960 Cachoeira da Prata";-;-;-;-;-;-;-;1;1;1;-;3
"310970 Cachoeira de Minas";-;-;-;-;-;1;-;1;-;-;-;2
"310270 Cachoeira de Pajeú";-;-;-;-;-;-;-;-;2;4;-;6
"310990 Caetanópolis";-;-;-;-;-;-;-;1;-;2;-;3
"311000 Caeté";-;-;-;-;-;-;1;-;-;-;-;1
"311060 Cambuí";-;-;-;-;-;-;-;1;-;-;-;1
"311090 Campanha";-;-;-;-;-;1;-;-;-;-;-;1
"311120 Campo Belo";1;1;-;-;-;-;-;-;-;-;-;2
"311140 Campo Florido";-;-;-;4;-;1;-;-;-;-;-;5
"311150 Campos Altos";-;-;-;-;1;1;-;1;1;-;-;4
"311160 Campos Gerais";1;-;1;1;1;1;-;-;1;-;-;6
"311190 Cana Verde";-;-;-;-;-;-;-;1;-;-;-;1
"311170 Canaã";-;1;1;1;2;-;1;-;-;-;-;6
"311200 Candeias";1;-;-;-;-;-;-;-;-;-;-;1
"311210 Caparaó";-;-;1;3;-;-;-;-;-;-;-;4
"311230 Capelinha";-;-;-;-;-;-;-;-;-;-;2;2
"311250 Capim Branco";-;-;-;1;1;-;-;-;-;-;-;2
"311270 Capitão Enéas";-;1;4;-;1;-;-;-;-;-;-;6
"311280 Capitólio";-;1;-;-;-;-;-;-;-;-;-;1
"311300 Caraí";-;-;-;-;-;-;1;-;-;-;-;1
"311320 Carandaí";-;-;-;-;-;-;-;-;-;-;1;1
"311330 Carangola";1;-;1;-;1;-;-;-;-;-;-;3
"311340 Caratinga";-;1;-;-;-;2;-;-;1;2;1;7
"311360 Careaçu";-;-;-;-;-;-;-;-;-;1;-;1
"311420 Carmo do Cajuru";-;-;1;2;-;-;-;-;1;-;-;4
"311430 Carmo do Paranaíba";1;-;-;-;-;-;-;-;-;-;-;1
"311440 Carmo do Rio Claro";1;4;-;1;7;2;1;-;-;-;-;16
"311460 Carrancas";-;-;-;-;-;-;-;1;-;-;-;1
"311530 Cataguases";1;1;-;-;1;-;-;-;-;1;1;5
"311550 Caxambu";-;-;-;-;-;-;-;-;-;-;1;1
"311580 Centralina";-;-;-;-;-;-;-;-;-;1;-;1
"311590 Chácara";1;-;1;-;-;1;-;-;-;-;-;3
"311615 Chapada Gaúcha";-;-;-;-;-;1;-;-;-;-;-;1
"311660 Cláudio";-;-;-;-;1;-;-;-;-;-;1;2
"311670 Coimbra";-;-;-;-;-;-;-;-;1;-;-;1
"311520 Conceição da Barra de Minas";-;-;-;-;1;-;-;-;-;-;-;1
"311740 Conceição de Ipanema";-;1;1;-;-;-;-;-;-;-;-;2
"311750 Conceição do Mato Dentro";-;-;-;-;-;-;-;3;1;-;1;5
"311760 Conceição do Pará";-;-;-;-;-;-;-;-;1;-;-;1
"311770 Conceição do Rio Verde";-;-;-;-;-;-;-;-;5;8;3;16
"311787 Confins";-;-;-;-;-;-;-;-;1;-;-;1
"311800 Congonhas";-;-;-;-;-;-;-;-;1;1;-;2
"311810 Congonhas do Norte";-;-;-;1;1;-;-;-;-;-;-;2
"311830 Conselheiro Lafaiete";-;2;-;2;-;1;2;-;-;3;1;11
"311860 Contagem";11;1;2;4;6;9;15;21;22;32;65;188
"311870 Coqueiral";-;-;-;-;-;-;-;-;-;1;-;1
"311880 Coração de Jesus";-;-;1;-;-;-;-;-;-;-;-;1
"311900 Cordislândia";-;-;-;-;-;-;1;-;2;3;-;6
"311930 Coromandel";-;-;-;-;1;-;-;-;1;-;-;2
"311940 Coronel Fabriciano";1;1;4;5;1;1;1;-;2;-;-;16
"311960 Coronel Pacheco";-;1;-;-;-;-;-;-;-;-;-;1
"311970 Coronel Xavier Chaves";3;2;2;-;-;-;-;-;-;-;-;7
"311995 Córrego Fundo";4;-;-;-;-;-;-;-;-;-;-;4
"312010 Couto de Magalhães de Minas";-;-;-;-;-;-;1;-;-;-;-;1
"312040 Cristiano Otoni";-;-;-;-;-;1;-;-;1;1;-;3
"312080 Cruzília";1;1;-;-;1;-;-;-;-;-;-;3
"312090 Curvelo";2;2;4;1;-;1;-;1;-;-;2;13
"312100 Datas";1;-;-;-;-;-;-;-;-;-;-;1
"312120 Delfinópolis";-;1;-;-;1;-;-;-;-;-;-;2
"312125 Delta";1;-;-;-;-;-;-;-;-;-;-;1
"312160 Diamantina";1;1;5;1;1;2;3;-;2;1;-;17
"312170 Diogo de Vasconcelos";-;-;-;-;-;-;-;-;1;-;-;1
"312230 Divinópolis";5;10;3;9;4;1;2;-;-;-;1;35
"312300 Dores de Campos";-;-;-;-;-;-;1;-;-;-;-;1
"312320 Dores do Indaiá";-;-;-;-;-;-;1;-;4;2;4;11
"312380 Engenheiro Navarro";-;-;-;-;1;-;-;-;-;-;-;1
"312410 Esmeraldas";-;-;-;1;1;2;2;-;1;9;12;28
"312420 Espera Feliz";-;-;-;-;-;3;2;1;1;6;1;14
"312430 Espinosa";-;-;1;-;-;-;-;-;1;-;-;2
"312440 Espírito Santo do Dourado";-;-;-;-;1;-;-;-;-;-;-;1
"312450 Estiva";-;-;-;-;-;-;-;-;-;-;1;1
"312470 Estrela do Indaiá";-;-;-;-;-;-;1;-;-;-;-;1
"312480 Estrela do Sul";-;-;-;-;-;-;-;-;-;1;-;1
"312570 Felixlândia";-;-;-;1;-;-;-;-;-;1;-;2
"312600 Florestal";-;-;-;-;-;-;-;-;-;1;-;1
"312610 Formiga";16;11;6;1;3;5;15;8;11;8;21;105
"312640 Fortuna de Minas";-;-;-;-;-;-;-;-;-;-;1;1
"312690 Frei Inocêncio";-;-;-;-;-;-;-;-;-;-;1;1
"312740 Gonçalves";-;-;-;-;-;-;-;-;-;1;1;2
"312760 Gouveia";2;-;1;-;-;-;-;-;-;1;1;5
"312770 Governador Valadares";3;1;1;4;-;2;2;1;-;2;3;19
"312800 Guanhães";-;-;-;-;-;-;-;1;-;-;-;1
"312810 Guapé";-;-;-;1;1;-;-;1;-;3;2;8
"312820 Guaraciaba";-;-;-;-;-;-;-;-;-;-;1;1
"312830 Guaranésia";1;-;-;-;-;-;-;-;3;-;-;4
"312850 Guarará";2;-;-;-;-;-;-;-;-;-;-;2
"312860 Guarda-Mor";-;-;-;-;-;-;-;-;-;1;-;1
"312870 Guaxupé";-;1;-;1;1;1;-;-;-;-;3;7
"312880 Guidoval";-;1;-;-;-;-;-;-;-;-;-;1
"312920 Heliodora";-;-;-;-;-;-;1;-;-;-;-;1
"312930 Iapu";-;-;1;-;-;-;-;-;-;-;-;1
"312950 Ibiá";-;1;-;1;-;-;-;-;-;-;-;2
"312965 Ibiracatu";-;-;-;-;-;-;-;-;-;1;-;1
"312980 Ibirité";1;1;-;-;1;-;5;1;2;2;10;23
"313010 Igarapé";1;-;-;-;-;1;-;-;-;2;1;5
"313040 Ijaci";1;-;1;-;-;-;-;-;5;-;1;8
"313055 Imbé de Minas";-;-;-;-;2;-;-;-;-;-;-;2
"313080 Ingaí";-;-;-;-;-;-;-;-;-;1;-;1
"313090 Inhapim";-;-;-;-;-;-;1;-;-;-;-;1
"313110 Inimutaba";-;-;-;-;-;-;-;-;1;-;-;1
"313120 Ipanema";-;-;-;-;-;-;-;-;-;-;1;1
"313130 Ipatinga";3;8;4;11;6;2;-;2;1;4;5;46
"313150 Ipuiúna";-;-;1;-;-;-;-;-;1;-;-;2
"313170 Itabira";2;2;2;-;1;1;8;-;7;-;-;23
"313190 Itabirito";-;-;-;-;-;-;1;-;2;6;13;22
"313220 Itaguara";-;-;-;1;-;-;-;-;-;-;2;3
"313240 Itajubá";1;-;-;1;2;-;-;1;3;-;1;9
"313250 Itamarandiba";-;-;-;-;-;-;-;-;-;-;1;1
"313330 Itaobim";1;-;-;-;2;-;1;1;-;5;9;19
"313340 Itapagipe";-;2;-;-;-;-;-;1;-;-;-;3
"313350 Itapecerica";2;2;4;-;-;-;-;-;-;1;1;10
"313370 Itatiaiuçu";-;-;1;-;-;-;-;-;-;-;-;1
"313375 Itaú de Minas";-;-;1;1;1;1;-;1;-;-;1;6
"313380 Itaúna";-;-;-;-;-;-;-;-;1;1;1;3
"313420 Ituiutaba";3;1;1;-;-;5;-;1;-;1;-;12
"313440 Iturama";-;-;-;-;-;-;1;-;-;-;-;1
"313450 Itutinga";-;-;-;-;-;-;-;-;1;-;-;1
"313460 Jaboticatubas";-;-;-;-;-;-;1;-;-;1;-;2
"313490 Jacutinga";-;-;1;-;-;-;-;-;-;-;-;1
"313505 Jaíba";-;-;-;-;-;-;1;-;-;-;-;1
"313510 Janaúba";-;1;2;-;1;1;2;2;6;3;1;19
"313545 Jenipapo de Minas";1;-;-;-;-;-;-;-;-;-;-;1
"313550 Jequeri";-;-;-;-;-;-;-;-;1;1;-;2
"313560 Jequitaí";-;-;-;-;-;-;-;-;1;-;-;1
"313600 Joaíma";-;-;-;1;-;-;-;-;-;-;-;1
"313620 João Monlevade";4;10;2;1;-;-;2;-;1;6;3;29
"313630 João Pinheiro";2;2;-;-;1;1;-;1;1;2;1;11
"313665 Juatuba";-;-;-;-;-;-;-;-;-;1;-;1
"313670 Juiz de Fora";11;16;12;16;11;19;8;11;18;8;11;141
"313690 Juruaia";2;-;-;-;-;-;-;-;-;-;-;2
"313720 Lagoa da Prata";-;-;-;-;-;-;-;1;-;1;5;7
"313740 Lagoa Dourada";-;-;-;1;-;-;-;-;3;-;-;4
"313750 Lagoa Formosa";-;-;-;-;-;-;-;-;-;-;5;5
"313760 Lagoa Santa";1;-;-;-;-;-;1;-;-;4;2;8
"313770 Lajinha";-;-;-;-;-;-;-;-;3;2;1;6
"313820 Lavras";1;-;-;-;-;-;4;10;11;17;10;53
"313840 Leopoldina";1;1;1;1;-;-;-;-;-;-;-;4
"313850 Liberdade";-;-;-;-;1;-;-;-;-;-;1;2
"313860 Lima Duarte";-;1;-;-;-;-;-;-;-;-;-;1
"313868 Luislândia";-;-;-;-;-;-;-;-;1;-;-;1
"313870 Luminárias";-;-;-;-;-;-;-;2;1;2;1;6
"313880 Luz";-;-;-;-;-;-;-;1;-;-;-;1
"313940 Manhuaçu";-;-;-;1;-;1;-;-;2;-;-;4
"313950 Manhumirim";-;-;-;-;-;-;-;1;1;-;-;2
"313980 Mar de Espanha";-;-;-;-;-;-;-;-;-;-;2;2
"313990 Maria da Fé";-;-;-;-;-;1;1;-;-;-;-;2
"314000 Mariana";-;-;-;-;-;2;5;-;3;1;-;11
"314015 Mário Campos";-;1;-;2;-;-;-;-;-;1;1;5
"314020 Maripá de Minas";-;-;-;-;-;-;-;-;-;-;1;1
"314040 Marmelópolis";-;-;-;1;-;-;-;-;-;-;-;1
"314060 Materlândia";-;-;-;-;-;-;-;-;-;1;-;1
"314070 Mateus Leme";-;-;-;-;-;-;-;-;-;-;1;1
"314080 Matias Barbosa";-;-;-;-;1;-;1;1;-;-;-;3
"314110 Matozinhos";-;-;-;-;1;-;3;-;3;-;-;7
"314150 Mendes Pimentel";-;-;-;-;-;-;-;-;-;-;1;1
"314310 Monte Carmelo";-;-;-;-;-;-;-;1;-;-;-;1
"314315 Monte Formoso";-;-;-;-;-;-;-;1;-;-;-;1
"314320 Monte Santo de Minas";-;-;-;-;-;1;-;-;-;-;-;1
"314330 Montes Claros";1;-;3;3;4;5;9;19;14;6;5;69
"314390 Muriaé";3;-;1;5;3;1;1;-;-;2;1;17
"314400 Mutum";-;1;1;-;-;-;-;-;-;-;-;2
"314410 Muzambinho";-;-;2;-;-;-;-;-;-;-;-;2
"314460 Nepomuceno";-;-;-;-;-;1;-;1;1;1;-;4
"314470 Nova Era";-;-;-;-;-;-;-;-;-;2;11;13
"314480 Nova Lima";2;5;7;5;-;7;14;9;8;4;6;67
"314490 Nova Módica";2;5;2;-;-;3;6;7;2;4;4;35
"314500 Nova Ponte";-;-;2;-;-;1;-;-;-;-;2;5
"314510 Nova Resende";-;-;-;-;1;-;-;-;-;-;-;1
"314520 Nova Serrana";3;-;-;-;-;-;3;1;4;7;5;23
"313660 Nova União";-;-;-;-;-;-;-;-;5;1;-;6
"314530 Novo Cruzeiro";-;1;-;-;-;-;-;-;-;-;-;1
"314545 Olhos-d'Água";-;-;-;-;-;-;1;-;-;-;-;1
"314560 Oliveira";1;-;-;-;-;-;-;1;-;-;-;2
"314590 Ouro Branco";-;1;-;2;-;-;2;-;-;-;-;5
"314600 Ouro Fino";-;-;-;-;-;-;-;2;-;1;2;5
"314610 Ouro Preto";3;3;1;-;1;1;-;3;4;2;1;19
"314650 Pains";1;1;-;-;-;-;-;-;-;-;-;2
"314660 Paiva";-;-;-;-;1;-;-;-;-;-;-;1
"314690 Papagaios";-;-;-;-;-;-;2;-;-;-;-;2
"314710 Pará de Minas";-;4;-;-;1;-;-;3;1;2;2;13
"314700 Paracatu";-;-;1;-;-;1;-;1;2;1;1;7
"314720 Paraguaçu";2;2;-;-;-;-;-;-;-;1;1;6
"314730 Paraisópolis";-;-;-;-;-;-;-;-;-;-;2;2
"314740 Paraopeba";2;4;8;3;4;-;1;-;3;16;22;63
"314760 Passa Quatro";-;-;-;-;-;-;1;-;2;-;-;3
"314790 Passos";1;1;7;5;3;3;3;4;4;2;1;34
"314800 Patos de Minas";2;-;-;-;-;3;-;1;1;1;3;11
"314810 Patrocínio";-;-;-;-;3;1;2;1;-;2;-;9
"314830 Paula Cândido";-;-;-;-;-;1;2;1;1;1;12;18
"314875 Pedra Bonita";-;-;-;-;-;-;-;-;-;-;2;2
"314890 Pedra do Indaiá";1;-;-;-;-;-;-;-;-;-;-;1
"314930 Pedro Leopoldo";-;-;1;-;-;-;-;4;2;-;9;16
"314940 Pedro Teixeira";1;-;-;-;-;-;-;-;-;-;1;2
"314970 Perdigão";-;-;-;-;-;-;-;-;-;-;1;1
"314980 Perdizes";-;-;-;-;-;-;1;-;-;-;-;1
"314990 Perdões";-;-;-;-;-;-;-;-;-;1;-;1
"315010 Piau";-;-;-;-;-;-;-;-;-;-;1;1
"315015 Piedade de Caratinga";-;-;1;-;-;-;-;-;-;1;1;3
"315050 Pimenta";-;2;-;-;-;-;-;1;-;-;-;3
"315060 Piracema";-;-;-;-;-;-;-;1;-;-;-;1
"315120 Pirapora";-;-;-;-;-;-;-;-;-;7;12;19
"315150 Piumhi";2;2;-;1;5;-;1;-;-;2;-;13
"315160 Planura";-;-;-;-;-;-;1;-;-;-;-;1
"315180 Poços de Caldas";-;1;3;4;3;2;4;2;10;12;12;53
"315210 Ponte Nova";1;1;1;-;1;2;3;3;11;11;-;34
"315213 Ponto Chique";-;-;1;-;-;-;-;-;-;-;-;1
"315217 Ponto dos Volantes";-;1;-;-;-;-;-;-;-;-;-;1
"315220 Porteirinha";-;-;-;1;-;1;1;1;-;1;2;7
"315230 Porto Firme";-;-;1;1;-;-;-;-;-;-;-;2
